session_id,user_id,session_start,session_end,session_duration_minutes,page_view_count,interaction_count,error_count,workflow_completed,workflow_name,final_page_url,device_type,browser,region,customer_segment,conversion_occurred
sess_00000148,user_004311,2025-10-13 05:06:00.160420,2025-10-13 05:10:10.920541,4.179335358024786,3,13,0,True,Bill Payment,/investments/buy,desktop,Safari,Recife,retail,False
sess_00000149,user_000688,2025-10-13 05:21:00.160420,2025-10-13 05:28:22.479866,7.371990772735958,8,14,0,True,Bill Payment,/pix/confirm,mobile,Safari,Rio de Janeiro,youth,False
sess_00000150,user_000969,2025-10-13 05:36:00.160420,2025-10-13 05:40:45.036672,4.7479375339922525,5,14,3,False,Card Activation,/loans/status,mobile,Safari,Rio de Janeiro,retail,False
sess_00000151,user_011478,2025-10-13 05:51:00.160420,2025-10-13 06:04:44.539068,13.739644126438337,3,8,0,True,Login Flow,/bills/list,desktop,Safari,Fortaleza,retail,True
sess_00000152,user_011331,2025-10-13 06:06:00.160420,2025-10-13 06:06:30.160420,0.5,3,12,1,True,Login Flow,/profile/edit,desktop,Chrome,Salvador,retail,True
sess_00000153,user_012897,2025-10-13 06:21:00.160420,2025-10-13 06:25:10.274639,4.1685703085959025,7,13,0,True,Statement Download,/cards/list,desktop,Safari,Recife,premium,False
sess_00000154,user_005340,2025-10-13 06:36:00.160420,2025-10-13 06:39:07.774699,3.1269046522324286,7,9,1,False,Support Request,/account/open,desktop,Safari,Curitiba,corporate,True
sess_00000155,user_004468,2025-10-13 06:51:00.160420,2025-10-13 06:53:10.930275,2.1794975760060074,5,6,0,True,PIX Transfer,/cards/list,desktop,Safari,Manaus,retail,False
sess_00000156,user_012711,2025-10-13 07:06:00.160420,2025-10-13 07:08:34.605988,2.5740928050104586,1,9,0,True,Investment Purchase,/bills/list,desktop,Chrome,Curitiba,senior,True
sess_00000157,user_011220,2025-10-13 07:21:00.160420,2025-10-13 07:27:26.926765,6.4461057428715005,7,14,0,True,PIX Transfer,/investments/portfolio,mobile,Chrome,Rio de Janeiro,senior,True
sess_00000158,user_013999,2025-10-13 07:36:00.160420,2025-10-13 07:39:56.059024,3.931643397050408,3,17,0,True,Statement Download,/cards/activate,mobile,Chrome,Rio de Janeiro,retail,True
sess_00000159,user_014350,2025-10-13 07:51:00.160420,2025-10-13 08:20:37.649046,29.624810433073772,8,10,0,True,Bill Payment,/cards/activate,tablet,Chrome,Belo Horizonte,retail,True
sess_00000160,user_004623,2025-10-13 08:06:00.160420,2025-10-13 08:20:42.619216,14.707646595497616,3,12,0,True,Card Activation,/login,desktop,Chrome,Fortaleza,retail,True
sess_00000161,user_013400,2025-10-13 08:21:00.160420,2025-10-13 08:23:08.365515,2.136751582940409,5,16,0,True,Profile Update,/pix/transfer,desktop,Chrome,Porto Alegre,retail,True
sess_00000162,user_012766,2025-10-13 08:36:00.160420,2025-10-13 08:57:48.669029,21.808476819453176,6,14,2,False,Card Activation,/investments/buy,mobile,Chrome,Belo Horizonte,retail,True
sess_00000163,user_008376,2025-10-13 08:51:00.160420,2025-10-13 09:07:22.289551,16.36881884515168,6,14,0,True,Support Request,/loans/status,mobile,Safari,Porto Alegre,senior,False
sess_00000164,user_008040,2025-10-13 09:06:00.160420,2025-10-13 09:15:23.601604,9.390686405484251,3,13,0,False,Login Flow,/pix/transfer,tablet,Safari,Fortaleza,retail,False
sess_00000165,user_000343,2025-10-13 09:21:00.160420,2025-10-13 09:22:20.732768,1.3428724684534261,5,16,0,False,Support Request,/investments/portfolio,mobile,Firefox,Belo Horizonte,senior,False
sess_00000166,user_012620,2025-10-13 09:36:00.160420,2025-10-13 09:36:48.030663,0.7978373751584988,6,11,0,True,Account Opening,/bills/list,tablet,Safari,Rio de Janeiro,retail,True
sess_00000167,user_009774,2025-10-13 09:51:00.160420,2025-10-13 10:01:23.655848,10.391590472857299,5,11,0,True,PIX Transfer,/loans/status,mobile,Chrome,Salvador,retail,True
sess_00000168,user_011393,2025-10-13 10:06:00.160420,2025-10-13 10:06:30.160420,0.5,4,11,0,True,Statement Download,/cards/list,desktop,Chrome,Fortaleza,youth,True
sess_00000169,user_003302,2025-10-13 10:21:00.160420,2025-10-13 10:24:36.748140,3.609795331464078,3,11,0,True,Profile Update,/investments/buy,desktop,Samsung Internet,Brasília,corporate,True
sess_00000170,user_014315,2025-10-13 10:36:00.160420,2025-10-13 10:38:54.658606,2.9083031032110545,1,8,1,True,Statement Download,/bills/pay,desktop,Safari,Fortaleza,youth,True
sess_00000171,user_008599,2025-10-13 10:51:00.160420,2025-10-13 11:06:19.543975,15.323059255287946,6,11,0,False,Statement Download,/loans/apply,mobile,Chrome,Salvador,retail,False
sess_00000172,user_009213,2025-10-13 11:06:00.160420,2025-10-13 11:09:35.909038,3.595810292326093,8,9,0,True,Loan Application,/investments/portfolio,mobile,Chrome,Fortaleza,premium,False
sess_00000173,user_010933,2025-10-13 11:21:00.160420,2025-10-13 11:21:33.085043,0.5487437156132642,5,14,1,True,Login Flow,/loans/status,desktop,Chrome,Belo Horizonte,senior,True
sess_00000174,user_009419,2025-10-13 11:36:00.160420,2025-10-13 11:46:32.056756,10.531605597075282,3,24,1,False,PIX Transfer,/bills/pay,mobile,Chrome,Belo Horizonte,premium,True
sess_00000175,user_000353,2025-10-13 11:51:00.160420,2025-10-13 11:54:02.153195,3.033212910761707,1,13,0,True,Statement Download,/bills/list,mobile,Safari,Porto Alegre,retail,True
sess_00000176,user_013085,2025-10-13 12:06:00.160420,2025-10-13 12:34:13.274213,28.218563220629964,4,9,1,True,PIX Transfer,/login,mobile,Chrome,Salvador,retail,False
sess_00000177,user_000219,2025-10-13 12:21:00.160420,2025-10-13 12:27:55.352167,6.919862451091505,6,12,0,True,Support Request,/cards/activate,mobile,Chrome,Salvador,youth,False
sess_00000178,user_003117,2025-10-13 12:36:00.160420,2025-10-13 12:43:39.598493,7.657301213639742,2,7,0,True,Investment Purchase,/loans/status,mobile,Chrome,São Paulo,youth,True
sess_00000179,user_009547,2025-10-13 12:51:00.160420,2025-10-13 13:03:46.645906,12.774758098720687,4,8,0,True,Support Request,/loans/apply,desktop,Chrome,Porto Alegre,retail,False
sess_00000180,user_002558,2025-10-13 13:06:00.160420,2025-10-13 13:08:37.307324,2.6191150721757985,5,12,1,False,PIX Transfer,/account/documents,mobile,Chrome,Rio de Janeiro,premium,True
sess_00000181,user_001985,2025-10-13 13:21:00.160420,2025-10-13 13:23:33.803400,2.560716337613442,5,15,0,True,Login Flow,/bills/list,desktop,Chrome,Fortaleza,premium,True
sess_00000182,user_010113,2025-10-13 13:36:00.160420,2025-10-13 13:52:35.605991,16.590759523085453,5,8,1,True,Investment Purchase,/login,mobile,Firefox,Manaus,premium,False
sess_00000183,user_005754,2025-10-13 13:51:00.160420,2025-10-13 13:52:37.513506,1.6225514318431566,3,8,0,False,Loan Application,/cards/list,desktop,Safari,Curitiba,premium,True
sess_00000184,user_012619,2025-10-13 14:06:00.160420,2025-10-13 14:08:48.659360,2.808315673163442,6,12,0,True,Statement Download,/cards/activate,desktop,Safari,Brasília,youth,True
sess_00000185,user_008629,2025-10-13 14:21:00.160420,2025-10-13 14:22:26.662967,1.44170910940528,6,10,0,True,Loan Application,/account/documents,desktop,Chrome,Rio de Janeiro,senior,True
sess_00000186,user_001014,2025-10-13 14:36:00.160420,2025-10-13 14:38:20.092393,2.3321995433409195,4,7,0,False,Login Flow,/loans/status,desktop,Edge,Brasília,retail,False
sess_00000187,user_011442,2025-10-13 14:51:00.160420,2025-10-13 14:52:08.545734,1.1397552285763541,8,10,0,True,Support Request,/pix/transfer,desktop,Safari,Manaus,retail,True
sess_00000188,user_004557,2025-10-13 15:06:00.160420,2025-10-13 15:10:17.388295,4.287131255406636,4,11,1,True,Account Opening,/cards/activate,mobile,Safari,Manaus,retail,False
sess_00000189,user_013493,2025-10-13 15:21:00.160420,2025-10-13 15:21:32.856658,0.5449373001202408,6,11,0,False,Bill Payment,/investments/portfolio,mobile,Safari,Curitiba,retail,True
sess_00000190,user_007371,2025-10-13 15:36:00.160420,2025-10-13 15:46:58.239103,10.967978046571858,7,15,0,True,Statement Download,/investments/portfolio,desktop,Chrome,Manaus,corporate,True
sess_00000191,user_014673,2025-10-13 15:51:00.160420,2025-10-13 15:55:29.899437,4.49565028318905,10,8,1,True,Support Request,/loans/apply,mobile,Safari,Manaus,corporate,True
sess_00000192,user_008996,2025-10-13 16:06:00.160420,2025-10-13 16:18:04.866572,12.078435859382523,7,11,0,True,Investment Purchase,/bills/pay,desktop,Safari,Rio de Janeiro,senior,True
sess_00000193,user_009110,2025-10-13 16:21:00.160420,2025-10-13 16:45:54.693241,24.908880349270277,7,12,0,True,Card Activation,/loans/apply,mobile,Chrome,Porto Alegre,retail,True
sess_00000194,user_009008,2025-10-13 16:36:00.160420,2025-10-13 16:40:29.168034,4.48346022824701,6,14,0,True,Account Opening,/loans/apply,desktop,Chrome,São Paulo,youth,True
sess_00000195,user_008680,2025-10-13 16:51:00.160420,2025-10-13 17:03:56.122329,12.932698477133076,3,13,1,True,Card Activation,/pix/confirm,mobile,Chrome,Salvador,premium,True
sess_00000196,user_007809,2025-10-13 17:06:00.160420,2025-10-13 17:16:14.328287,10.236131109428452,5,10,0,True,PIX Transfer,/pix/transfer,mobile,Chrome,Porto Alegre,retail,False
sess_00000197,user_007664,2025-10-13 17:21:00.160420,2025-10-13 18:00:24.967653,39.413453891544926,3,10,0,True,Investment Purchase,/cards/list,mobile,Firefox,Recife,premium,False
sess_00000198,user_009986,2025-10-13 17:36:00.160420,2025-10-13 17:53:18.668836,17.308473605916227,7,12,0,True,PIX Transfer,/account/documents,mobile,Chrome,São Paulo,senior,False
sess_00000199,user_001624,2025-10-13 17:51:00.160420,2025-10-13 17:52:34.286436,1.5687669398434447,2,10,0,True,Account Opening,/bills/list,mobile,Firefox,Rio de Janeiro,retail,True
sess_00000200,user_006336,2025-10-13 18:06:00.160420,2025-10-13 18:13:29.262812,7.485039859572114,6,9,2,False,Profile Update,/bills/list,mobile,Firefox,Belo Horizonte,corporate,True
sess_00000201,user_011111,2025-10-13 18:21:00.160420,2025-10-13 18:27:42.859626,6.711653432111693,5,17,0,False,Account Opening,/pix/transfer,desktop,Safari,Curitiba,senior,True
sess_00000202,user_010562,2025-10-13 18:36:00.160420,2025-10-13 18:39:26.356844,3.4366070693167856,4,14,1,False,Support Request,/pix/confirm,mobile,Safari,Rio de Janeiro,retail,True
sess_00000203,user_009519,2025-10-13 18:51:00.160420,2025-10-13 18:51:30.160420,0.5,4,15,1,True,Account Opening,/pix/transfer,desktop,Firefox,Manaus,corporate,False
sess_00000204,user_002879,2025-10-13 19:06:00.160420,2025-10-13 19:08:43.859455,2.728317257909669,9,12,1,True,Bill Payment,/loans/apply,mobile,Edge,Curitiba,premium,False
sess_00000205,user_006488,2025-10-13 19:21:00.160420,2025-10-13 19:27:27.265151,6.451745513794988,4,17,1,False,Investment Purchase,/account/documents,desktop,Chrome,Belo Horizonte,retail,True
sess_00000206,user_006949,2025-10-13 19:36:00.160420,2025-10-13 19:36:30.160420,0.5,1,15,0,False,Support Request,/account/open,mobile,Chrome,Recife,premium,False
sess_00000207,user_005944,2025-10-13 19:51:00.160420,2025-10-13 20:04:40.722961,13.676042342323388,5,9,0,False,Support Request,/profile/edit,desktop,Chrome,São Paulo,premium,True
sess_00000208,user_006271,2025-10-13 20:06:00.160420,2025-10-13 20:08:49.057201,2.814946344888182,5,14,0,False,Login Flow,/cards/list,mobile,Chrome,Belo Horizonte,corporate,True
sess_00000209,user_014697,2025-10-13 20:21:00.160420,2025-10-13 20:40:26.547294,19.43978123964854,7,12,1,True,Card Activation,/account/open,mobile,Edge,São Paulo,retail,True
sess_00000210,user_003176,2025-10-13 20:36:00.160420,2025-10-13 20:40:01.637817,4.024623289593611,6,15,0,False,Investment Purchase,/pix/transfer,tablet,Chrome,Manaus,senior,False
sess_00000211,user_009284,2025-10-13 20:51:00.160420,2025-10-13 21:15:25.333399,24.41954965135579,7,12,1,True,Card Activation,/account/open,desktop,Firefox,Belo Horizonte,retail,False
sess_00000212,user_014200,2025-10-13 21:06:00.160420,2025-10-13 21:17:01.693621,11.02555334807526,6,13,0,False,Support Request,/bills/list,desktop,Safari,São Paulo,retail,False
sess_00000213,user_000682,2025-10-13 21:21:00.160420,2025-10-13 21:50:06.883708,29.11205479926824,3,11,0,True,Loan Application,/profile/edit,mobile,Safari,Salvador,corporate,False
sess_00000214,user_008957,2025-10-13 21:36:00.160420,2025-10-13 21:40:38.515552,4.639252192298147,5,10,0,True,Investment Purchase,/loans/status,mobile,Firefox,Salvador,corporate,True
sess_00000215,user_011116,2025-10-13 21:51:00.160420,2025-10-13 21:57:48.340491,6.803001177152777,8,9,1,True,Login Flow,/investments/buy,desktop,Chrome,Recife,retail,True
sess_00000216,user_005586,2025-10-13 22:06:00.160420,2025-10-13 22:07:22.344741,1.369738688473941,6,14,1,False,Statement Download,/profile/edit,desktop,Firefox,Brasília,retail,True
sess_00000217,user_002506,2025-10-13 22:21:00.160420,2025-10-13 22:21:30.160420,0.5,4,12,0,False,Loan Application,/pix/confirm,desktop,Chrome,Fortaleza,retail,True
sess_00000218,user_010708,2025-10-13 22:36:00.160420,2025-10-13 22:36:30.160420,0.5,4,14,1,True,Card Activation,/bills/list,mobile,Safari,Manaus,premium,False
sess_00000219,user_011103,2025-10-13 22:51:00.160420,2025-10-13 23:00:17.018314,9.280964907484696,3,9,0,True,Support Request,/account/documents,mobile,Edge,Belo Horizonte,youth,False
sess_00000220,user_010355,2025-10-13 23:06:00.160420,2025-10-13 23:22:32.010843,16.530840382795922,5,7,0,False,Card Activation,/pix/confirm,desktop,Chrome,Recife,retail,True
sess_00000221,user_007553,2025-10-13 23:21:00.160420,2025-10-13 23:28:08.434288,7.137897806125759,3,6,0,True,Bill Payment,/loans/apply,mobile,Chrome,Recife,youth,False
sess_00000222,user_000984,2025-10-13 23:36:00.160420,2025-10-13 23:37:02.124622,1.0327366981174038,4,4,0,True,Login Flow,/cards/activate,mobile,Chrome,Manaus,youth,True
sess_00000223,user_005979,2025-10-13 23:51:00.160420,2025-10-13 23:51:54.774734,0.910238574175926,5,14,0,False,Account Opening,/cards/activate,desktop,Chrome,Rio de Janeiro,senior,False
sess_00000224,user_007735,2025-10-14 00:06:00.160420,2025-10-14 00:11:10.594959,5.173908983753738,5,8,0,False,PIX Transfer,/cards/activate,mobile,Chrome,São Paulo,senior,False
sess_00000225,user_013932,2025-10-14 00:21:00.160420,2025-10-14 00:23:30.080808,2.4986731380272587,1,5,0,True,Investment Purchase,/bills/pay,desktop,Edge,Curitiba,senior,False
sess_00000226,user_004354,2025-10-14 00:36:00.160420,2025-10-14 00:50:23.581006,14.390343099173384,4,15,0,True,Loan Application,/pix/transfer,tablet,Chrome,Belo Horizonte,corporate,True
sess_00000227,user_002394,2025-10-14 00:51:00.160420,2025-10-14 00:56:53.160518,5.883334966166782,4,12,0,False,Profile Update,/cards/list,mobile,Chrome,Porto Alegre,premium,False
sess_00000228,user_002020,2025-10-14 01:06:00.160420,2025-10-14 01:10:24.645903,4.408091378523025,5,11,0,True,Account Opening,/cards/activate,desktop,Edge,Salvador,retail,False
sess_00000229,user_002199,2025-10-14 01:21:00.160420,2025-10-14 01:27:06.416475,6.104267583989938,4,13,0,True,Login Flow,/profile/edit,mobile,Safari,Manaus,retail,True
sess_00000230,user_012535,2025-10-14 01:36:00.160420,2025-10-14 01:38:44.448175,2.7381292580771723,3,20,0,True,Profile Update,/investments/buy,mobile,Safari,Rio de Janeiro,retail,True
sess_00000231,user_000781,2025-10-14 01:51:00.160420,2025-10-14 02:16:14.407786,25.237456105144,5,9,0,False,Support Request,/loans/status,mobile,Chrome,São Paulo,premium,True
sess_00000232,user_010917,2025-10-14 02:06:00.160420,2025-10-14 02:31:45.937672,25.762954206427235,6,18,0,True,PIX Transfer,/profile/edit,desktop,Firefox,Brasília,youth,True
sess_00000233,user_014300,2025-10-14 02:21:00.160420,2025-10-14 02:28:11.698486,7.192301096751764,9,10,0,False,Account Opening,/loans/apply,mobile,Samsung Internet,Recife,premium,False
sess_00000234,user_011302,2025-10-14 02:36:00.160420,2025-10-14 02:44:32.305436,8.535750263816968,3,12,0,False,Loan Application,/dashboard,mobile,Chrome,Fortaleza,retail,False
sess_00000235,user_011872,2025-10-14 02:51:00.160420,2025-10-14 02:58:26.345387,7.436416119024974,7,16,0,True,Support Request,/login,desktop,Firefox,São Paulo,retail,True
sess_00000236,user_004198,2025-10-14 03:06:00.160420,2025-10-14 03:10:11.033863,4.181224050940863,8,14,0,True,Support Request,/bills/list,tablet,Safari,Porto Alegre,retail,True
sess_00000237,user_012390,2025-10-14 03:21:00.160420,2025-10-14 03:31:59.328834,10.986140235609483,5,13,0,True,Statement Download,/account/open,mobile,Safari,Fortaleza,premium,False
sess_00000238,user_012015,2025-10-14 03:36:00.160420,2025-10-14 03:38:36.797498,2.6106179652278447,11,11,0,True,Login Flow,/investments/portfolio,mobile,Samsung Internet,Recife,premium,False
sess_00000239,user_008573,2025-10-14 03:51:00.160420,2025-10-14 04:03:16.474908,12.27190812904173,4,11,1,True,Support Request,/login,mobile,Chrome,Recife,retail,False
sess_00000240,user_007684,2025-10-14 04:06:00.160420,2025-10-14 04:10:55.773420,4.926883338842462,6,12,2,False,Card Activation,/dashboard,desktop,Chrome,Porto Alegre,senior,True
sess_00000241,user_011191,2025-10-14 04:21:00.160420,2025-10-14 04:22:06.823511,1.1110515104341332,4,9,1,True,Card Activation,/bills/pay,desktop,Chrome,Fortaleza,corporate,False
sess_00000242,user_012413,2025-10-14 04:36:00.160420,2025-10-14 04:39:39.407472,3.6541175278173097,3,8,0,True,Statement Download,/dashboard,mobile,Chrome,Recife,retail,True
sess_00000243,user_002917,2025-10-14 04:51:00.160420,2025-10-14 05:01:16.487229,10.272113484057034,5,18,0,True,Card Activation,/bills/list,desktop,Chrome,Recife,youth,False
sess_00000244,user_007209,2025-10-14 05:06:00.160420,2025-10-14 05:07:30.627329,1.5077818083520866,9,11,0,True,Profile Update,/bills/pay,mobile,Safari,Recife,retail,True
sess_00000245,user_003748,2025-10-14 05:21:00.160420,2025-10-14 05:21:57.893049,0.9622104898530373,3,19,0,True,Bill Payment,/bills/list,mobile,Chrome,Belo Horizonte,premium,False
sess_00000246,user_005098,2025-10-14 05:36:00.160420,2025-10-14 05:49:25.058984,13.4149760683149,9,11,0,True,Card Activation,/dashboard,desktop,Firefox,Rio de Janeiro,retail,True
sess_00000247,user_013778,2025-10-14 05:51:00.160420,2025-10-14 06:12:33.925595,21.562752908876554,4,17,0,True,Profile Update,/investments/buy,desktop,Chrome,Belo Horizonte,premium,True
sess_00000248,user_011936,2025-10-14 06:06:00.160420,2025-10-14 06:10:36.693442,4.608883700409507,2,16,0,True,Support Request,/loans/status,mobile,Chrome,Brasília,retail,True
sess_00000249,user_013722,2025-10-14 06:21:00.160420,2025-10-14 06:28:27.568506,7.456801426409241,5,11,0,False,Profile Update,/account/documents,desktop,Chrome,Belo Horizonte,retail,True
sess_00000250,user_004679,2025-10-14 06:36:00.160420,2025-10-14 06:46:22.882200,10.378696334201633,4,16,0,False,Profile Update,/dashboard,mobile,Chrome,Fortaleza,retail,False
sess_00000251,user_006808,2025-10-14 06:51:00.160420,2025-10-14 06:59:12.421172,8.204345861540821,3,9,0,True,Bill Payment,/loans/status,mobile,Samsung Internet,Brasília,retail,True
sess_00000252,user_006530,2025-10-14 07:06:00.160420,2025-10-14 07:40:35.642499,34.591367989140046,5,14,1,True,Card Activation,/investments/buy,mobile,Chrome,São Paulo,senior,False
