Event ID,Asset ID,Timestamp,Action Type,User ID,Department,Device Type,Duration Seconds,Session ID
AE-7398,BA-1131,2024-01-10T01:08:22.966Z,View,user-1367,Sales,Desktop,31,session-8047
AE-13330,BA-1241,2024-01-10T01:39:13.396Z,Share,user-1120,Regional Marketing,Tablet,,session-1222
AE-5711,BA-1102,2024-01-10T01:51:38.772Z,View,user-1140,Product,Desktop,71,session-1831
AE-8628,BA-1153,2024-01-10T02:26:34.784Z,Approval Submitted,user-1136,Product,Mobile,,session-1111
AE-11770,BA-1211,2024-01-10T03:39:44.569Z,Rejected,user-1118,Regional Marketing,Mobile,,session-873
AE-7611,BA-1133,2024-01-10T04:05:09.344Z,Rejected,user-1263,Creative,Desktop,,session-6661
AE-5289,BA-1097,2024-01-10T04:53:13.759Z,Edit Request,user-1482,Brand Management,Mobile,1749,session-795
AE-6557,BA-1116,2024-01-10T05:10:36.847Z,Comment Added,user-1245,Product,Desktop,,session-1710
AE-5529,BA-1100,2024-01-10T05:51:52.147Z,View,user-1309,Regional Marketing,Tablet,393,session-1885
AE-9346,BA-1167,2024-01-10T06:54:47.123Z,Rejected,user-1087,Marketing,Tablet,,session-2707
AE-12354,BA-1225,2024-01-10T08:10:37.735Z,Comment Added,user-1306,Marketing,Desktop,,session-7755
AE-14584,BA-1261,2024-01-10T08:43:26.276Z,Approved,user-1296,Brand Management,Mobile,,session-1675
AE-2034,BA-1036,2024-01-10T08:44:23.113Z,Approval Submitted,user-1441,Digital,Tablet,,session-6280
AE-886,BA-1017,2024-01-10T10:17:53.849Z,Edit Request,user-1400,Regional Marketing,Mobile,3242,session-9990
AE-1953,BA-1035,2024-01-10T10:24:25.695Z,Download,user-1003,Brand Management,Mobile,,session-3799
AE-7703,BA-1135,2024-01-10T11:47:20.530Z,Edit Request,user-1426,Marketing,Desktop,375,session-5706
AE-811,BA-1015,2024-01-10T12:01:35.235Z,Edit Request,user-1034,Sales,Mobile,3168,session-3940
AE-9235,BA-1165,2024-01-10T12:38:49.621Z,View,user-1242,Creative,Tablet,607,session-4227
AE-6722,BA-1119,2024-01-10T15:48:11.380Z,Download,user-1203,Sales,Mobile,,session-2079
AE-15579,BA-1281,2024-01-10T15:57:38.016Z,Share,user-1111,Regional Marketing,Mobile,,session-5399
AE-11760,BA-1211,2024-01-10T16:21:10.169Z,Edit Request,user-1276,Brand Management,Mobile,2881,session-8905
AE-11372,BA-1203,2024-01-10T16:46:05.350Z,Share,user-1149,Product,Tablet,,session-28
AE-7984,BA-1140,2024-01-10T20:06:06.992Z,Download,user-1264,Digital,Tablet,,session-1521
AE-4155,BA-1075,2024-01-10T20:16:06.780Z,Approval Submitted,user-1124,Sales,Tablet,,session-1142
AE-5480,BA-1099,2024-01-10T20:18:08.957Z,Approval Submitted,user-1316,Marketing,Mobile,,session-2315
AE-8203,BA-1143,2024-01-10T20:28:47.686Z,Edit Request,user-1364,Sales,Tablet,3140,session-5010
AE-7259,BA-1127,2024-01-10T20:51:05.645Z,Edit Request,user-1347,Product,Desktop,1371,session-8007
AE-3327,BA-1059,2024-01-10T21:18:39.162Z,View,user-1068,Creative,Tablet,331,session-2701
AE-10208,BA-1182,2024-01-10T21:41:05.329Z,Approved,user-1261,Marketing,Tablet,,session-6595
AE-8799,BA-1156,2024-01-10T23:21:08.265Z,Approval Submitted,user-1370,Brand Management,Desktop,,session-3977
AE-8507,BA-1151,2024-01-11T01:12:19.237Z,View,user-1123,Sales,Mobile,150,session-6395
AE-14699,BA-1262,2024-01-11T02:02:05.249Z,View,user-1133,Brand Management,Desktop,274,session-9494
AE-14040,BA-1250,2024-01-11T02:25:40.543Z,Edit Request,user-1417,Digital,Mobile,563,session-3124
AE-13807,BA-1246,2024-01-11T02:42:35.102Z,View,user-1434,Product,Desktop,517,session-3352
AE-10107,BA-1180,2024-01-11T03:24:06.047Z,Approval Submitted,user-1290,Sales,Mobile,,session-2772
AE-8418,BA-1150,2024-01-11T04:56:22.636Z,Share,user-1348,Sales,Desktop,,session-1229
AE-13069,BA-1235,2024-01-11T05:39:24.421Z,Download,user-1097,Brand Management,Desktop,,session-266
AE-3823,BA-1070,2024-01-11T06:08:10.299Z,Download,user-1296,Product,Desktop,,session-5936
AE-5059,BA-1093,2024-01-11T07:05:05.283Z,Rejected,user-1062,Product,Desktop,,session-4706
AE-4725,BA-1086,2024-01-11T07:17:10.370Z,Approved,user-1058,Sales,Desktop,,session-4591
AE-7809,BA-1136,2024-01-11T08:54:56.562Z,Comment Added,user-1103,Sales,Desktop,,session-7464
AE-558,BA-1011,2024-01-11T09:41:00.498Z,Edit Request,user-1356,Sales,Desktop,2941,session-1627
AE-2684,BA-1047,2024-01-11T10:17:45.299Z,Share,user-1319,Digital,Tablet,,session-2031
AE-8580,BA-1152,2024-01-11T10:24:38.556Z,Approval Submitted,user-1153,Regional Marketing,Mobile,,session-2866
AE-4050,BA-1073,2024-01-11T11:45:37.743Z,Edit Request,user-1279,Creative,Desktop,2159,session-3225
AE-10240,BA-1182,2024-01-11T12:33:52.527Z,View,user-1439,Sales,Tablet,129,session-2137
AE-9259,BA-1166,2024-01-11T13:23:58.333Z,Approved,user-1048,Creative,Tablet,,session-5534
AE-10031,BA-1179,2024-01-11T15:15:13.333Z,Rejected,user-1281,Sales,Desktop,,session-8098
AE-4996,BA-1091,2024-01-11T16:17:36.023Z,Rejected,user-1147,Product,Desktop,,session-5551
AE-9321,BA-1167,2024-01-11T17:24:04.493Z,Rejected,user-1441,Digital,Desktop,,session-2672
AE-8443,BA-1150,2024-01-11T17:55:41.753Z,Approval Submitted,user-1250,Brand Management,Desktop,,session-2966
AE-5351,BA-1098,2024-01-11T18:29:28.351Z,View,user-1322,Digital,Mobile,350,session-3963
AE-6029,BA-1108,2024-01-11T20:05:06.156Z,Rejected,user-1026,Marketing,Desktop,,session-8032
AE-1874,BA-1034,2024-01-11T20:08:30.099Z,View,user-1381,Sales,Desktop,336,session-5215
AE-11224,BA-1200,2024-01-11T20:44:02.071Z,Approved,user-1303,Regional Marketing,Desktop,,session-5325
AE-10773,BA-1192,2024-01-11T21:17:07.955Z,Approval Submitted,user-1331,Brand Management,Desktop,,session-1186
AE-9603,BA-1172,2024-01-11T23:41:43.783Z,Approval Submitted,user-1087,Product,Desktop,,session-5188
AE-362,BA-1007,2024-01-11T23:58:01.919Z,Share,user-1337,Digital,Tablet,,session-2100
AE-1573,BA-1030,2024-01-12T00:09:56.260Z,Edit Request,user-1403,Marketing,Desktop,3853,session-513
AE-14709,BA-1263,2024-01-12T00:48:08.277Z,Approved,user-1327,Sales,Desktop,,session-2521
AE-6988,BA-1124,2024-01-12T00:55:41.609Z,Comment Added,user-1347,Regional Marketing,Mobile,,session-6849
AE-8235,BA-1144,2024-01-12T01:47:58.443Z,Download,user-1228,Product,Mobile,,session-2881
AE-1381,BA-1027,2024-01-12T02:03:17.933Z,Rejected,user-1359,Marketing,Mobile,,session-8904
AE-2048,BA-1036,2024-01-12T03:32:01.888Z,Rejected,user-1397,Digital,Tablet,,session-3858
AE-12758,BA-1231,2024-01-12T05:04:59.992Z,Approval Submitted,user-1326,Regional Marketing,Desktop,,session-9006
AE-8570,BA-1151,2024-01-12T05:46:14.148Z,View,user-1057,Marketing,Tablet,315,session-5213
AE-2566,BA-1045,2024-01-12T07:43:44.485Z,Rejected,user-1268,Marketing,Mobile,,session-989
AE-12978,BA-1234,2024-01-12T08:11:52.399Z,Edit Request,user-1378,Sales,Tablet,1902,session-3037
AE-14055,BA-1250,2024-01-12T09:02:07.328Z,Download,user-1035,Marketing,Desktop,,session-7579
AE-14798,BA-1264,2024-01-12T10:13:34.714Z,Edit Request,user-1251,Brand Management,Desktop,2182,session-894
AE-10091,BA-1180,2024-01-12T11:10:44.760Z,Edit Request,user-1176,Digital,Mobile,1397,session-1440
AE-7586,BA-1133,2024-01-12T12:53:18.554Z,View,user-1071,Marketing,Desktop,407,session-8683
AE-15812,BA-1285,2024-01-12T13:42:09.737Z,Share,user-1220,Marketing,Tablet,,session-699
AE-2721,BA-1047,2024-01-12T13:53:16.839Z,Rejected,user-1227,Creative,Tablet,,session-3329
AE-15172,BA-1274,2024-01-12T14:08:53.429Z,Approval Submitted,user-1491,Creative,Tablet,,session-2659
AE-2737,BA-1048,2024-01-12T14:33:14.821Z,Comment Added,user-1146,Creative,Mobile,,session-6019
AE-1244,BA-1026,2024-01-12T15:26:54.635Z,View,user-1295,Creative,Desktop,475,session-7595
AE-15525,BA-1281,2024-01-12T16:39:18.024Z,Download,user-1365,Marketing,Tablet,,session-3793
AE-1227,BA-1025,2024-01-12T16:49:31.063Z,View,user-1027,Brand Management,Desktop,258,session-5483
AE-15730,BA-1283,2024-01-12T19:14:42.292Z,Approved,user-1481,Brand Management,Tablet,,session-4443
AE-15377,BA-1277,2024-01-12T19:33:24.157Z,Edit Request,user-1158,Creative,Mobile,1429,session-6073
AE-13191,BA-1237,2024-01-12T20:38:50.827Z,Download,user-1103,Marketing,Mobile,,session-1689
AE-7200,BA-1126,2024-01-12T20:52:43.352Z,Share,user-1212,Product,Tablet,,session-9194
AE-9751,BA-1174,2024-01-12T20:58:33.980Z,Download,user-1120,Marketing,Mobile,,session-2429
AE-12302,BA-1224,2024-01-12T22:13:38.250Z,Share,user-1329,Creative,Mobile,,session-4868
AE-5260,BA-1096,2024-01-12T23:41:01.230Z,Comment Added,user-1105,Digital,Mobile,,session-3481
AE-8127,BA-1142,2024-01-12T23:42:33.030Z,View,user-1402,Brand Management,Tablet,252,session-613
AE-7307,BA-1128,2024-01-12T23:43:05.140Z,Rejected,user-1306,Brand Management,Desktop,,session-1404
AE-7358,BA-1129,2024-01-13T00:43:46.363Z,Rejected,user-1138,Product,Desktop,,session-8534
AE-8252,BA-1145,2024-01-13T01:02:17.915Z,Approval Submitted,user-1309,Product,Desktop,,session-2343
AE-9234,BA-1165,2024-01-13T01:05:06.968Z,Rejected,user-1252,Product,Desktop,,session-4007
AE-3669,BA-1066,2024-01-13T02:16:39.020Z,Rejected,user-1170,Brand Management,Tablet,,session-7260
AE-12867,BA-1232,2024-01-13T04:12:14.899Z,View,user-1127,Regional Marketing,Tablet,193,session-131
AE-8640,BA-1153,2024-01-13T04:16:45.669Z,Comment Added,user-1387,Marketing,Mobile,,session-7438
AE-6152,BA-1111,2024-01-13T05:01:43.185Z,Comment Added,user-1177,Digital,Tablet,,session-4855
AE-14905,BA-1267,2024-01-13T05:41:38.129Z,Share,user-1041,Product,Mobile,,session-4079
AE-9048,BA-1162,2024-01-13T06:49:35.107Z,Share,user-1362,Sales,Tablet,,session-6339
AE-13606,BA-1244,2024-01-13T06:58:28.011Z,Comment Added,user-1010,Marketing,Tablet,,session-5123
AE-15580,BA-1281,2024-01-13T07:20:01.263Z,Share,user-1429,Sales,Desktop,,session-4793
AE-14824,BA-1265,2024-01-13T07:20:48.996Z,Share,user-1467,Sales,Tablet,,session-5290
AE-9742,BA-1174,2024-01-13T07:55:35.078Z,Share,user-1375,Marketing,Desktop,,session-6895
AE-2994,BA-1052,2024-01-13T08:41:10.829Z,Edit Request,user-1332,Brand Management,Tablet,612,session-380
AE-2520,BA-1045,2024-01-13T08:46:10.564Z,View,user-1091,Creative,Desktop,59,session-6841
AE-5959,BA-1107,2024-01-13T10:15:43.694Z,Comment Added,user-1433,Marketing,Desktop,,session-6189
AE-9099,BA-1163,2024-01-13T11:07:03.087Z,Edit Request,user-1319,Brand Management,Tablet,3280,session-6124
AE-10836,BA-1194,2024-01-13T11:40:21.596Z,Edit Request,user-1358,Regional Marketing,Mobile,533,session-4265
AE-4313,BA-1079,2024-01-13T12:50:29.341Z,Comment Added,user-1453,Sales,Mobile,,session-3305
AE-13839,BA-1246,2024-01-13T14:00:13.683Z,Approval Submitted,user-1314,Brand Management,Desktop,,session-6394
AE-15176,BA-1274,2024-01-13T15:01:05.411Z,Approval Submitted,user-1391,Creative,Desktop,,session-4588
AE-5998,BA-1108,2024-01-13T16:26:31.895Z,Share,user-1068,Product,Desktop,,session-3610
AE-8988,BA-1162,2024-01-13T16:47:48.377Z,View,user-1348,Creative,Mobile,271,session-8875
AE-6565,BA-1116,2024-01-13T17:21:07.434Z,Edit Request,user-1216,Creative,Mobile,528,session-3732
AE-13449,BA-1242,2024-01-13T18:19:34.494Z,Rejected,user-1074,Regional Marketing,Desktop,,session-8345
AE-6349,BA-1113,2024-01-13T19:12:05.046Z,Approval Submitted,user-1372,Creative,Mobile,,session-9277
AE-15604,BA-1281,2024-01-13T20:05:41.682Z,Share,user-1320,Brand Management,Tablet,,session-3981
AE-10533,BA-1187,2024-01-13T20:41:50.839Z,Share,user-1103,Product,Tablet,,session-985
AE-12029,BA-1216,2024-01-13T21:11:50.332Z,Share,user-1323,Marketing,Tablet,,session-3271
AE-2619,BA-1046,2024-01-13T21:13:57.318Z,Approved,user-1218,Product,Desktop,,session-948
AE-4639,BA-1085,2024-01-13T22:57:49.779Z,Edit Request,user-1001,Creative,Desktop,2425,session-6364
AE-1077,BA-1021,2024-01-14T00:47:05.325Z,Edit Request,user-1233,Digital,Desktop,1928,session-4679
AE-12897,BA-1232,2024-01-14T01:06:18.016Z,View,user-1149,Marketing,Tablet,565,session-197
AE-2026,BA-1036,2024-01-14T01:26:33.461Z,Approval Submitted,user-1158,Sales,Desktop,,session-4996
AE-6026,BA-1108,2024-01-14T01:38:34.362Z,Approval Submitted,user-1018,Regional Marketing,Tablet,,session-1187
AE-14339,BA-1255,2024-01-14T01:43:14.917Z,Edit Request,user-1034,Marketing,Tablet,2181,session-1085
AE-12943,BA-1234,2024-01-14T02:50:03.854Z,Comment Added,user-1254,Marketing,Tablet,,session-6959
AE-868,BA-1016,2024-01-14T03:25:50.191Z,Rejected,user-1468,Brand Management,Mobile,,session-8497
AE-3358,BA-1060,2024-01-14T05:31:11.169Z,Approval Submitted,user-1296,Creative,Mobile,,session-6976
AE-12671,BA-1230,2024-01-14T06:26:44.091Z,Approved,user-1417,Marketing,Desktop,,session-1394
AE-3229,BA-1058,2024-01-14T06:36:08.482Z,Comment Added,user-1163,Brand Management,Desktop,,session-236
AE-7235,BA-1127,2024-01-14T07:08:06.090Z,View,user-1076,Brand Management,Desktop,509,session-1877
AE-12818,BA-1231,2024-01-14T07:39:20.762Z,Download,user-1194,Marketing,Tablet,,session-8080
AE-5210,BA-1094,2024-01-14T09:11:19.602Z,Approval Submitted,user-1490,Marketing,Mobile,,session-766
AE-8772,BA-1156,2024-01-14T09:33:33.384Z,Share,user-1385,Brand Management,Desktop,,session-4623
AE-6944,BA-1122,2024-01-14T09:37:32.826Z,Comment Added,user-1215,Creative,Desktop,,session-6653
AE-7154,BA-1125,2024-01-14T13:37:20.096Z,Rejected,user-1400,Brand Management,Tablet,,session-1857
AE-4532,BA-1083,2024-01-14T13:38:50.105Z,Approval Submitted,user-1156,Sales,Tablet,,session-2304
AE-10429,BA-1186,2024-01-14T13:40:59.993Z,Download,user-1366,Regional Marketing,Mobile,,session-5795
AE-11985,BA-1215,2024-01-14T15:15:42.810Z,View,user-1210,Sales,Desktop,30,session-7853
AE-223,BA-1005,2024-01-14T15:18:14.990Z,Approved,user-1046,Digital,Tablet,,session-1543
AE-2222,BA-1040,2024-01-14T15:38:46.135Z,Edit Request,user-1283,Digital,Mobile,1936,session-2651
AE-2636,BA-1047,2024-01-14T16:02:16.684Z,Download,user-1270,Digital,Desktop,,session-5166
AE-14784,BA-1264,2024-01-14T17:47:28.414Z,Rejected,user-1218,Brand Management,Mobile,,session-8687
AE-6898,BA-1121,2024-01-14T20:01:46.910Z,Comment Added,user-1302,Digital,Mobile,,session-997
AE-15284,BA-1276,2024-01-14T20:19:14.828Z,Download,user-1371,Regional Marketing,Mobile,,session-2723
AE-11625,BA-1208,2024-01-14T20:46:39.648Z,Edit Request,user-1069,Digital,Tablet,913,session-8277
AE-52,BA-1001,2024-01-14T21:06:51.703Z,View,user-1484,Product,Mobile,175,session-7780
AE-762,BA-1015,2024-01-14T21:51:52.596Z,Comment Added,user-1061,Creative,Tablet,,session-687
AE-24,BA-1001,2024-01-14T22:39:01.736Z,Share,user-1316,Marketing,Mobile,,session-6751
AE-11950,BA-1215,2024-01-14T23:00:32.816Z,Approval Submitted,user-1468,Digital,Desktop,,session-7730
AE-3718,BA-1067,2024-01-14T23:00:38.605Z,Comment Added,user-1024,Sales,Desktop,,session-8132
AE-15901,BA-1287,2024-01-14T23:09:27.703Z,Approval Submitted,user-1300,Regional Marketing,Desktop,,session-7452
AE-15731,BA-1283,2024-01-14T23:26:26.703Z,Approval Submitted,user-1168,Product,Tablet,,session-3850
AE-6825,BA-1121,2024-01-14T23:39:50.655Z,Edit Request,user-1021,Brand Management,Mobile,2055,session-6601
AE-1463,BA-1028,2024-01-14T23:55:53.881Z,Share,user-1332,Regional Marketing,Tablet,,session-2066
AE-12115,BA-1218,2024-01-15T02:23:16.978Z,Approval Submitted,user-1219,Regional Marketing,Desktop,,session-7941
AE-15671,BA-1282,2024-01-15T03:02:38.107Z,Approved,user-1331,Marketing,Tablet,,session-7526
AE-2594,BA-1046,2024-01-15T04:55:13.428Z,Download,user-1456,Digital,Mobile,,session-9761
AE-4829,BA-1088,2024-01-15T05:14:56.687Z,Approval Submitted,user-1475,Regional Marketing,Tablet,,session-4610
AE-1421,BA-1028,2024-01-15T05:55:44.325Z,Share,user-1254,Brand Management,Desktop,,session-2483
AE-12908,BA-1232,2024-01-15T05:59:25.097Z,Comment Added,user-1158,Digital,Mobile,,session-4223
AE-2267,BA-1041,2024-01-15T06:03:02.361Z,Comment Added,user-1298,Digital,Desktop,,session-454
AE-15711,BA-1283,2024-01-15T06:28:48.206Z,Download,user-1315,Regional Marketing,Mobile,,session-6968
AE-12479,BA-1226,2024-01-15T09:10:07.997Z,Share,user-1020,Digital,Mobile,,session-8931
AE-2610,BA-1046,2024-01-15T09:19:29.589Z,Rejected,user-1378,Digital,Mobile,,session-9188
AE-8181,BA-1143,2024-01-15T10:14:04.246Z,Rejected,user-1410,Brand Management,Mobile,,session-4378
AE-14600,BA-1261,2024-01-15T11:20:08.245Z,Approval Submitted,user-1442,Creative,Desktop,,session-2177
AE-14563,BA-1260,2024-01-15T12:21:12.761Z,Approval Submitted,user-1332,Creative,Desktop,,session-6839
AE-7298,BA-1128,2024-01-15T12:30:01.046Z,Approval Submitted,user-1412,Brand Management,Mobile,,session-3727
AE-7445,BA-1132,2024-01-15T13:33:16.711Z,Edit Request,user-1369,Sales,Tablet,1178,session-4006
AE-4039,BA-1073,2024-01-15T13:34:10.624Z,Approved,user-1236,Brand Management,Desktop,,session-8201
AE-2629,BA-1046,2024-01-15T16:05:01.935Z,Edit Request,user-1218,Product,Tablet,1144,session-7576
AE-925,BA-1019,2024-01-15T17:22:33.461Z,Approved,user-1147,Regional Marketing,Mobile,,session-6227
AE-12751,BA-1231,2024-01-15T17:37:38.885Z,Rejected,user-1250,Regional Marketing,Desktop,,session-9357
AE-2085,BA-1037,2024-01-15T20:45:10.485Z,Rejected,user-1308,Creative,Tablet,,session-9069
AE-8076,BA-1141,2024-01-15T21:04:48.454Z,Approved,user-1460,Regional Marketing,Mobile,,session-5148
AE-9665,BA-1173,2024-01-15T22:15:27.441Z,Download,user-1212,Product,Desktop,,session-1720
AE-783,BA-1015,2024-01-15T22:17:29.670Z,Share,user-1332,Marketing,Mobile,,session-9370
AE-9068,BA-1162,2024-01-15T22:55:21.509Z,Rejected,user-1026,Regional Marketing,Mobile,,session-2094
AE-7966,BA-1140,2024-01-15T23:26:27.510Z,Comment Added,user-1497,Creative,Tablet,,session-8094
AE-2330,BA-1042,2024-01-16T00:10:42.975Z,Comment Added,user-1351,Brand Management,Mobile,,session-2675
AE-11711,BA-1210,2024-01-16T00:58:41.938Z,Comment Added,user-1399,Creative,Tablet,,session-7188
AE-5930,BA-1105,2024-01-16T05:12:30.581Z,Approval Submitted,user-1236,Sales,Desktop,,session-9707
AE-8116,BA-1142,2024-01-16T06:23:03.683Z,Rejected,user-1425,Creative,Tablet,,session-9916
AE-1469,BA-1029,2024-01-16T06:58:49.550Z,Comment Added,user-1411,Product,Tablet,,session-7864
AE-14604,BA-1261,2024-01-16T07:19:52.762Z,Rejected,user-1273,Regional Marketing,Desktop,,session-6638
AE-7632,BA-1134,2024-01-16T07:56:04.324Z,Approved,user-1228,Brand Management,Tablet,,session-5030
AE-6773,BA-1120,2024-01-16T08:54:39.811Z,Rejected,user-1153,Marketing,Mobile,,session-5296
AE-4255,BA-1077,2024-01-16T08:58:11.989Z,Edit Request,user-1491,Creative,Tablet,543,session-5416
AE-6278,BA-1112,2024-01-16T09:02:57.063Z,Rejected,user-1166,Creative,Tablet,,session-4901
AE-8025,BA-1141,2024-01-16T09:59:10.568Z,Share,user-1280,Marketing,Mobile,,session-9677
AE-6952,BA-1122,2024-01-16T11:09:49.885Z,Approved,user-1494,Marketing,Mobile,,session-1114
AE-9592,BA-1172,2024-01-16T12:35:03.165Z,Share,user-1320,Creative,Desktop,,session-1222
AE-427,BA-1009,2024-01-16T12:49:01.923Z,Rejected,user-1388,Digital,Tablet,,session-5440
AE-15452,BA-1279,2024-01-16T12:50:16.765Z,Download,user-1018,Product,Desktop,,session-8651
AE-6976,BA-1123,2024-01-16T13:30:23.154Z,View,user-1274,Brand Management,Desktop,464,session-8601
AE-9419,BA-1169,2024-01-16T13:32:18.408Z,Approved,user-1232,Brand Management,Tablet,,session-7436
AE-3797,BA-1069,2024-01-16T13:36:08.472Z,View,user-1462,Creative,Desktop,573,session-8547
AE-14740,BA-1264,2024-01-16T14:39:41.173Z,Share,user-1435,Marketing,Tablet,,session-2507
AE-8469,BA-1150,2024-01-16T15:03:48.002Z,View,user-1030,Brand Management,Mobile,307,session-6620
AE-4993,BA-1091,2024-01-16T15:40:11.940Z,Share,user-1361,Marketing,Desktop,,session-4269
AE-12180,BA-1220,2024-01-16T16:41:37.208Z,Comment Added,user-1277,Marketing,Mobile,,session-6640
AE-4260,BA-1077,2024-01-16T17:16:08.551Z,Edit Request,user-1344,Creative,Mobile,1232,session-9584
AE-14550,BA-1260,2024-01-16T17:32:12.394Z,Share,user-1148,Marketing,Tablet,,session-77
AE-10068,BA-1180,2024-01-16T17:54:33.005Z,Approval Submitted,user-1493,Regional Marketing,Desktop,,session-8481
AE-12499,BA-1227,2024-01-16T18:05:13.674Z,View,user-1023,Digital,Desktop,156,session-4961
AE-7345,BA-1128,2024-01-16T19:06:36.526Z,Approved,user-1431,Digital,Mobile,,session-8995
AE-892,BA-1017,2024-01-16T19:12:55.800Z,Edit Request,user-1130,Creative,Mobile,1731,session-66
AE-12167,BA-1220,2024-01-16T19:16:54.501Z,Approved,user-1036,Marketing,Desktop,,session-8189
AE-6438,BA-1115,2024-01-16T20:59:08.890Z,Approved,user-1424,Regional Marketing,Desktop,,session-8164
AE-4226,BA-1075,2024-01-16T22:18:23.294Z,View,user-1398,Creative,Tablet,610,session-6133
AE-1219,BA-1025,2024-01-16T23:02:16.929Z,Approved,user-1117,Brand Management,Tablet,,session-3100
AE-14356,BA-1255,2024-01-17T00:02:23.788Z,Approval Submitted,user-1281,Brand Management,Tablet,,session-6751
AE-12911,BA-1233,2024-01-17T00:45:07.815Z,Download,user-1248,Digital,Tablet,,session-3595
AE-10282,BA-1183,2024-01-17T02:09:51.175Z,View,user-1187,Regional Marketing,Mobile,217,session-9120
AE-11362,BA-1203,2024-01-17T02:26:40.915Z,Approval Submitted,user-1248,Marketing,Mobile,,session-5358
AE-9279,BA-1166,2024-01-17T02:44:57.744Z,Rejected,user-1495,Product,Mobile,,session-5041
AE-4989,BA-1091,2024-01-17T03:37:47.341Z,View,user-1440,Digital,Mobile,514,session-8990
AE-10250,BA-1183,2024-01-17T04:32:21.791Z,Comment Added,user-1470,Product,Mobile,,session-1447
AE-14983,BA-1269,2024-01-17T06:22:54.774Z,Edit Request,user-1460,Brand Management,Desktop,3083,session-3811
