event_id,@timestamp,user_id,tenant_id,feature_name,feature_category,session_id,experiment_variant,interaction_duration_ms,conversion_event
EVT-00500188,2025-11-10 20:51:48.113161,USR-054801,TNT-01048,Collections,Analytics,SES-0580624,EXP-00060,62557.80412491223,False
EVT-00500189,2025-11-10 20:52:33.113161,USR-054764,TNT-01108,Smart Tagging,Search & Discovery,SES-0992519,EXP-00086,10701.386471646078,False
EVT-00500190,2025-11-10 20:53:18.113161,USR-024835,TNT-01126,Asset Search,Analytics,SES-0365638,EXP-00032,12533.788682153943,False
EVT-00500191,2025-11-10 20:54:03.113161,USR-102832,TNT-01103,Version Control,Asset Management,SES-0886535,EXP-00138,5178.471934406196,False
EVT-00500192,2025-11-10 20:54:48.113161,USR-074772,TNT-01069,Analytics Dashboard,Analytics,SES-0244401,EXP-00100,11934.137894436068,False
EVT-00500193,2025-11-10 20:55:33.113161,USR-113369,TNT-01123,Export Pipeline,Administration,SES-0664615,EXP-00135,507.871792087326,False
EVT-00500194,2025-11-10 20:56:18.113161,USR-023188,TNT-01043,Metadata Editor,Analytics,SES-0757272,EXP-00059,3154.0594439542992,False
EVT-00500195,2025-11-10 20:57:03.113161,USR-029321,TNT-01081,Analytics Dashboard,Analytics,SES-0435688,EXP-00046,5474.319417901892,False
EVT-00500196,2025-11-10 20:57:48.113161,USR-063130,TNT-01133,Metadata Editor,Collaboration,SES-0674677,EXP-00098,3519.776970399091,False
EVT-00500197,2025-11-10 20:58:33.113161,USR-072688,TNT-01062,Export Pipeline,Administration,SES-0566474,EXP-00027,537.8742405829166,True
EVT-00500198,2025-11-10 20:59:18.113161,USR-076620,TNT-01114,Sharing,Asset Management,SES-0510706,EXP-00055,2023.0964518997637,False
EVT-00500199,2025-11-10 21:00:03.113161,USR-089228,TNT-01065,Export Pipeline,Analytics,SES-0160134,EXP-00058,1235.2177432560886,False
EVT-00500200,2025-11-10 21:00:48.113161,USR-054491,TNT-01033,Smart Tagging,Search & Discovery,SES-0860424,EXP-00137,7615.06204980292,False
EVT-00500201,2025-11-10 21:01:33.113161,USR-108204,TNT-01067,Bulk Upload,Administration,SES-0573854,EXP-00042,8297.408358353186,False
EVT-00500202,2025-11-10 21:02:18.113161,USR-062667,TNT-01095,Collaboration,Asset Management,SES-0248463,EXP-00146,5951.96258505246,False
EVT-00500203,2025-11-10 21:03:03.113161,USR-083358,TNT-01037,Version Control,Collaboration,SES-0839183,EXP-00147,4450.456699664639,False
EVT-00500204,2025-11-10 21:03:48.113161,USR-035311,TNT-01105,Version Control,Collaboration,SES-0339527,EXP-00141,6334.890378525385,False
EVT-00500205,2025-11-10 21:04:33.113161,USR-090651,TNT-01059,Smart Tagging,Asset Management,SES-0957710,None,3872.222927159681,False
EVT-00500206,2025-11-10 21:05:18.113161,USR-043094,TNT-01001,Sharing,Search & Discovery,SES-0293769,EXP-00147,5182.383665409409,False
EVT-00500207,2025-11-10 21:06:03.113161,USR-131121,TNT-01093,Collections,Administration,SES-0764362,EXP-00010,16717.911903491444,False
EVT-00500208,2025-11-10 21:06:48.113161,USR-055461,TNT-01059,Metadata Editor,Analytics,SES-0332763,EXP-00054,14763.64761432853,True
EVT-00500209,2025-11-10 21:07:33.113161,USR-068443,TNT-01048,Version Control,Collaboration,SES-0764631,EXP-00003,972.8754886799923,True
EVT-00500210,2025-11-10 21:08:18.113161,USR-041229,TNT-01054,Collections,Search & Discovery,SES-0621476,EXP-00089,5178.9301670153845,False
EVT-00500211,2025-11-10 21:09:03.113161,USR-043149,TNT-01043,Analytics Dashboard,Search & Discovery,SES-0137431,EXP-00104,181.762409304801,False
EVT-00500212,2025-11-10 21:09:48.113161,USR-116107,TNT-01043,Analytics Dashboard,Asset Management,SES-0163412,EXP-00147,7997.359357842185,True
EVT-00500213,2025-11-10 21:10:33.113161,USR-039673,TNT-01023,Analytics Dashboard,Analytics,SES-0396730,EXP-00127,17999.480890029416,False
EVT-00500214,2025-11-10 21:11:18.113161,USR-027496,TNT-01128,Metadata Editor,Administration,SES-0970714,EXP-00007,5403.197774660968,False
EVT-00500215,2025-11-10 21:12:03.113161,USR-030022,TNT-01032,Version Control,Asset Management,SES-0589643,EXP-00143,1912.516003478086,False
EVT-00500216,2025-11-10 21:12:48.113161,USR-097166,TNT-01130,Analytics Dashboard,Analytics,SES-0564665,EXP-00133,2658.8260471053118,False
EVT-00500217,2025-11-10 21:13:33.113161,USR-025186,TNT-01059,Version Control,Administration,SES-0271796,EXP-00046,784.3245849554019,False
EVT-00500218,2025-11-10 21:14:18.113161,USR-109098,TNT-01052,Export Pipeline,Search & Discovery,SES-0897626,EXP-00043,10655.898114713835,False
EVT-00500219,2025-11-10 21:15:03.113161,USR-092136,TNT-01070,Metadata Editor,Analytics,SES-0124023,EXP-00037,65288.003640705014,True
EVT-00500220,2025-11-10 21:15:48.113161,USR-093394,TNT-01064,Metadata Editor,Analytics,SES-0551519,EXP-00086,6599.204911058925,False
EVT-00500221,2025-11-10 21:16:33.113161,USR-040770,TNT-01095,Export Pipeline,Analytics,SES-0200781,EXP-00042,10607.508190634331,True
EVT-00500222,2025-11-10 21:17:18.113161,USR-082100,TNT-01054,Bulk Upload,Administration,SES-0722192,EXP-00036,6775.911398896277,True
EVT-00500223,2025-11-10 21:18:03.113161,USR-052406,TNT-01087,Analytics Dashboard,Analytics,SES-0769477,None,9317.376783601807,False
EVT-00500224,2025-11-10 21:18:48.113161,USR-126306,TNT-01065,Analytics Dashboard,Administration,SES-0522924,EXP-00010,1463.7008946402307,False
EVT-00500225,2025-11-10 21:19:33.113161,USR-033227,TNT-01059,Analytics Dashboard,Administration,SES-0725160,EXP-00147,24649.806008688924,False
EVT-00500226,2025-11-10 21:20:18.113161,USR-094549,TNT-01052,Smart Tagging,Analytics,SES-0171791,EXP-00052,6466.915116918323,False
EVT-00500227,2025-11-10 21:21:03.113161,USR-086020,TNT-01049,Analytics Dashboard,Analytics,SES-0640779,EXP-00119,455.5141401012356,False
EVT-00500228,2025-11-10 21:21:48.113161,USR-084778,TNT-01092,Collections,Administration,SES-0827546,EXP-00074,4887.427365649716,False
EVT-00500229,2025-11-10 21:22:33.113161,USR-119872,TNT-01016,Export Pipeline,Collaboration,SES-0491400,EXP-00110,1483.1779549671685,False
EVT-00500230,2025-11-10 21:23:18.113161,USR-129034,TNT-01123,Version Control,Administration,SES-0219190,EXP-00036,13859.037194972008,False
EVT-00500231,2025-11-10 21:24:03.113161,USR-064005,TNT-01133,Asset Search,Asset Management,SES-0137805,EXP-00124,18962.345254622105,True
EVT-00500232,2025-11-10 21:24:48.113161,USR-076205,TNT-01060,Metadata Editor,Search & Discovery,SES-0788313,EXP-00047,10182.213426391752,True
EVT-00500233,2025-11-10 21:25:33.113161,USR-116107,TNT-01133,Metadata Editor,Search & Discovery,SES-0609101,EXP-00078,9243.382298975996,False
EVT-00500234,2025-11-10 21:26:18.113161,USR-051417,TNT-01038,Asset Search,Analytics,SES-0566683,EXP-00027,1039.0077407702763,True
EVT-00500235,2025-11-10 21:27:03.113161,USR-086834,TNT-01060,Smart Tagging,Collaboration,SES-0902138,EXP-00087,9931.586380566792,False
EVT-00500236,2025-11-10 21:27:48.113161,USR-045222,TNT-01019,Collaboration,Analytics,SES-0900269,EXP-00034,12681.778494877917,False
EVT-00500237,2025-11-10 21:28:33.113161,USR-131104,TNT-01050,Export Pipeline,Asset Management,SES-0628721,EXP-00146,1662.7972633874556,False
EVT-00500238,2025-11-10 21:29:18.113161,USR-043964,TNT-01019,Metadata Editor,Administration,SES-0652933,EXP-00142,16229.988208468087,True
EVT-00500239,2025-11-10 21:30:03.113161,USR-060729,TNT-01049,Asset Search,Analytics,SES-0740471,EXP-00136,802.2894221606247,False
EVT-00500240,2025-11-10 21:30:48.113161,USR-099493,TNT-01127,Bulk Upload,Asset Management,SES-0841469,EXP-00022,7177.531461942044,False
EVT-00500241,2025-11-10 21:31:33.113161,USR-096791,TNT-01043,Metadata Editor,Asset Management,SES-0664616,EXP-00071,11937.8549860248,False
EVT-00500242,2025-11-10 21:32:18.113161,USR-056433,TNT-01125,Metadata Editor,Administration,SES-0201036,EXP-00050,1579.5073756826873,False
EVT-00500243,2025-11-10 21:33:03.113161,USR-052049,TNT-01124,Analytics Dashboard,Collaboration,SES-0880011,EXP-00005,1699.2640605748647,False
EVT-00500244,2025-11-10 21:33:48.113161,USR-087094,TNT-01026,Sharing,Collaboration,SES-0666593,EXP-00002,1774.3295023488822,False
EVT-00500245,2025-11-10 21:34:33.113161,USR-072688,TNT-01139,Version Control,Search & Discovery,SES-0250620,EXP-00064,1438.64749105658,False
EVT-00500246,2025-11-10 21:35:18.113161,USR-063116,TNT-01032,Collections,Collaboration,SES-0954591,EXP-00103,12187.960608190911,False
EVT-00500247,2025-11-10 21:36:03.113161,USR-120359,TNT-01039,Bulk Upload,Asset Management,SES-0120308,EXP-00020,6785.929181446699,True
EVT-00500248,2025-11-10 21:36:48.113161,USR-062899,TNT-01085,Version Control,Analytics,SES-0948709,EXP-00048,14393.168187027788,False
EVT-00500249,2025-11-10 21:37:33.113161,USR-133514,TNT-01055,Sharing,Collaboration,SES-0883990,EXP-00023,2492.3229785495473,False
EVT-00500250,2025-11-10 21:38:18.113161,USR-037318,TNT-01018,Asset Search,Collaboration,SES-0748389,EXP-00038,1339.7423638777502,False
EVT-00500251,2025-11-10 21:39:03.113161,USR-042714,TNT-01132,Sharing,Analytics,SES-0635605,EXP-00103,1873.9088494393395,False
EVT-00500252,2025-11-10 21:39:48.113161,USR-062370,TNT-01136,Collections,Collaboration,SES-0448878,EXP-00020,244.87988535190453,False
EVT-00500253,2025-11-10 21:40:33.113161,USR-027423,TNT-01041,Collections,Collaboration,SES-0798152,EXP-00046,733.2152092067257,False
EVT-00500254,2025-11-10 21:41:18.113161,USR-085475,TNT-01060,Collections,Search & Discovery,SES-0876299,EXP-00058,7360.762768971796,True
EVT-00500255,2025-11-10 21:42:03.113161,USR-096262,TNT-01096,Bulk Upload,Administration,SES-0525007,EXP-00079,1490.6965746115084,False
EVT-00500256,2025-11-10 21:42:48.113161,USR-017254,TNT-01100,Asset Search,Collaboration,SES-0416683,EXP-00072,4796.07556661605,False
EVT-00500257,2025-11-10 21:43:33.113161,USR-026194,TNT-01075,Metadata Editor,Asset Management,SES-0143759,EXP-00009,82992.64158094721,False
EVT-00500258,2025-11-10 21:44:18.113161,USR-055598,TNT-01048,Asset Search,Asset Management,SES-0322440,EXP-00067,6019.1479636461445,False
EVT-00500259,2025-11-10 21:45:03.113161,USR-024197,TNT-01138,Asset Search,Search & Discovery,SES-0649304,EXP-00148,31436.790245105472,False
EVT-00500260,2025-11-10 21:45:48.113161,USR-098804,TNT-01035,Collections,Collaboration,SES-0116393,EXP-00084,7714.465185131606,False
EVT-00500261,2025-11-10 21:46:33.113161,USR-096611,TNT-01021,Collections,Collaboration,SES-0640310,EXP-00016,17385.862234687294,False
EVT-00500262,2025-11-10 21:47:18.113161,USR-063441,TNT-01040,Collections,Administration,SES-0293972,EXP-00034,5440.156487734667,False
EVT-00500263,2025-11-10 21:48:03.113161,USR-089925,TNT-01126,Metadata Editor,Search & Discovery,SES-0984850,EXP-00092,21157.7279912594,False
EVT-00500264,2025-11-10 21:48:48.113161,USR-107116,TNT-01065,Version Control,Asset Management,SES-0543040,EXP-00090,9623.901625837674,False
EVT-00500265,2025-11-10 21:49:33.113161,USR-089308,TNT-01090,Analytics Dashboard,Collaboration,SES-0195853,EXP-00030,278.8641038840631,True
EVT-00500266,2025-11-10 21:50:18.113161,USR-086361,TNT-01101,Bulk Upload,Collaboration,SES-0419552,EXP-00104,51405.75853207368,True
EVT-00500267,2025-11-10 21:51:03.113161,USR-030231,TNT-01011,Analytics Dashboard,Search & Discovery,SES-0704484,None,472.27904039168646,False
EVT-00500268,2025-11-10 21:51:48.113161,USR-065839,TNT-01041,Collections,Asset Management,SES-0667640,EXP-00095,3352.6943303507014,False
EVT-00500269,2025-11-10 21:52:33.113161,USR-024143,TNT-01077,Metadata Editor,Analytics,SES-0829988,EXP-00078,602.3758430350365,False
EVT-00500270,2025-11-10 21:53:18.113161,USR-040704,TNT-01097,Smart Tagging,Asset Management,SES-0902397,EXP-00107,2020.7805584416633,False
EVT-00500271,2025-11-10 21:54:03.113161,USR-092725,TNT-01091,Metadata Editor,Asset Management,SES-0206045,EXP-00105,3614.966516748427,False
EVT-00500272,2025-11-10 21:54:48.113161,USR-082183,TNT-01116,Collaboration,Administration,SES-0881704,EXP-00044,4496.005483631345,True
EVT-00500273,2025-11-10 21:55:33.113161,USR-103898,TNT-01106,Smart Tagging,Asset Management,SES-0912362,EXP-00055,9474.861565812982,False
EVT-00500274,2025-11-10 21:56:18.113161,USR-134033,TNT-01144,Metadata Editor,Search & Discovery,SES-0715032,EXP-00056,16881.922305153792,False
EVT-00500275,2025-11-10 21:57:03.113161,USR-063130,TNT-01117,Sharing,Analytics,SES-0759329,EXP-00068,28565.370795898463,False
EVT-00500276,2025-11-10 21:57:48.113161,USR-089524,TNT-01119,Asset Search,Analytics,SES-0989233,EXP-00091,3714.272937141031,False
EVT-00500277,2025-11-10 21:58:33.113161,USR-106604,TNT-01136,Smart Tagging,Analytics,SES-0401786,EXP-00073,1077.1233470179898,True
EVT-00500278,2025-11-10 21:59:18.113161,USR-056997,TNT-01123,Sharing,Analytics,SES-0168109,EXP-00107,22462.321557468764,False
EVT-00500279,2025-11-10 22:00:03.113161,USR-123774,TNT-01041,Bulk Upload,Analytics,SES-0838772,EXP-00088,9094.25767674466,False
EVT-00500280,2025-11-10 22:00:48.113161,USR-040153,TNT-01141,Collections,Asset Management,SES-0562911,EXP-00107,6561.616507102785,False
EVT-00500281,2025-11-10 22:01:33.113161,USR-069447,TNT-01114,Version Control,Asset Management,SES-0495494,EXP-00150,8939.969032918545,False
EVT-00500282,2025-11-10 22:02:18.113161,USR-133881,TNT-01022,Asset Search,Collaboration,SES-0990412,EXP-00094,3282.4749307885277,False
EVT-00500283,2025-11-10 22:03:03.113161,USR-057088,TNT-01015,Analytics Dashboard,Collaboration,SES-0907958,EXP-00130,32220.79146591211,False
EVT-00500284,2025-11-10 22:03:48.113161,USR-096160,TNT-01073,Smart Tagging,Administration,SES-0860823,EXP-00010,65535.85200434937,False
EVT-00500285,2025-11-10 22:04:33.113161,USR-071523,TNT-01021,Metadata Editor,Collaboration,SES-0348406,EXP-00024,16770.181154667367,True
EVT-00500286,2025-11-10 22:05:18.113161,USR-040973,TNT-01140,Version Control,Analytics,SES-0877722,EXP-00061,12391.3679066001,False
EVT-00500287,2025-11-10 22:06:03.113161,USR-016476,TNT-01062,Collaboration,Analytics,SES-0561597,EXP-00049,1349.249282669003,False
EVT-00500288,2025-11-10 22:06:48.113161,USR-011119,TNT-01090,Collections,Analytics,SES-0877907,EXP-00141,21189.068677537194,False
EVT-00500289,2025-11-10 22:07:33.113161,USR-023636,TNT-01140,Version Control,Administration,SES-0248513,EXP-00061,36830.626494335454,False
EVT-00500290,2025-11-10 22:08:18.113161,USR-018038,TNT-01128,Version Control,Search & Discovery,SES-0724256,EXP-00101,7433.140534077303,False
EVT-00500291,2025-11-10 22:09:03.113161,USR-040784,TNT-01108,Version Control,Search & Discovery,SES-0174950,EXP-00042,13446.09859266385,False
EVT-00500292,2025-11-10 22:09:48.113161,USR-065839,TNT-01031,Smart Tagging,Analytics,SES-0879978,EXP-00016,6367.684915637949,False
EVT-00500293,2025-11-10 22:10:33.113161,USR-123309,TNT-01139,Metadata Editor,Asset Management,SES-0469407,EXP-00103,2437.760522975729,False
EVT-00500294,2025-11-10 22:11:18.113161,USR-036406,TNT-01022,Analytics Dashboard,Analytics,SES-0943707,EXP-00030,4503.782763444177,False
EVT-00500295,2025-11-10 22:12:03.113161,USR-045693,TNT-01135,Collections,Collaboration,SES-0558087,EXP-00130,1856.4878038281406,False
EVT-00500296,2025-11-10 22:12:48.113161,USR-109932,TNT-01098,Smart Tagging,Administration,SES-0719933,EXP-00124,12722.6064569909,False
EVT-00500297,2025-11-10 22:13:33.113161,USR-121921,TNT-01148,Metadata Editor,Asset Management,SES-0238896,EXP-00126,27682.0173307736,False
EVT-00500298,2025-11-10 22:14:18.113161,USR-088150,TNT-01069,Sharing,Administration,SES-0189413,EXP-00019,445.79039795520004,False
EVT-00500299,2025-11-10 22:15:03.113161,USR-019871,TNT-01018,Export Pipeline,Analytics,SES-0812699,EXP-00033,221.05594082162327,False
EVT-00500300,2025-11-10 22:15:48.113161,USR-125187,TNT-01061,Version Control,Collaboration,SES-0900391,EXP-00017,34163.706146359196,False
EVT-00500301,2025-11-10 22:16:33.113161,USR-080780,TNT-01006,Collections,Analytics,SES-0453327,EXP-00105,8075.610500302409,False
EVT-00500302,2025-11-10 22:17:18.113161,USR-094520,TNT-01087,Sharing,Collaboration,SES-0543993,EXP-00001,8648.829148802353,False
EVT-00500303,2025-11-10 22:18:03.113161,USR-088680,TNT-01134,Version Control,Collaboration,SES-0631417,EXP-00143,1127.029018314893,False
EVT-00500304,2025-11-10 22:18:48.113161,USR-011323,TNT-01135,Export Pipeline,Asset Management,SES-0263730,EXP-00094,9200.680520191745,True
EVT-00500305,2025-11-10 22:19:33.113161,USR-104378,TNT-01022,Sharing,Administration,SES-0723850,EXP-00106,2387.598283890294,False
EVT-00500306,2025-11-10 22:20:18.113161,USR-109932,TNT-01124,Export Pipeline,Search & Discovery,SES-0720805,EXP-00061,2483.1736179779023,False
EVT-00500307,2025-11-10 22:21:03.113161,USR-104794,TNT-01141,Sharing,Administration,SES-0916683,EXP-00094,5483.892534780947,False
EVT-00500308,2025-11-10 22:21:48.113161,USR-023013,TNT-01112,Collections,Administration,SES-0951441,EXP-00049,2494.6486343620077,False
EVT-00500309,2025-11-10 22:22:33.113161,USR-113344,TNT-01134,Smart Tagging,Asset Management,SES-0630365,EXP-00087,27443.48465410937,False
EVT-00500310,2025-11-10 22:23:18.113161,USR-032383,TNT-01059,Export Pipeline,Asset Management,SES-0675606,EXP-00087,9430.83408037606,False
EVT-00500311,2025-11-10 22:24:03.113161,USR-133514,TNT-01024,Collections,Collaboration,SES-0586486,EXP-00023,14663.336648263434,True
EVT-00500312,2025-11-10 22:24:48.113161,USR-032244,TNT-01072,Asset Search,Asset Management,SES-0986893,EXP-00091,2113.216434488226,False
EVT-00500313,2025-11-10 22:25:33.113161,USR-129512,TNT-01013,Metadata Editor,Administration,SES-0912153,EXP-00050,2674.136949239927,True
EVT-00500314,2025-11-10 22:26:18.113161,USR-099820,TNT-01009,Sharing,Asset Management,SES-0434660,EXP-00138,2320.5667058672043,False
EVT-00500315,2025-11-10 22:27:03.113161,USR-023985,TNT-01000,Collaboration,Search & Discovery,SES-0904406,EXP-00130,4668.211939608581,True
EVT-00500316,2025-11-10 22:27:48.113161,USR-111589,TNT-01061,Asset Search,Administration,SES-0564311,EXP-00133,9729.111870838693,False
EVT-00500317,2025-11-10 22:28:33.113161,USR-113473,TNT-01131,Collaboration,Search & Discovery,SES-0773143,EXP-00056,11648.161639044476,False
EVT-00500318,2025-11-10 22:29:18.113161,USR-040973,TNT-01107,Smart Tagging,Administration,SES-0766615,None,6659.049242197852,False
EVT-00500319,2025-11-10 22:30:03.113161,USR-014097,TNT-01040,Export Pipeline,Search & Discovery,SES-0987353,EXP-00058,22930.332435139608,False
EVT-00500320,2025-11-10 22:30:48.113161,USR-012044,TNT-01011,Asset Search,Collaboration,SES-0591304,EXP-00037,4788.557466451826,False
EVT-00500321,2025-11-10 22:31:33.113161,USR-020270,TNT-01063,Collections,Administration,SES-0676060,EXP-00148,17320.831527657294,False
EVT-00500322,2025-11-10 22:32:18.113161,USR-121056,TNT-01071,Analytics Dashboard,Search & Discovery,SES-0543052,EXP-00125,1869.3091681149135,False
EVT-00500323,2025-11-10 22:33:03.113161,USR-067522,TNT-01046,Sharing,Search & Discovery,SES-0172454,EXP-00046,1746.0725149553432,False
EVT-00500324,2025-11-10 22:33:48.113161,USR-029269,TNT-01148,Export Pipeline,Administration,SES-0352455,EXP-00110,8887.464755472725,False
EVT-00500325,2025-11-10 22:34:33.113161,USR-127247,TNT-01121,Sharing,Analytics,SES-0575481,EXP-00069,744.1854901545418,False
EVT-00500326,2025-11-10 22:35:18.113161,USR-058612,TNT-01010,Sharing,Analytics,SES-0891643,EXP-00032,2086.6136205141242,True
EVT-00500327,2025-11-10 22:36:03.113161,USR-075919,TNT-01124,Analytics Dashboard,Administration,SES-0877495,EXP-00104,11031.578548983176,False
EVT-00500328,2025-11-10 22:36:48.113161,USR-091241,TNT-01021,Asset Search,Search & Discovery,SES-0290415,EXP-00047,1915.8464216659556,False
EVT-00500329,2025-11-10 22:37:33.113161,USR-042142,TNT-01075,Sharing,Asset Management,SES-0715707,EXP-00116,2159.397067519461,False
