delivery_id,@timestamp,partner_id,tenant_id,event_type,http_status,retry_count,delivery_latency_ms,success
WBH-00200240,2025-11-11 01:19:13.113161,PTR-0116,TNT-01005,export.completed,401,1,211.44857178893167,False
WBH-00200241,2025-11-11 01:20:03.113161,PTR-0128,TNT-01133,asset.deleted,200,0,284.9877002961055,True
WBH-00200242,2025-11-11 01:20:53.113161,PTR-0105,TNT-01068,asset.updated,200,0,441.42486956665545,True
WBH-00200243,2025-11-11 01:21:43.113161,PTR-0129,TNT-01117,asset.deleted,200,0,671.1912258276593,True
WBH-00200244,2025-11-11 01:22:33.113161,PTR-0114,TNT-01066,tag.applied,201,0,231.0761447995848,True
WBH-00200245,2025-11-11 01:23:23.113161,PTR-0120,TNT-01017,collection.shared,200,0,70.16002306462742,True
WBH-00200246,2025-11-11 01:24:13.113161,PTR-0131,TNT-01030,asset.updated,200,0,59.22820127875824,True
WBH-00200247,2025-11-11 01:25:03.113161,PTR-0104,TNT-01002,tag.applied,201,0,140.01709203320198,True
WBH-00200248,2025-11-11 01:25:53.113161,PTR-0129,TNT-01063,tag.applied,200,0,961.6314211462086,True
WBH-00200249,2025-11-11 01:26:43.113161,PTR-0138,TNT-01028,asset.created,404,0,365.5853034053514,False
WBH-00200250,2025-11-11 01:27:33.113161,PTR-0117,TNT-01027,metadata.changed,200,0,969.6345870227867,True
WBH-00200251,2025-11-11 01:28:23.113161,PTR-0114,TNT-01036,asset.created,200,0,1046.9861401311616,True
WBH-00200252,2025-11-11 01:29:13.113161,PTR-0120,TNT-01072,asset.deleted,200,0,261.73282078419106,True
WBH-00200253,2025-11-11 01:30:03.113161,PTR-0101,TNT-01057,asset.updated,200,0,363.920830748595,True
WBH-00200254,2025-11-11 01:30:53.113161,PTR-0120,TNT-01042,asset.created,400,0,136.47504739522788,False
WBH-00200255,2025-11-11 01:31:43.113161,PTR-0102,TNT-01079,collection.shared,200,0,450.2934192705552,True
WBH-00200256,2025-11-11 01:32:33.113161,PTR-0129,TNT-01102,export.completed,200,0,311.9825808779329,True
WBH-00200257,2025-11-11 01:33:23.113161,PTR-0138,TNT-01012,export.completed,200,0,145.42709115583946,True
WBH-00200258,2025-11-11 01:34:13.113161,PTR-0107,TNT-01104,tag.applied,200,0,197.04211610112353,True
WBH-00200259,2025-11-11 01:35:03.113161,PTR-0122,TNT-01004,tag.applied,200,0,635.2707338288501,True
WBH-00200260,2025-11-11 01:35:53.113161,PTR-0118,TNT-01112,tag.applied,200,0,116.72732454114299,True
WBH-00200261,2025-11-11 01:36:43.113161,PTR-0129,TNT-01129,metadata.changed,400,1,455.8184713636388,False
WBH-00200262,2025-11-11 01:37:33.113161,PTR-0110,TNT-01117,collection.shared,201,0,1218.1234998178422,True
WBH-00200263,2025-11-11 01:38:23.113161,PTR-0129,TNT-01143,tag.applied,200,0,162.34725238614743,True
WBH-00200264,2025-11-11 01:39:13.113161,PTR-0112,TNT-01037,tag.applied,404,0,449.9448902442234,False
WBH-00200265,2025-11-11 01:40:03.113161,PTR-0126,TNT-01130,collection.shared,200,0,985.7702485250661,True
WBH-00200266,2025-11-11 01:40:53.113161,PTR-0121,TNT-01009,collection.shared,500,0,1823.917195093815,False
WBH-00200267,2025-11-11 01:41:43.113161,PTR-0117,TNT-01129,user.invited,201,0,1513.4843220945959,True
WBH-00200268,2025-11-11 01:42:33.113161,PTR-0108,TNT-01023,tag.applied,404,1,392.262364167649,False
WBH-00200269,2025-11-11 01:43:23.113161,PTR-0110,TNT-01060,asset.created,200,0,496.83846530594565,True
WBH-00200270,2025-11-11 01:44:13.113161,PTR-0138,TNT-01084,asset.created,503,0,710.083727791232,False
WBH-00200271,2025-11-11 01:45:03.113161,PTR-0136,TNT-01000,user.invited,201,0,702.1924674224838,True
WBH-00200272,2025-11-11 01:45:53.113161,PTR-0108,TNT-01110,collection.shared,200,0,390.6072004322943,True
WBH-00200273,2025-11-11 01:46:43.113161,PTR-0117,TNT-01029,metadata.changed,200,0,393.76931094114775,True
WBH-00200274,2025-11-11 01:47:33.113161,PTR-0121,TNT-01064,asset.updated,200,0,1111.6461263339947,True
WBH-00200275,2025-11-11 01:48:23.113161,PTR-0136,TNT-01016,user.invited,200,0,336.57550360430514,True
WBH-00200276,2025-11-11 01:49:13.113161,PTR-0102,TNT-01111,tag.applied,200,0,345.65078312194356,True
WBH-00200277,2025-11-11 01:50:03.113161,PTR-0122,TNT-01113,collection.shared,200,0,144.79186366611563,True
WBH-00200278,2025-11-11 01:50:53.113161,PTR-0125,TNT-01141,asset.created,200,0,553.6300498689685,True
WBH-00200279,2025-11-11 01:51:43.113161,PTR-0135,TNT-01080,asset.deleted,200,0,1491.4403928415431,True
WBH-00200280,2025-11-11 01:52:33.113161,PTR-0105,TNT-01019,export.completed,200,0,504.47699545525813,True
WBH-00200281,2025-11-11 01:53:23.113161,PTR-0127,TNT-01023,asset.created,200,0,1477.2611781706817,True
WBH-00200282,2025-11-11 01:54:13.113161,PTR-0124,TNT-01090,export.completed,200,0,171.38154081216638,True
WBH-00200283,2025-11-11 01:55:03.113161,PTR-0111,TNT-01076,collection.shared,201,0,217.197945843961,True
WBH-00200284,2025-11-11 01:55:53.113161,PTR-0117,TNT-01059,tag.applied,201,0,407.32668149673833,True
WBH-00200285,2025-11-11 01:56:43.113161,PTR-0111,TNT-01126,asset.created,401,0,451.4717324796375,False
WBH-00200286,2025-11-11 01:57:33.113161,PTR-0121,TNT-01071,metadata.changed,200,0,248.02100613041085,True
WBH-00200287,2025-11-11 01:58:23.113161,PTR-0104,TNT-01002,metadata.changed,200,0,74.27021888607747,True
WBH-00200288,2025-11-11 01:59:13.113161,PTR-0130,TNT-01062,collection.shared,200,0,387.4194538644404,True
WBH-00200289,2025-11-11 02:00:03.113161,PTR-0124,TNT-01081,metadata.changed,200,0,256.6405869790747,True
WBH-00200290,2025-11-11 02:00:53.113161,PTR-0127,TNT-01054,asset.created,200,0,122.6400133566932,True
WBH-00200291,2025-11-11 02:01:43.113161,PTR-0125,TNT-01116,asset.updated,200,0,1038.0602141605573,True
WBH-00200292,2025-11-11 02:02:33.113161,PTR-0132,TNT-01148,asset.created,200,0,345.6990926099201,True
WBH-00200293,2025-11-11 02:03:23.113161,PTR-0102,TNT-01037,asset.updated,200,0,416.213900311998,True
WBH-00200294,2025-11-11 02:04:13.113161,PTR-0105,TNT-01028,asset.created,200,0,279.59628710408816,True
WBH-00200295,2025-11-11 02:05:03.113161,PTR-0102,TNT-01029,user.invited,201,0,296.7523068799857,True
WBH-00200296,2025-11-11 02:05:53.113161,PTR-0103,TNT-01026,export.completed,200,0,486.3660249521266,True
WBH-00200297,2025-11-11 02:06:43.113161,PTR-0101,TNT-01037,asset.created,200,0,473.9663461551331,True
WBH-00200298,2025-11-11 02:07:33.113161,PTR-0105,TNT-01022,metadata.changed,200,0,85.17056415687404,True
WBH-00200299,2025-11-11 02:08:23.113161,PTR-0128,TNT-01099,metadata.changed,201,0,825.6605499145104,True
WBH-00200300,2025-11-11 02:09:13.113161,PTR-0135,TNT-01102,asset.deleted,200,0,386.96300094362726,True
WBH-00200301,2025-11-11 02:10:03.113161,PTR-0137,TNT-01102,user.invited,200,0,304.1867401927442,True
WBH-00200302,2025-11-11 02:10:53.113161,PTR-0113,TNT-01021,metadata.changed,200,0,319.444291658141,True
WBH-00200303,2025-11-11 02:11:43.113161,PTR-0116,TNT-01013,tag.applied,504,1,1279.0452390337728,False
WBH-00200304,2025-11-11 02:12:33.113161,PTR-0107,TNT-01046,collection.shared,200,0,162.5300039245787,True
WBH-00200305,2025-11-11 02:13:23.113161,PTR-0127,TNT-01016,collection.shared,200,0,182.9551713515592,True
WBH-00200306,2025-11-11 02:14:13.113161,PTR-0138,TNT-01083,tag.applied,400,0,325.5772431427572,False
WBH-00200307,2025-11-11 02:15:03.113161,PTR-0136,TNT-01092,asset.updated,200,0,646.4422066725934,True
WBH-00200308,2025-11-11 02:15:53.113161,PTR-0126,TNT-01121,asset.created,200,0,403.5839304016224,True
WBH-00200309,2025-11-11 02:16:43.113161,PTR-0107,TNT-01113,metadata.changed,200,0,116.73671196800977,True
WBH-00200310,2025-11-11 02:17:33.113161,PTR-0124,TNT-01111,asset.created,200,0,571.2470614322256,True
WBH-00200311,2025-11-11 02:18:23.113161,PTR-0103,TNT-01068,metadata.changed,200,0,144.77847420459753,True
WBH-00200312,2025-11-11 02:19:13.113161,PTR-0111,TNT-01069,asset.deleted,200,0,410.7335662425274,True
WBH-00200313,2025-11-11 02:20:03.113161,PTR-0110,TNT-01002,metadata.changed,200,0,444.37210632231546,True
WBH-00200314,2025-11-11 02:20:53.113161,PTR-0139,TNT-01024,asset.updated,200,0,283.92325403255745,True
WBH-00200315,2025-11-11 02:21:43.113161,PTR-0129,TNT-01068,asset.deleted,200,0,633.9080021136922,True
WBH-00200316,2025-11-11 02:22:33.113161,PTR-0113,TNT-01062,asset.created,200,0,172.43956460516344,True
WBH-00200317,2025-11-11 02:23:23.113161,PTR-0104,TNT-01108,asset.updated,200,0,184.1832806633451,True
WBH-00200318,2025-11-11 02:24:13.113161,PTR-0118,TNT-01010,export.completed,200,0,946.030278711139,True
WBH-00200319,2025-11-11 02:25:03.113161,PTR-0102,TNT-01047,tag.applied,200,0,126.9990567189237,True
WBH-00200320,2025-11-11 02:25:53.113161,PTR-0122,TNT-01136,metadata.changed,200,0,1256.5522099519058,True
WBH-00200321,2025-11-11 02:26:43.113161,PTR-0117,TNT-01121,metadata.changed,200,0,398.00019252437374,True
WBH-00200322,2025-11-11 02:27:33.113161,PTR-0139,TNT-01149,export.completed,200,0,318.3281109232004,True
WBH-00200323,2025-11-11 02:28:23.113161,PTR-0110,TNT-01079,asset.created,404,1,120.2858671126757,False
WBH-00200324,2025-11-11 02:29:13.113161,PTR-0130,TNT-01059,collection.shared,200,0,484.46465914581825,True
WBH-00200325,2025-11-11 02:30:03.113161,PTR-0137,TNT-01071,metadata.changed,400,0,640.4902805741202,False
WBH-00200326,2025-11-11 02:30:53.113161,PTR-0127,TNT-01057,tag.applied,200,0,263.6428509974575,True
WBH-00200327,2025-11-11 02:31:43.113161,PTR-0138,TNT-01110,asset.created,200,0,77.25380005887294,True
WBH-00200328,2025-11-11 02:32:33.113161,PTR-0113,TNT-01050,asset.updated,200,0,798.7527581867631,True
WBH-00200329,2025-11-11 02:33:23.113161,PTR-0139,TNT-01094,asset.created,200,0,627.0037579960565,True
WBH-00200330,2025-11-11 02:34:13.113161,PTR-0123,TNT-01062,collection.shared,200,0,340.6666237651345,True
WBH-00200331,2025-11-11 02:35:03.113161,PTR-0138,TNT-01137,collection.shared,201,0,278.25421748516396,True
WBH-00200332,2025-11-11 02:35:53.113161,PTR-0106,TNT-01023,user.invited,201,0,736.8784873555413,True
WBH-00200333,2025-11-11 02:36:43.113161,PTR-0108,TNT-01037,tag.applied,200,0,187.8589045005755,True
WBH-00200334,2025-11-11 02:37:33.113161,PTR-0117,TNT-01052,tag.applied,200,0,2948.520186038188,True
WBH-00200335,2025-11-11 02:38:23.113161,PTR-0103,TNT-01031,export.completed,201,0,1054.2574804650912,True
WBH-00200336,2025-11-11 02:39:13.113161,PTR-0135,TNT-01089,asset.created,200,0,577.3643088059783,True
WBH-00200337,2025-11-11 02:40:03.113161,PTR-0138,TNT-01057,asset.updated,200,0,888.652407425345,True
WBH-00200338,2025-11-11 02:40:53.113161,PTR-0113,TNT-01028,tag.applied,201,0,584.4125231103918,True
WBH-00200339,2025-11-11 02:41:43.113161,PTR-0130,TNT-01102,user.invited,400,0,252.299469690558,False
WBH-00200340,2025-11-11 02:42:33.113161,PTR-0105,TNT-01128,user.invited,200,0,137.24372574679026,True
WBH-00200341,2025-11-11 02:43:23.113161,PTR-0116,TNT-01055,tag.applied,201,0,217.80054472446307,True
WBH-00200342,2025-11-11 02:44:13.113161,PTR-0132,TNT-01057,user.invited,200,0,1097.5880805587362,True
WBH-00200343,2025-11-11 02:45:03.113161,PTR-0102,TNT-01137,user.invited,200,0,96.21658763247447,True
WBH-00200344,2025-11-11 02:45:53.113161,PTR-0134,TNT-01061,asset.deleted,200,0,140.51136225465487,True
WBH-00200345,2025-11-11 02:46:43.113161,PTR-0133,TNT-01067,collection.shared,200,0,157.73246047762933,True
WBH-00200346,2025-11-11 02:47:33.113161,PTR-0118,TNT-01024,user.invited,200,0,345.1222567753989,True
WBH-00200347,2025-11-11 02:48:23.113161,PTR-0133,TNT-01092,asset.updated,200,0,948.3209037532062,True
WBH-00200348,2025-11-11 02:49:13.113161,PTR-0124,TNT-01088,export.completed,201,0,127.16201752184189,True
WBH-00200349,2025-11-11 02:50:03.113161,PTR-0130,TNT-01099,asset.updated,500,2,887.3502039123828,False
WBH-00200350,2025-11-11 02:50:53.113161,PTR-0113,TNT-01109,tag.applied,200,0,214.59462469633064,True
WBH-00200351,2025-11-11 02:51:43.113161,PTR-0125,TNT-01108,export.completed,200,0,435.3476790121046,True
WBH-00200352,2025-11-11 02:52:33.113161,PTR-0119,TNT-01025,collection.shared,200,0,252.57378016736212,True
WBH-00200353,2025-11-11 02:53:23.113161,PTR-0132,TNT-01147,tag.applied,200,0,453.98364200790724,True
WBH-00200354,2025-11-11 02:54:13.113161,PTR-0119,TNT-01137,export.completed,200,0,894.8106718722742,True
WBH-00200355,2025-11-11 02:55:03.113161,PTR-0121,TNT-01142,export.completed,200,0,405.78151956001585,True
WBH-00200356,2025-11-11 02:55:53.113161,PTR-0114,TNT-01112,asset.created,200,0,597.1522020454768,True
WBH-00200357,2025-11-11 02:56:43.113161,PTR-0139,TNT-01012,export.completed,500,1,1852.7602534873422,False
WBH-00200358,2025-11-11 02:57:33.113161,PTR-0137,TNT-01012,collection.shared,200,0,455.2500589694709,True
WBH-00200359,2025-11-11 02:58:23.113161,PTR-0127,TNT-01061,export.completed,200,0,350.8229667204964,True
WBH-00200360,2025-11-11 02:59:13.113161,PTR-0105,TNT-01087,asset.created,200,0,838.8495854172012,True
WBH-00200361,2025-11-11 03:00:03.113161,PTR-0104,TNT-01047,user.invited,200,0,179.0282480265474,True
WBH-00200362,2025-11-11 03:00:53.113161,PTR-0111,TNT-01058,metadata.changed,404,0,201.16850281890004,False
WBH-00200363,2025-11-11 03:01:43.113161,PTR-0115,TNT-01016,tag.applied,200,0,314.26117571227894,True
WBH-00200364,2025-11-11 03:02:33.113161,PTR-0125,TNT-01091,asset.created,200,0,347.7682238547448,True
WBH-00200365,2025-11-11 03:03:23.113161,PTR-0115,TNT-01099,asset.updated,400,0,371.8954166188879,False
WBH-00200366,2025-11-11 03:04:13.113161,PTR-0138,TNT-01021,user.invited,200,0,408.95240767597386,True
WBH-00200367,2025-11-11 03:05:03.113161,PTR-0119,TNT-01014,user.invited,200,0,313.03548911056134,True
WBH-00200368,2025-11-11 03:05:53.113161,PTR-0124,TNT-01105,asset.deleted,502,0,3435.139512521016,False
WBH-00200369,2025-11-11 03:06:43.113161,PTR-0129,TNT-01104,asset.created,200,0,1248.5523844450145,True
WBH-00200370,2025-11-11 03:07:33.113161,PTR-0110,TNT-01057,metadata.changed,200,0,596.8756621019072,True
WBH-00200371,2025-11-11 03:08:23.113161,PTR-0114,TNT-01097,asset.deleted,200,0,496.1070704994465,True
WBH-00200372,2025-11-11 03:09:13.113161,PTR-0122,TNT-01093,asset.deleted,200,0,195.52821640601067,True
WBH-00200373,2025-11-11 03:10:03.113161,PTR-0110,TNT-01043,asset.updated,200,0,527.207932201204,True
WBH-00200374,2025-11-11 03:10:53.113161,PTR-0122,TNT-01113,asset.updated,201,0,381.2503271054532,True
WBH-00200375,2025-11-11 03:11:43.113161,PTR-0138,TNT-01102,metadata.changed,201,0,537.977950368873,True
WBH-00200376,2025-11-11 03:12:33.113161,PTR-0115,TNT-01033,export.completed,200,0,315.64032246484777,True
WBH-00200377,2025-11-11 03:13:23.113161,PTR-0117,TNT-01083,asset.updated,200,0,378.32204895941686,True
WBH-00200378,2025-11-11 03:14:13.113161,PTR-0131,TNT-01075,metadata.changed,200,0,159.2491274055858,True
WBH-00200379,2025-11-11 03:15:03.113161,PTR-0136,TNT-01117,asset.created,201,0,135.01248851431137,True
WBH-00200380,2025-11-11 03:15:53.113161,PTR-0136,TNT-01106,asset.deleted,200,0,204.40147615157025,True
WBH-00200381,2025-11-11 03:16:43.113161,PTR-0128,TNT-01103,export.completed,200,0,220.8924019939493,True
WBH-00200382,2025-11-11 03:17:33.113161,PTR-0106,TNT-01144,metadata.changed,200,0,153.96001277085438,True
WBH-00200383,2025-11-11 03:18:23.113161,PTR-0130,TNT-01040,asset.created,200,0,199.703038844866,True
WBH-00200384,2025-11-11 03:19:13.113161,PTR-0115,TNT-01130,asset.created,200,0,867.7422938637905,True
WBH-00200385,2025-11-11 03:20:03.113161,PTR-0112,TNT-01080,asset.updated,200,0,620.8752426070392,True
WBH-00200386,2025-11-11 03:20:53.113161,PTR-0139,TNT-01016,asset.created,200,0,664.2720550360768,True
WBH-00200387,2025-11-11 03:21:43.113161,PTR-0117,TNT-01016,asset.updated,201,0,166.58061087943338,True
WBH-00200388,2025-11-11 03:22:33.113161,PTR-0100,TNT-01080,tag.applied,200,0,339.67007928233363,True
WBH-00200389,2025-11-11 03:23:23.113161,PTR-0108,TNT-01123,metadata.changed,200,0,79.46162540456345,True
WBH-00200390,2025-11-11 03:24:13.113161,PTR-0117,TNT-01134,tag.applied,200,0,215.96262310324835,True
WBH-00200391,2025-11-11 03:25:03.113161,PTR-0101,TNT-01017,asset.updated,200,0,277.0153812140219,True
WBH-00200392,2025-11-11 03:25:53.113161,PTR-0108,TNT-01066,asset.updated,200,0,1559.8547390426709,True
WBH-00200393,2025-11-11 03:26:43.113161,PTR-0126,TNT-01103,collection.shared,200,0,1046.6271203935464,True
WBH-00200394,2025-11-11 03:27:33.113161,PTR-0128,TNT-01098,metadata.changed,200,0,404.65971306361115,True
WBH-00200395,2025-11-11 03:28:23.113161,PTR-0117,TNT-01018,asset.created,200,0,206.67273131595704,True
WBH-00200396,2025-11-11 03:29:13.113161,PTR-0115,TNT-01060,collection.shared,200,0,210.75727189326028,True
WBH-00200397,2025-11-11 03:30:03.113161,PTR-0109,TNT-01131,tag.applied,200,0,179.56527641101724,True
WBH-00200398,2025-11-11 03:30:53.113161,PTR-0108,TNT-01049,metadata.changed,200,0,385.6556101621152,True
WBH-00200399,2025-11-11 03:31:43.113161,PTR-0128,TNT-01009,tag.applied,200,0,140.71667450155232,True
WBH-00200400,2025-11-11 03:32:33.113161,PTR-0127,TNT-01079,export.completed,404,1,117.18243215640133,False
WBH-00200401,2025-11-11 03:33:23.113161,PTR-0133,TNT-01089,collection.shared,401,0,698.560314258161,False
WBH-00200402,2025-11-11 03:34:13.113161,PTR-0119,TNT-01143,tag.applied,200,0,152.64393552673445,True
WBH-00200403,2025-11-11 03:35:03.113161,PTR-0102,TNT-01145,collection.shared,200,0,857.1402451055468,True
WBH-00200404,2025-11-11 03:35:53.113161,PTR-0131,TNT-01077,asset.created,200,0,104.8353207503067,True
WBH-00200405,2025-11-11 03:36:43.113161,PTR-0116,TNT-01149,asset.created,200,0,255.75215287138695,True
WBH-00200406,2025-11-11 03:37:33.113161,PTR-0136,TNT-01029,asset.created,200,0,152.98105033657524,True
WBH-00200407,2025-11-11 03:38:23.113161,PTR-0100,TNT-01071,tag.applied,200,0,270.14004404130696,True
WBH-00200408,2025-11-11 03:39:13.113161,PTR-0123,TNT-01055,collection.shared,200,0,414.0551671579438,True
WBH-00200409,2025-11-11 03:40:03.113161,PTR-0132,TNT-01028,metadata.changed,200,0,132.08371303169164,True
WBH-00200410,2025-11-11 03:40:53.113161,PTR-0133,TNT-01041,collection.shared,200,0,1447.0951123595921,True
WBH-00200411,2025-11-11 03:41:43.113161,PTR-0101,TNT-01030,tag.applied,200,0,304.53337603829726,True
WBH-00200412,2025-11-11 03:42:33.113161,PTR-0128,TNT-01116,metadata.changed,200,0,188.80096075682275,True
WBH-00200413,2025-11-11 03:43:23.113161,PTR-0117,TNT-01109,asset.updated,200,0,64.34057737772814,True
WBH-00200414,2025-11-11 03:44:13.113161,PTR-0137,TNT-01028,user.invited,200,0,388.9721196710726,True
WBH-00200415,2025-11-11 03:45:03.113161,PTR-0130,TNT-01139,asset.updated,200,0,376.68583517375674,True
WBH-00200416,2025-11-11 03:45:53.113161,PTR-0139,TNT-01002,asset.deleted,200,0,260.84442795102404,True
WBH-00200417,2025-11-11 03:46:43.113161,PTR-0126,TNT-01142,asset.deleted,400,1,854.6256430198689,False
WBH-00200418,2025-11-11 03:47:33.113161,PTR-0133,TNT-01004,asset.updated,200,0,287.04583431638,True
WBH-00200419,2025-11-11 03:48:23.113161,PTR-0113,TNT-01036,asset.deleted,200,0,813.3339614589156,True
WBH-00200420,2025-11-11 03:49:13.113161,PTR-0100,TNT-01102,asset.created,500,2,2020.1482247092576,False
WBH-00200421,2025-11-11 03:50:03.113161,PTR-0116,TNT-01012,metadata.changed,201,0,405.4706980002431,True
WBH-00200422,2025-11-11 03:50:53.113161,PTR-0136,TNT-01062,collection.shared,200,0,113.33798392452768,True
WBH-00200423,2025-11-11 03:51:43.113161,PTR-0127,TNT-01141,asset.updated,200,0,352.56945498128334,True
WBH-00200424,2025-11-11 03:52:33.113161,PTR-0122,TNT-01116,tag.applied,200,0,441.3897789376525,True
WBH-00200425,2025-11-11 03:53:23.113161,PTR-0126,TNT-01011,user.invited,201,0,121.72036939291728,True
WBH-00200426,2025-11-11 03:54:13.113161,PTR-0123,TNT-01080,asset.created,200,0,83.15171412175859,True
WBH-00200427,2025-11-11 03:55:03.113161,PTR-0101,TNT-01067,asset.deleted,200,0,385.20846776472433,True
WBH-00200428,2025-11-11 03:55:53.113161,PTR-0108,TNT-01128,asset.updated,200,0,547.9057874130021,True
WBH-00200429,2025-11-11 03:56:43.113161,PTR-0131,TNT-01001,asset.deleted,200,0,669.6432917424622,True
WBH-00200430,2025-11-11 03:57:33.113161,PTR-0121,TNT-01032,metadata.changed,200,0,479.45643402022495,True
WBH-00200431,2025-11-11 03:58:23.113161,PTR-0105,TNT-01129,asset.deleted,200,0,264.7738549119365,True
WBH-00200432,2025-11-11 03:59:13.113161,PTR-0101,TNT-01095,export.completed,201,0,280.79476076077754,True
WBH-00200433,2025-11-11 04:00:03.113161,PTR-0120,TNT-01127,user.invited,200,0,89.1997886772818,True
WBH-00200434,2025-11-11 04:00:53.113161,PTR-0127,TNT-01085,asset.created,200,0,309.6792024800475,True
