session_id,@timestamp,user_id,tenant_id,session_duration_ms,page_views,lcp_ms,fid_ms,bounce,device_type,browser
SES-0716002,2025-11-10 19:33:03.113161,USR-093285,TNT-01117,3402091.503842817,6,3049.9623597797176,92.89193217535721,False,Tablet,Firefox
SES-0149217,2025-11-10 19:34:03.113161,USR-098095,TNT-01085,4635992.149356948,10,1374.2359623219256,15.426262886896962,False,Desktop,Firefox
SES-0953652,2025-11-10 19:35:03.113161,USR-124540,TNT-01092,252333.90953964353,10,1432.4749266105362,21.323432151676244,False,Tablet,Safari
SES-0123975,2025-11-10 19:36:03.113161,USR-069095,TNT-01134,9108421.331685232,5,1925.042656208871,8.434005411215363,False,Mobile,Safari
SES-0632674,2025-11-10 19:37:03.113161,USR-114769,TNT-01131,824660.3660415584,10,2914.2491566182557,40.284699051915595,True,Desktop,Chrome
SES-0788853,2025-11-10 19:38:03.113161,USR-017597,TNT-01086,122275.12486554134,10,910.9992069164549,32.88930215842529,False,Mobile,Firefox
SES-0317653,2025-11-10 19:39:03.113161,USR-058957,TNT-01018,125502.38921230118,12,2396.4050106217396,13.369098092202067,False,Desktop,Safari
SES-0105930,2025-11-10 19:40:03.113161,USR-132420,TNT-01003,63485.13583660604,4,3251.1518048017856,71.0424209921598,False,Mobile,Chrome
SES-0309666,2025-11-10 19:41:03.113161,USR-122160,TNT-01005,51464.416219413695,6,3572.482008148844,20.47346718814575,False,Desktop,Chrome
SES-0667351,2025-11-10 19:42:03.113161,USR-015552,TNT-01080,93522.67276020444,8,705.757336692595,22.655355689638952,False,Desktop,Firefox
SES-0988797,2025-11-10 19:43:03.113161,USR-098804,TNT-01106,590624.3738253877,7,3091.738418509303,80.06765540988056,False,Mobile,Chrome
SES-0513041,2025-11-10 19:44:03.113161,USR-121391,TNT-01107,116831.78290597365,6,1333.6287900193702,24.86279629099252,True,Desktop,Firefox
SES-0600085,2025-11-10 19:45:03.113161,USR-014875,TNT-01138,14114699.72136596,8,6546.500840808809,57.210834857706665,False,Desktop,Chrome
SES-0953778,2025-11-10 19:46:03.113161,USR-116346,TNT-01016,462539.60645183735,6,2249.375913323123,42.90345390465231,False,Desktop,Chrome
SES-0932333,2025-11-10 19:47:03.113161,USR-089308,TNT-01003,1009108.2515099806,9,1333.9609836665647,45.79516847507332,False,Desktop,Firefox
SES-0273627,2025-11-10 19:48:03.113161,USR-062667,TNT-01085,1206345.521949046,7,1599.1837203169964,11.518838819422825,False,Tablet,Chrome
SES-0304818,2025-11-10 19:49:03.113161,USR-131246,TNT-01114,83204.26587370076,7,2214.451736622682,21.203753674042723,True,Desktop,Safari
SES-0959023,2025-11-10 19:50:03.113161,USR-051417,TNT-01037,810691.8152665637,12,924.8657169860635,14.271975156260346,False,Mobile,Edge
SES-0580624,2025-11-10 19:51:03.113161,USR-087155,TNT-01114,168866.45027653093,8,1867.2187369300677,28.932625990998964,False,Desktop,Safari
SES-0641741,2025-11-10 19:52:03.113161,USR-044841,TNT-01141,120270.01823897408,4,4191.0973505958145,81.0223458621597,False,Desktop,Safari
SES-0423551,2025-11-10 19:53:03.113161,USR-109967,TNT-01055,80920.70457111983,11,2001.257663807476,28.003332533932486,False,Tablet,Edge
SES-0511279,2025-11-10 19:54:03.113161,USR-098568,TNT-01143,1641100.8892342385,13,2578.558177022651,52.09139834804282,True,Mobile,Chrome
SES-0570479,2025-11-10 19:55:03.113161,USR-114161,TNT-01040,120660.07609341832,10,7965.953479009876,76.58256522325283,False,Desktop,Safari
SES-0997710,2025-11-10 19:56:03.113161,USR-062019,TNT-01058,817502.9139072815,11,4430.242343672881,44.847305943037306,False,Desktop,Chrome
SES-0938136,2025-11-10 19:57:03.113161,USR-045601,TNT-01099,257298.3104373836,10,1403.8200070181174,23.09732541642949,False,Desktop,Safari
SES-0996058,2025-11-10 19:58:03.113161,USR-047798,TNT-01139,7854552.385846716,14,2283.0989319172754,36.377806475224865,False,Desktop,Safari
SES-0776296,2025-11-10 19:59:03.113161,USR-133489,TNT-01147,323631.7405891367,6,4427.155888354218,37.26077283556146,False,Desktop,Safari
SES-0150644,2025-11-10 20:00:03.113161,USR-075695,TNT-01044,34672.29173198942,16,1477.3188821686992,29.978065745699034,False,Mobile,Chrome
SES-0696374,2025-11-10 20:01:03.113161,USR-107116,TNT-01087,19655.71198068946,8,2343.1901419911846,6.593622769929212,False,Desktop,Chrome
SES-0637815,2025-11-10 20:02:03.113161,USR-058955,TNT-01023,316367.2602449751,12,3170.592880131236,72.38019860334171,False,Desktop,Chrome
SES-0842825,2025-11-10 20:03:03.113161,USR-072380,TNT-01121,147786.20529399512,9,2451.485027421049,6.690900422176135,False,Desktop,Chrome
SES-0803466,2025-11-10 20:04:03.113161,USR-041123,TNT-01082,19431.798286354984,5,3455.283043897959,36.95972790397707,False,Desktop,Chrome
SES-0543052,2025-11-10 20:05:03.113161,USR-031282,TNT-01021,279263.25421822997,9,1903.8699230923785,17.753345270525806,False,Desktop,Firefox
SES-0390051,2025-11-10 20:06:03.113161,USR-029070,TNT-01103,1597079.2844569539,13,2104.9873986523994,26.708387917981746,False,Desktop,Chrome
SES-0747059,2025-11-10 20:07:03.113161,USR-131246,TNT-01078,305392.8928454342,14,2797.3163235651105,6.673999839828246,False,Desktop,Chrome
SES-0806788,2025-11-10 20:08:03.113161,USR-104924,TNT-01099,96076.13811378427,5,5554.249563539992,4.4409449116093755,False,Desktop,Chrome
SES-0617823,2025-11-10 20:09:03.113161,USR-080064,TNT-01076,104386.12878866165,8,3258.7346356654543,59.9324066190574,False,Tablet,Chrome
SES-0406582,2025-11-10 20:10:03.113161,USR-093241,TNT-01079,2169356.2797005703,7,4862.056091708568,41.853997429358536,False,Mobile,Firefox
SES-0751854,2025-11-10 20:11:03.113161,USR-031053,TNT-01042,336174.3852258052,7,4229.314490602798,27.224007258213696,True,Tablet,Firefox
SES-0478082,2025-11-10 20:12:03.113161,USR-078181,TNT-01019,426113.37607092457,6,1313.0165710927567,27.19560207057639,False,Mobile,Safari
SES-0809957,2025-11-10 20:13:03.113161,USR-074986,TNT-01114,68721.49493166099,14,3209.1717012507665,62.634644803707616,False,Desktop,Chrome
SES-0887834,2025-11-10 20:14:03.113161,USR-041772,TNT-01021,7644.376976007909,10,3019.6896719321567,13.371063526820661,False,Mobile,Chrome
SES-0902401,2025-11-10 20:15:03.113161,USR-080774,TNT-01000,249687.15958429754,6,1509.456801567971,13.89287244792823,False,Desktop,Chrome
SES-0940734,2025-11-10 20:16:03.113161,USR-082847,TNT-01148,853552.9548540182,13,1880.6440388324665,76.97796818960805,False,Desktop,Chrome
SES-0562911,2025-11-10 20:17:03.113161,USR-086331,TNT-01113,42736.60557418651,10,3057.7717823829653,9.650888040730923,False,Mobile,Chrome
SES-0776331,2025-11-10 20:18:03.113161,USR-127927,TNT-01033,2626143.25964177,10,1673.2620012075613,34.00667515809844,True,Mobile,Safari
SES-0647999,2025-11-10 20:19:03.113161,USR-060162,TNT-01049,492056.58623958915,9,1391.1336293049185,16.677573580111353,False,Mobile,Safari
SES-0706814,2025-11-10 20:20:03.113161,USR-119191,TNT-01061,8888.453758303453,5,1267.5787559755345,65.4910317986539,False,Desktop,Edge
SES-0357127,2025-11-10 20:21:03.113161,USR-092971,TNT-01018,1657055.224883868,12,1625.955638327036,34.436652689367484,False,Desktop,Chrome
SES-0711669,2025-11-10 20:22:03.113161,USR-086508,TNT-01033,1432066.565815442,7,4129.425456992707,171.26682913985968,False,Desktop,Chrome
SES-0368529,2025-11-10 20:23:03.113161,USR-062019,TNT-01125,3259577.477839164,12,2233.2099699891087,45.952849253746194,False,Mobile,Safari
SES-0848296,2025-11-10 20:24:03.113161,USR-094921,TNT-01112,480756.1716383472,9,998.0679099123743,14.611532017691722,False,Desktop,Chrome
SES-0600081,2025-11-10 20:25:03.113161,USR-092155,TNT-01126,265723.09880566987,7,2782.791564515818,81.06452126143571,False,Desktop,Chrome
SES-0814292,2025-11-10 20:26:03.113161,USR-024143,TNT-01119,720282.808523621,8,2160.002109190462,15.149586232721399,True,Desktop,Edge
SES-0420916,2025-11-10 20:27:03.113161,USR-119872,TNT-01101,1717656.078058119,4,5405.929805101595,10.710815021784533,True,Tablet,Chrome
SES-0282865,2025-11-10 20:28:03.113161,USR-077919,TNT-01075,457373.79047723685,7,3969.150464467605,155.5085889886467,False,Desktop,Chrome
SES-0815842,2025-11-10 20:29:03.113161,USR-034251,TNT-01071,495387.4005142916,13,5039.939320973461,63.31186015196233,False,Desktop,Firefox
SES-0234315,2025-11-10 20:30:03.113161,USR-120765,TNT-01096,11657.766997533672,11,2819.2745596660634,40.29538251425326,False,Mobile,Edge
SES-0329225,2025-11-10 20:31:03.113161,USR-094520,TNT-01084,684538.6179309703,13,4543.864562635513,6.3806515367165355,True,Desktop,Safari
SES-0776303,2025-11-10 20:32:03.113161,USR-117314,TNT-01000,445977.87473957776,10,2984.1168640105493,24.62385864888689,False,Desktop,Chrome
SES-0961128,2025-11-10 20:33:03.113161,USR-034496,TNT-01022,514288.2521664623,7,1983.0937486365867,8.518675062972438,True,Desktop,Safari
SES-0215978,2025-11-10 20:34:03.113161,USR-116642,TNT-01079,1327860.3844912248,8,2439.897919564448,15.452463346447258,True,Desktop,Chrome
SES-0746533,2025-11-10 20:35:03.113161,USR-058636,TNT-01004,117661.10203925922,13,2782.9218014225626,12.296867062621121,False,Desktop,Chrome
SES-0931719,2025-11-10 20:36:03.113161,USR-042262,TNT-01019,223701.09973345042,6,7102.775950874347,13.157465880256145,False,Desktop,Safari
SES-0604022,2025-11-10 20:37:03.113161,USR-025998,TNT-01078,268097.8807086394,13,3870.5188662028886,189.9538063246022,False,Tablet,Chrome
SES-0277390,2025-11-10 20:38:03.113161,USR-044841,TNT-01000,181977.0042247794,10,1263.9490111978703,36.113646728924245,False,Desktop,Firefox
SES-0484431,2025-11-10 20:39:03.113161,USR-014557,TNT-01078,606978.5290977487,8,8467.545845243993,63.3704635364193,False,Mobile,Chrome
SES-0406766,2025-11-10 20:40:03.113161,USR-078376,TNT-01046,144616.0356926941,8,1786.3307665117886,8.194763561571737,False,Desktop,Safari
SES-0367159,2025-11-10 20:41:03.113161,USR-026686,TNT-01090,58095.842938350404,7,1781.943581646173,27.165957817987337,False,Desktop,Edge
SES-0929865,2025-11-10 20:42:03.113161,USR-050358,TNT-01032,30143.051557782524,5,4425.323808916719,62.20624874666208,False,Desktop,Safari
SES-0174823,2025-11-10 20:43:03.113161,USR-130934,TNT-01056,4439683.108457798,11,2406.934047278339,29.52448069409852,False,Desktop,Chrome
SES-0278812,2025-11-10 20:44:03.113161,USR-104794,TNT-01088,51477.672347839194,8,2980.4886022111973,53.477355800179616,True,Desktop,Edge
SES-0676789,2025-11-10 20:45:03.113161,USR-098138,TNT-01000,2351985.5511424798,11,1245.0024909395297,33.21347661487287,False,Desktop,Chrome
SES-0293984,2025-11-10 20:46:03.113161,USR-020270,TNT-01062,132137.46600708528,17,2379.495117055044,186.2525350155904,False,Desktop,Chrome
SES-0274854,2025-11-10 20:47:03.113161,USR-042976,TNT-01074,257541.3883634142,10,1514.6562171672745,94.72720166819263,False,Mobile,Safari
SES-0843645,2025-11-10 20:48:03.113161,USR-128877,TNT-01104,6720802.203653982,4,5285.947980171606,32.20375265498639,False,Desktop,Firefox
SES-0583108,2025-11-10 20:49:03.113161,USR-113689,TNT-01078,254017.33125761655,9,1257.4314960173801,9.520654410595984,False,Mobile,Firefox
SES-0962782,2025-11-10 20:50:03.113161,USR-042458,TNT-01106,1079088.9775394443,12,1788.5897823507466,35.03656506447864,False,Desktop,Safari
SES-0812901,2025-11-10 20:51:03.113161,USR-094253,TNT-01006,2815089.7863146686,10,3240.81811067202,65.96806488593022,True,Mobile,Safari
SES-0715634,2025-11-10 20:52:03.113161,USR-074960,TNT-01105,51384.214349088696,12,3494.418295585592,21.133918825448966,False,Desktop,Chrome
SES-0222925,2025-11-10 20:53:03.113161,USR-051612,TNT-01048,136378.1352049436,11,982.4415004308173,24.461084822809905,False,Desktop,Safari
SES-0704608,2025-11-10 20:54:03.113161,USR-122160,TNT-01075,42300.41593833441,8,4737.216545592703,16.726180678760535,False,Desktop,Firefox
SES-0470628,2025-11-10 20:55:03.113161,USR-041088,TNT-01004,622718.5337455241,11,4389.347325703452,19.563468523157102,False,Desktop,Edge
SES-0851232,2025-11-10 20:56:03.113161,USR-134622,TNT-01001,130944.26650325888,10,1017.108422165278,58.263597536448785,False,Tablet,Firefox
SES-0394105,2025-11-10 20:57:03.113161,USR-117002,TNT-01108,450014.4055637534,13,1087.98453854159,13.026626643056844,False,Mobile,Chrome
SES-0697026,2025-11-10 20:58:03.113161,USR-124688,TNT-01128,2575824.8371874453,9,2259.811000137369,10.462446512455724,False,Desktop,Firefox
SES-0949591,2025-11-10 20:59:03.113161,USR-105957,TNT-01062,117018.37822873767,7,1563.7664433622892,36.52965729312058,False,Mobile,Firefox
SES-0418259,2025-11-10 21:00:03.113161,USR-131104,TNT-01095,44618.200202485124,13,2996.6061438787005,33.63789791689727,False,Tablet,Chrome
SES-0628814,2025-11-10 21:01:03.113161,USR-094220,TNT-01082,978607.8981069273,10,1449.870287108637,33.91320135056053,False,Desktop,Firefox
SES-0810256,2025-11-10 21:02:03.113161,USR-024197,TNT-01068,365448.8088677407,9,7626.932869858481,8.580801992966368,False,Desktop,Safari
SES-0956667,2025-11-10 21:03:03.113161,USR-069095,TNT-01060,542678.4259015704,8,3388.439432220472,138.91970226986177,False,Desktop,Edge
SES-0203930,2025-11-10 21:04:03.113161,USR-056174,TNT-01071,95444.89331392989,8,1779.7103912741413,37.238161828571904,False,Tablet,Chrome
SES-0777349,2025-11-10 21:05:03.113161,USR-010806,TNT-01094,2127745.9962415574,10,6078.673065922546,11.636189368862693,False,Desktop,Firefox
SES-0607682,2025-11-10 21:06:03.113161,USR-106254,TNT-01041,5449516.822544644,8,3534.2842452707882,227.94112991088033,False,Tablet,Chrome
SES-0718732,2025-11-10 21:07:03.113161,USR-042458,TNT-01047,84142.70970366639,13,3224.1785862748065,22.918938961255726,False,Desktop,Safari
SES-0568347,2025-11-10 21:08:03.113161,USR-031052,TNT-01042,107533.28188070691,12,5751.822415469761,61.020984459495544,False,Mobile,Firefox
SES-0796306,2025-11-10 21:09:03.113161,USR-070174,TNT-01081,1458497.0703119687,12,1206.1996303621393,13.423536159710265,False,Desktop,Chrome
SES-0420838,2025-11-10 21:10:03.113161,USR-106438,TNT-01119,1115246.5217456014,10,5428.511248375914,111.97804810036595,False,Mobile,Chrome
SES-0383210,2025-11-10 21:11:03.113161,USR-127101,TNT-01085,59202.1705407532,9,1288.2423091639143,74.64005205728103,False,Mobile,Safari
SES-0817898,2025-11-10 21:12:03.113161,USR-076134,TNT-01076,424018.0604019906,13,3004.738001588776,47.45019003481338,False,Desktop,Chrome
SES-0620338,2025-11-10 21:13:03.113161,USR-044410,TNT-01133,99443.41152848041,7,2002.2818598273145,10.064015519810688,False,Desktop,Edge
SES-0798152,2025-11-10 21:14:03.113161,USR-018203,TNT-01045,87936.67935152572,8,898.5018784874553,30.64332762391495,False,Desktop,Firefox
SES-0548142,2025-11-10 21:15:03.113161,USR-030518,TNT-01121,305431.22686513123,7,2855.9741002491273,9.809492211594327,False,Mobile,Safari
SES-0652933,2025-11-10 21:16:03.113161,USR-099956,TNT-01014,966171.6462825894,11,1408.810742318374,41.586739577030514,False,Mobile,Chrome
SES-0277367,2025-11-10 21:17:03.113161,USR-086020,TNT-01039,649738.8751594807,10,2048.995817610017,17.693577551781424,False,Desktop,Chrome
SES-0655299,2025-11-10 21:18:03.113161,USR-056117,TNT-01033,373975.2861621031,9,3990.5136562127514,63.84526860201012,False,Desktop,Chrome
SES-0617595,2025-11-10 21:19:03.113161,USR-023435,TNT-01071,419448.6661473292,14,1677.1594107716942,22.326908967448297,False,Desktop,Firefox
SES-0947376,2025-11-10 21:20:03.113161,USR-026553,TNT-01033,223070.62728563024,5,737.8524120876057,7.099373669605698,False,Mobile,Chrome
SES-0946585,2025-11-10 21:21:03.113161,USR-120660,TNT-01139,4967439.797831363,10,1644.872415954296,9.301581190644182,False,Desktop,Chrome
SES-0901405,2025-11-10 21:22:03.113161,USR-016431,TNT-01027,42606.19760261571,7,4186.7931194508765,13.750916726664437,True,Desktop,Chrome
SES-0725967,2025-11-10 21:23:03.113161,USR-115354,TNT-01135,1424115.0068618502,7,5265.928962597182,17.557761120061485,False,Desktop,Edge
SES-0541915,2025-11-10 21:24:03.113161,USR-102916,TNT-01018,164686.77550350447,8,1126.9222092842804,29.047971946714178,False,Mobile,Chrome
SES-0282934,2025-11-10 21:25:03.113161,USR-058924,TNT-01083,297173.8918633666,2,2049.314545107946,41.96249224929963,False,Mobile,Chrome
SES-0737076,2025-11-10 21:26:03.113161,USR-088561,TNT-01137,56866.86353933699,11,2281.8454923372415,17.25975759043924,False,Desktop,Safari
SES-0601660,2025-11-10 21:27:03.113161,USR-113531,TNT-01111,343754.41428479797,7,5472.936240433075,48.85761440960327,False,Tablet,Safari
SES-0105909,2025-11-10 21:28:03.113161,USR-082680,TNT-01143,2325529.6901332666,7,2399.976177036765,23.662865320268825,False,Desktop,Edge
SES-0167002,2025-11-10 21:29:03.113161,USR-113473,TNT-01106,1297422.511892827,8,1174.6165794962076,11.893510244753344,False,Desktop,Safari
SES-0374414,2025-11-10 21:30:03.113161,USR-040807,TNT-01006,1049918.000883333,10,2147.7096132981987,19.478253979183915,False,Mobile,Firefox
SES-0422631,2025-11-10 21:31:03.113161,USR-018203,TNT-01036,80634.08737253433,6,3786.9898241438227,48.90449383077138,False,Mobile,Firefox
SES-0210558,2025-11-10 21:32:03.113161,USR-071251,TNT-01121,246059.87767453506,7,2700.407149203405,43.93580148690745,False,Mobile,Firefox
SES-0585392,2025-11-10 21:33:03.113161,USR-023248,TNT-01135,689545.2542330927,7,996.6622883622659,17.376824078555323,True,Desktop,Firefox
SES-0218332,2025-11-10 21:34:03.113161,USR-074772,TNT-01005,113849.13720829632,10,3590.594414829864,101.3825616855336,False,Desktop,Edge
SES-0275797,2025-11-10 21:35:03.113161,USR-078590,TNT-01104,415961.1784983309,5,1864.5316419924102,70.04961119777579,False,Mobile,Firefox
SES-0615388,2025-11-10 21:36:03.113161,USR-025223,TNT-01099,90183.09047050611,7,2409.900559025592,132.82164842384987,False,Mobile,Chrome
SES-0543993,2025-11-10 21:37:03.113161,USR-105837,TNT-01058,257037.2697858475,9,1552.6899408683462,34.42272253742351,False,Desktop,Chrome
SES-0814454,2025-11-10 21:38:03.113161,USR-030336,TNT-01089,138837.16149939806,9,861.7377004267425,115.9421197167456,False,Mobile,Chrome
SES-0482110,2025-11-10 21:39:03.113161,USR-015552,TNT-01116,250063.03915108403,10,3379.88959802616,47.59403413012176,False,Desktop,Chrome
SES-0157742,2025-11-10 21:40:03.113161,USR-040267,TNT-01073,34678.09982254077,13,7166.170568722302,14.084697243774256,True,Desktop,Chrome
SES-0829913,2025-11-10 21:41:03.113161,USR-016083,TNT-01030,3044155.6473136595,6,809.2532460137779,29.219379579744547,False,Desktop,Firefox
SES-0400388,2025-11-10 21:42:03.113161,USR-013385,TNT-01047,713691.5440623774,10,4189.907982048779,15.406999193572819,False,Desktop,Chrome
SES-0535047,2025-11-10 21:43:03.113161,USR-078139,TNT-01066,378803.9671559375,8,1065.9357997287175,37.28161066317391,False,Desktop,Chrome
SES-0704484,2025-11-10 21:44:03.113161,USR-016476,TNT-01048,1327098.6795021764,8,785.6005013519638,16.819731324736434,False,Tablet,Chrome
SES-0506026,2025-11-10 21:45:03.113161,USR-087936,TNT-01020,1414906.8752915056,5,1577.0997175429732,73.16728580167657,True,Desktop,Edge
SES-0464721,2025-11-10 21:46:03.113161,USR-118120,TNT-01045,69031.75694917941,9,3521.7730161432883,67.26516910754432,False,Mobile,Chrome
SES-0211648,2025-11-10 21:47:03.113161,USR-048038,TNT-01003,496617.7526934633,10,1576.587740798838,14.323695647972166,False,Desktop,Edge
SES-0546046,2025-11-10 21:48:03.113161,USR-023636,TNT-01087,228801.26879114835,13,3163.6842393153656,49.052908351084405,False,Desktop,Chrome
SES-0812086,2025-11-10 21:49:03.113161,USR-059242,TNT-01142,3343867.0484310677,15,2251.319047541919,24.92553584999494,False,Desktop,Chrome
SES-0149659,2025-11-10 21:50:03.113161,USR-110430,TNT-01077,123716.21253021565,9,4590.164614462325,36.379730108789786,True,Desktop,Safari
