request_id,@timestamp,tenant_id,partner_id,endpoint,http_status,response_time_ms,region,error_message,user_id
REQ-00100191,2025-11-11 02:21:03.113161,TNT-01127,PTR-0120,/api/v2/share,200,17.156335830831996,us-west-2,None,USR-054491
REQ-00100192,2025-11-11 02:21:33.113161,TNT-01057,PTR-0114,/api/v2/export,200,69.19923347412218,us-east-1,None,USR-107958
REQ-00100193,2025-11-11 02:22:03.113161,TNT-01110,PTR-0138,/api/v2/assets,401,60.54697625068071,eu-west-1,Upstream service unavailable,USR-084844
REQ-00100194,2025-11-11 02:22:33.113161,TNT-01001,PTR-0120,/api/v2/metadata,200,34.71077693897723,eu-west-1,None,USR-131121
REQ-00100195,2025-11-11 02:23:03.113161,TNT-01114,PTR-0125,/api/v2/metadata,200,34.10331357756616,eu-west-1,None,USR-056997
REQ-00100196,2025-11-11 02:23:33.113161,TNT-01002,None,/api/v2/share,200,66.26689992946655,us-west-2,None,USR-071251
REQ-00100197,2025-11-11 02:24:03.113161,TNT-01098,None,/api/v2/analytics,200,75.60621714481526,us-west-2,None,USR-113544
REQ-00100198,2025-11-11 02:24:33.113161,TNT-01029,PTR-0110,/api/v2/search,200,223.3695418353773,eu-west-1,None,USR-057735
REQ-00100199,2025-11-11 02:25:03.113161,TNT-01060,PTR-0131,/api/v2/share,429,165.74388741008195,us-east-1,Invalid query parameters,USR-134775
REQ-00100200,2025-11-11 02:25:33.113161,TNT-01147,PTR-0118,/api/v2/upload,201,79.60433087723118,us-west-2,None,USR-132366
REQ-00100201,2025-11-11 02:26:03.113161,TNT-01029,None,/api/v2/metadata,400,81.49671778655635,eu-west-1,Rate limit exceeded for tenant,USR-119379
REQ-00100202,2025-11-11 02:26:33.113161,TNT-01066,PTR-0111,/api/v2/assets,429,100.53331514145133,us-west-2,Upstream service unavailable,USR-028555
REQ-00100203,2025-11-11 02:27:03.113161,TNT-01008,PTR-0129,/api/v2/tags,204,41.34590338215152,us-west-2,None,USR-027658
REQ-00100204,2025-11-11 02:27:33.113161,TNT-01133,PTR-0108,/api/v2/users,400,150.77741607474093,us-west-2,Database connection timeout,USR-085265
REQ-00100205,2025-11-11 02:28:03.113161,TNT-01073,PTR-0120,/api/v2/webhooks,201,14.921851219120915,us-east-1,None,USR-105837
REQ-00100206,2025-11-11 02:28:33.113161,TNT-01092,PTR-0106,/api/v2/share,400,22.860510193992543,us-west-2,Resource not found,USR-088415
REQ-00100207,2025-11-11 02:29:03.113161,TNT-01137,PTR-0109,/api/v2/export,403,40.64473949250138,eu-west-1,Upstream service unavailable,USR-011891
REQ-00100208,2025-11-11 02:29:33.113161,TNT-01026,PTR-0117,/api/v2/share,201,76.45406139461046,ap-southeast-1,None,USR-078582
REQ-00100209,2025-11-11 02:30:03.113161,TNT-01005,None,/api/v2/search,200,111.64486459905854,us-east-1,None,USR-028886
REQ-00100210,2025-11-11 02:30:33.113161,TNT-01137,PTR-0128,/api/v2/users,401,151.1866099277498,us-west-2,Upstream service unavailable,USR-079988
REQ-00100211,2025-11-11 02:31:03.113161,TNT-01130,PTR-0121,/api/v2/share,400,31.07402206607334,us-east-1,Resource not found,USR-033227
REQ-00100212,2025-11-11 02:31:33.113161,TNT-01031,PTR-0102,/api/v2/collections,200,49.73654227613687,ap-southeast-1,None,USR-036899
REQ-00100213,2025-11-11 02:32:03.113161,TNT-01014,PTR-0138,/api/v2/share,200,62.23268343202109,us-west-2,None,USR-133409
REQ-00100214,2025-11-11 02:32:33.113161,TNT-01130,PTR-0121,/api/v2/search,200,63.253532736368,eu-west-1,None,USR-102781
REQ-00100215,2025-11-11 02:33:03.113161,TNT-01103,PTR-0127,/api/v2/webhooks,200,170.1386156834668,us-east-1,None,USR-063870
REQ-00100216,2025-11-11 02:33:33.113161,TNT-01132,PTR-0108,/api/v2/search,200,43.13243351580991,us-east-1,None,USR-020704
REQ-00100217,2025-11-11 02:34:03.113161,TNT-01042,None,/api/v2/tags,400,113.12769270895507,ap-southeast-1,Upstream service unavailable,USR-086985
REQ-00100218,2025-11-11 02:34:33.113161,TNT-01093,None,/api/v2/share,204,20.755087578698102,ap-southeast-1,None,USR-017148
REQ-00100219,2025-11-11 02:35:03.113161,TNT-01084,None,/api/v2/webhooks,429,158.01128045693434,us-east-1,Request payload too large,USR-071064
REQ-00100220,2025-11-11 02:35:33.113161,TNT-01028,PTR-0112,/api/v2/assets,200,217.17139523699038,ap-southeast-1,None,USR-125187
REQ-00100221,2025-11-11 02:36:03.113161,TNT-01048,PTR-0105,/api/v2/users,200,126.27894722609273,us-west-2,None,USR-038290
REQ-00100222,2025-11-11 02:36:33.113161,TNT-01034,None,/api/v2/collections,200,98.60700021091544,eu-west-1,None,USR-034883
REQ-00100223,2025-11-11 02:37:03.113161,TNT-01083,PTR-0114,/api/v2/collections,201,92.40807785901485,us-east-1,None,USR-088680
REQ-00100224,2025-11-11 02:37:33.113161,TNT-01099,PTR-0130,/api/v2/upload,500,1952.5164464403213,ap-southeast-1,Insufficient permissions,USR-095035
REQ-00100225,2025-11-11 02:38:03.113161,TNT-01140,PTR-0132,/api/v2/collections,200,108.31405610323117,ap-southeast-1,None,USR-053917
REQ-00100226,2025-11-11 02:38:33.113161,TNT-01120,None,/api/v2/analytics,200,7.132606575201156,us-west-2,None,USR-035610
REQ-00100227,2025-11-11 02:39:03.113161,TNT-01045,PTR-0127,/api/v2/tags,200,305.9785088142073,us-west-2,None,USR-107116
REQ-00100228,2025-11-11 02:39:33.113161,TNT-01036,PTR-0107,/api/v2/tags,200,170.70520611341428,ap-southeast-1,None,USR-115873
REQ-00100229,2025-11-11 02:40:03.113161,TNT-01017,PTR-0113,/api/v2/versions,201,115.26953637745437,us-east-1,None,USR-015942
REQ-00100230,2025-11-11 02:40:33.113161,TNT-01009,PTR-0128,/api/v2/metadata,500,761.4574564215719,us-east-1,Invalid authentication token,USR-016133
REQ-00100231,2025-11-11 02:41:03.113161,TNT-01090,PTR-0137,/api/v2/versions,200,196.97402552516513,ap-southeast-1,None,USR-014875
REQ-00100232,2025-11-11 02:41:33.113161,TNT-01030,PTR-0111,/api/v2/export,200,73.30480562400724,us-west-2,None,USR-073561
REQ-00100233,2025-11-11 02:42:03.113161,TNT-01127,PTR-0133,/api/v2/versions,201,72.19672402398557,us-west-2,None,USR-014537
REQ-00100234,2025-11-11 02:42:33.113161,TNT-01036,PTR-0133,/api/v2/upload,500,773.4680252601771,us-west-2,Request payload too large,USR-062392
REQ-00100235,2025-11-11 02:43:03.113161,TNT-01145,PTR-0118,/api/v2/versions,200,132.94022727372874,us-west-2,None,USR-037599
REQ-00100236,2025-11-11 02:43:33.113161,TNT-01120,PTR-0118,/api/v2/users,503,843.4848207408461,us-west-2,Upstream service unavailable,USR-074960
REQ-00100237,2025-11-11 02:44:03.113161,TNT-01060,PTR-0122,/api/v2/metadata,200,103.84562712476935,eu-west-1,None,USR-113115
REQ-00100238,2025-11-11 02:44:33.113161,TNT-01036,PTR-0139,/api/v2/search,200,66.7906584448038,ap-southeast-1,None,USR-107502
REQ-00100239,2025-11-11 02:45:03.113161,TNT-01097,PTR-0115,/api/v2/share,429,137.30923849836836,eu-west-1,Resource not found,USR-076698
REQ-00100240,2025-11-11 02:45:33.113161,TNT-01003,PTR-0100,/api/v2/webhooks,500,257.9958784837671,eu-west-1,Resource not found,USR-052561
REQ-00100241,2025-11-11 02:46:03.113161,TNT-01065,PTR-0139,/api/v2/metadata,200,65.20457821554919,us-east-1,None,USR-104060
REQ-00100242,2025-11-11 02:46:33.113161,TNT-01043,None,/api/v2/analytics,404,180.3667807184434,us-west-2,Resource not found,USR-109821
REQ-00100243,2025-11-11 02:47:03.113161,TNT-01107,PTR-0104,/api/v2/tags,403,55.80660146508493,ap-southeast-1,Invalid query parameters,USR-102308
REQ-00100244,2025-11-11 02:47:33.113161,TNT-01051,None,/api/v2/metadata,200,60.338058945602,us-east-1,None,USR-103744
REQ-00100245,2025-11-11 02:48:03.113161,TNT-01057,PTR-0109,/api/v2/share,200,50.317306515905216,eu-west-1,None,USR-046833
REQ-00100246,2025-11-11 02:48:33.113161,TNT-01031,PTR-0126,/api/v2/assets,400,101.4095593808633,us-east-1,Rate limit exceeded for tenant,USR-106203
REQ-00100247,2025-11-11 02:49:03.113161,TNT-01061,PTR-0114,/api/v2/export,200,65.03408715856936,eu-west-1,None,USR-134857
REQ-00100248,2025-11-11 02:49:33.113161,TNT-01026,PTR-0103,/api/v2/users,201,101.94805419400755,us-east-1,None,USR-048592
REQ-00100249,2025-11-11 02:50:03.113161,TNT-01004,PTR-0104,/api/v2/upload,200,56.685000472451996,ap-southeast-1,None,USR-032329
REQ-00100250,2025-11-11 02:50:33.113161,TNT-01144,PTR-0120,/api/v2/search,429,146.7554053309569,us-east-1,Database connection timeout,USR-063413
REQ-00100251,2025-11-11 02:51:03.113161,TNT-01086,None,/api/v2/tags,200,69.3394276295876,us-west-2,None,USR-029814
REQ-00100252,2025-11-11 02:51:33.113161,TNT-01103,PTR-0119,/api/v2/webhooks,200,20.777142804994885,eu-west-1,None,USR-044129
REQ-00100253,2025-11-11 02:52:03.113161,TNT-01062,PTR-0136,/api/v2/users,200,24.953042590289943,us-east-1,None,USR-072380
REQ-00100254,2025-11-11 02:52:33.113161,TNT-01077,None,/api/v2/collections,200,83.80602182878096,us-west-2,None,USR-057088
REQ-00100255,2025-11-11 02:53:03.113161,TNT-01093,None,/api/v2/users,403,85.4631156095104,ap-southeast-1,Invalid query parameters,USR-044410
REQ-00100256,2025-11-11 02:53:33.113161,TNT-01040,PTR-0109,/api/v2/versions,200,336.6459870716301,eu-west-1,None,USR-043324
REQ-00100257,2025-11-11 02:54:03.113161,TNT-01055,PTR-0100,/api/v2/metadata,400,112.89161331736919,eu-west-1,Rate limit exceeded for tenant,USR-040973
REQ-00100258,2025-11-11 02:54:33.113161,TNT-01024,PTR-0130,/api/v2/search,204,204.91640581203498,eu-west-1,None,USR-047467
REQ-00100259,2025-11-11 02:55:03.113161,TNT-01123,PTR-0102,/api/v2/webhooks,201,22.905342333567308,us-west-2,None,USR-054711
REQ-00100260,2025-11-11 02:55:33.113161,TNT-01066,PTR-0108,/api/v2/search,400,80.4213887351964,ap-southeast-1,Rate limit exceeded for tenant,USR-029269
REQ-00100261,2025-11-11 02:56:03.113161,TNT-01018,PTR-0106,/api/v2/share,200,329.9692260592921,us-east-1,None,USR-025186
REQ-00100262,2025-11-11 02:56:33.113161,TNT-01024,PTR-0104,/api/v2/share,200,75.72994926356924,us-west-2,None,USR-125361
REQ-00100263,2025-11-11 02:57:03.113161,TNT-01049,PTR-0119,/api/v2/upload,200,30.705942658014493,ap-southeast-1,None,USR-120924
REQ-00100264,2025-11-11 02:57:33.113161,TNT-01145,PTR-0102,/api/v2/analytics,200,30.20226203945943,us-east-1,None,USR-118649
REQ-00100265,2025-11-11 02:58:03.113161,TNT-01073,PTR-0122,/api/v2/metadata,200,42.554695372660596,us-west-2,None,USR-101968
REQ-00100266,2025-11-11 02:58:33.113161,TNT-01065,None,/api/v2/export,201,72.549847388022,us-west-2,None,USR-109932
REQ-00100267,2025-11-11 02:59:03.113161,TNT-01082,PTR-0134,/api/v2/analytics,401,43.24135179162929,us-east-1,Invalid authentication token,USR-122108
REQ-00100268,2025-11-11 02:59:33.113161,TNT-01076,PTR-0109,/api/v2/webhooks,200,68.25470740801825,ap-southeast-1,None,USR-064165
REQ-00100269,2025-11-11 03:00:03.113161,TNT-01138,PTR-0129,/api/v2/metadata,200,117.05994742592716,eu-west-1,None,USR-071164
REQ-00100270,2025-11-11 03:00:33.113161,TNT-01054,PTR-0107,/api/v2/search,200,160.30952461342298,eu-west-1,None,USR-078792
REQ-00100271,2025-11-11 03:01:03.113161,TNT-01012,None,/api/v2/export,204,61.446608149073235,eu-west-1,None,USR-074300
REQ-00100272,2025-11-11 03:01:33.113161,TNT-01003,None,/api/v2/collections,201,96.01668623514756,ap-southeast-1,None,USR-051417
REQ-00100273,2025-11-11 03:02:03.113161,TNT-01014,None,/api/v2/upload,200,20.316198956713297,eu-west-1,None,USR-115354
REQ-00100274,2025-11-11 03:02:33.113161,TNT-01070,None,/api/v2/share,200,153.50973947479832,us-east-1,None,USR-033894
REQ-00100275,2025-11-11 03:03:03.113161,TNT-01112,PTR-0131,/api/v2/search,502,630.3799788861911,us-west-2,Request payload too large,USR-062899
REQ-00100276,2025-11-11 03:03:33.113161,TNT-01135,PTR-0113,/api/v2/versions,500,3180.5362800285243,us-west-2,Insufficient permissions,USR-108204
REQ-00100277,2025-11-11 03:04:03.113161,TNT-01056,PTR-0114,/api/v2/collections,200,76.07328783495838,us-west-2,None,USR-090274
REQ-00100278,2025-11-11 03:04:33.113161,TNT-01000,PTR-0123,/api/v2/users,200,186.2080810698556,us-west-2,None,USR-070174
REQ-00100279,2025-11-11 03:05:03.113161,TNT-01049,None,/api/v2/share,503,290.69769085445586,us-east-1,Insufficient permissions,USR-040114
REQ-00100280,2025-11-11 03:05:33.113161,TNT-01104,PTR-0136,/api/v2/users,200,170.78529379135003,eu-west-1,None,USR-132467
REQ-00100281,2025-11-11 03:06:03.113161,TNT-01102,PTR-0115,/api/v2/analytics,200,83.14019506213315,us-east-1,None,USR-011422
REQ-00100282,2025-11-11 03:06:33.113161,TNT-01015,PTR-0129,/api/v2/webhooks,200,100.51960096875382,us-west-2,None,USR-050532
REQ-00100283,2025-11-11 03:07:03.113161,TNT-01143,PTR-0111,/api/v2/share,200,17.339062426070324,us-east-1,None,USR-086331
REQ-00100284,2025-11-11 03:07:33.113161,TNT-01107,PTR-0128,/api/v2/metadata,201,84.23989740587419,us-west-2,None,USR-037782
REQ-00100285,2025-11-11 03:08:03.113161,TNT-01061,PTR-0103,/api/v2/webhooks,200,33.31528610883744,us-east-1,None,USR-017789
REQ-00100286,2025-11-11 03:08:33.113161,TNT-01056,PTR-0103,/api/v2/metadata,403,77.58769348645687,us-west-2,Invalid authentication token,USR-094206
REQ-00100287,2025-11-11 03:09:03.113161,TNT-01083,PTR-0108,/api/v2/collections,200,20.730663661715568,eu-west-1,None,USR-102855
REQ-00100288,2025-11-11 03:09:33.113161,TNT-01094,PTR-0112,/api/v2/collections,200,125.75536325983401,us-west-2,None,USR-125051
REQ-00100289,2025-11-11 03:10:03.113161,TNT-01068,None,/api/v2/upload,200,194.6366474042774,us-west-2,None,USR-031841
REQ-00100290,2025-11-11 03:10:33.113161,TNT-01141,PTR-0124,/api/v2/users,200,54.98430462296025,ap-southeast-1,None,USR-096262
REQ-00100291,2025-11-11 03:11:03.113161,TNT-01085,PTR-0121,/api/v2/assets,200,50.5947520675113,ap-southeast-1,None,USR-123774
REQ-00100292,2025-11-11 03:11:33.113161,TNT-01060,PTR-0123,/api/v2/share,200,140.91221000505928,ap-southeast-1,None,USR-105826
REQ-00100293,2025-11-11 03:12:03.113161,TNT-01110,PTR-0118,/api/v2/export,200,118.87347040856281,ap-southeast-1,None,USR-109276
REQ-00100294,2025-11-11 03:12:33.113161,TNT-01041,PTR-0131,/api/v2/export,200,91.45124068000274,us-east-1,None,USR-086626
REQ-00100295,2025-11-11 03:13:03.113161,TNT-01067,PTR-0118,/api/v2/tags,200,29.07053248417399,ap-southeast-1,None,USR-015257
REQ-00100296,2025-11-11 03:13:33.113161,TNT-01075,PTR-0131,/api/v2/analytics,200,71.7716879547166,us-east-1,None,USR-058361
REQ-00100297,2025-11-11 03:14:03.113161,TNT-01149,None,/api/v2/assets,200,117.40814472656939,us-west-2,None,USR-090192
REQ-00100298,2025-11-11 03:14:33.113161,TNT-01099,PTR-0128,/api/v2/collections,200,102.09040608181373,us-east-1,None,USR-083125
REQ-00100299,2025-11-11 03:15:03.113161,TNT-01062,PTR-0124,/api/v2/upload,200,25.85931313082065,us-east-1,None,USR-065839
REQ-00100300,2025-11-11 03:15:33.113161,TNT-01130,PTR-0128,/api/v2/webhooks,201,119.28849267514546,us-west-2,None,USR-051416
REQ-00100301,2025-11-11 03:16:03.113161,TNT-01124,PTR-0130,/api/v2/webhooks,200,84.30289825942297,us-east-1,None,USR-134033
REQ-00100302,2025-11-11 03:16:33.113161,TNT-01105,PTR-0105,/api/v2/search,200,103.6865974144039,eu-west-1,None,USR-066212
REQ-00100303,2025-11-11 03:17:03.113161,TNT-01119,PTR-0126,/api/v2/search,502,726.935664759812,us-east-1,Invalid authentication token,USR-047525
REQ-00100304,2025-11-11 03:17:33.113161,TNT-01088,PTR-0114,/api/v2/analytics,200,177.636176817729,us-west-2,None,USR-086247
REQ-00100305,2025-11-11 03:18:03.113161,TNT-01064,PTR-0112,/api/v2/upload,204,36.98948356804945,us-west-2,None,USR-048114
REQ-00100306,2025-11-11 03:18:33.113161,TNT-01105,PTR-0105,/api/v2/versions,200,39.23108880463586,us-east-1,None,USR-030789
REQ-00100307,2025-11-11 03:19:03.113161,TNT-01054,PTR-0113,/api/v2/assets,200,44.679157268927916,ap-southeast-1,None,USR-020022
REQ-00100308,2025-11-11 03:19:33.113161,TNT-01101,PTR-0138,/api/v2/upload,429,21.566323177772873,ap-southeast-1,Insufficient permissions,USR-029070
REQ-00100309,2025-11-11 03:20:03.113161,TNT-01135,PTR-0100,/api/v2/users,200,18.92871617482295,eu-west-1,None,USR-071523
REQ-00100310,2025-11-11 03:20:33.113161,TNT-01132,None,/api/v2/search,200,23.302001270625798,ap-southeast-1,None,USR-052406
REQ-00100311,2025-11-11 03:21:03.113161,TNT-01136,PTR-0122,/api/v2/search,204,147.54427391342693,ap-southeast-1,None,USR-077597
REQ-00100312,2025-11-11 03:21:33.113161,TNT-01081,PTR-0100,/api/v2/users,200,107.06100246700603,eu-west-1,None,USR-113182
REQ-00100313,2025-11-11 03:22:03.113161,TNT-01064,PTR-0108,/api/v2/webhooks,201,40.71763825858961,ap-southeast-1,None,USR-116297
REQ-00100314,2025-11-11 03:22:33.113161,TNT-01084,PTR-0132,/api/v2/upload,200,71.34029505830631,ap-southeast-1,None,USR-063233
REQ-00100315,2025-11-11 03:23:03.113161,TNT-01101,PTR-0116,/api/v2/export,200,53.20372062907895,us-east-1,None,USR-033605
REQ-00100316,2025-11-11 03:23:33.113161,TNT-01135,PTR-0138,/api/v2/upload,200,40.83646815400598,us-west-2,None,USR-014137
REQ-00100317,2025-11-11 03:24:03.113161,TNT-01026,PTR-0121,/api/v2/tags,201,21.945939276851558,ap-southeast-1,None,USR-071735
REQ-00100318,2025-11-11 03:24:33.113161,TNT-01122,PTR-0114,/api/v2/metadata,400,26.972448350939416,ap-southeast-1,Upstream service unavailable,USR-036216
REQ-00100319,2025-11-11 03:25:03.113161,TNT-01039,PTR-0109,/api/v2/metadata,200,23.893103712881445,ap-southeast-1,None,USR-014557
REQ-00100320,2025-11-11 03:25:33.113161,TNT-01064,PTR-0104,/api/v2/users,200,61.867206628024164,eu-west-1,None,USR-129034
REQ-00100321,2025-11-11 03:26:03.113161,TNT-01074,PTR-0106,/api/v2/search,400,83.3577114896123,eu-west-1,Resource not found,USR-056117
REQ-00100322,2025-11-11 03:26:33.113161,TNT-01025,PTR-0100,/api/v2/search,204,52.345135255559,ap-southeast-1,None,USR-060851
REQ-00100323,2025-11-11 03:27:03.113161,TNT-01145,PTR-0129,/api/v2/analytics,200,65.3164178609329,eu-west-1,None,USR-093717
REQ-00100324,2025-11-11 03:27:33.113161,TNT-01107,None,/api/v2/search,200,29.159617726706,us-west-2,None,USR-109098
REQ-00100325,2025-11-11 03:28:03.113161,TNT-01050,PTR-0126,/api/v2/metadata,200,142.82483517132397,us-east-1,None,USR-093873
REQ-00100326,2025-11-11 03:28:33.113161,TNT-01100,PTR-0107,/api/v2/share,200,86.57919713356155,eu-west-1,None,USR-070326
REQ-00100327,2025-11-11 03:29:03.113161,TNT-01097,PTR-0119,/api/v2/tags,200,74.74939951525131,us-east-1,None,USR-042137
REQ-00100328,2025-11-11 03:29:33.113161,TNT-01103,None,/api/v2/search,200,46.743134440445715,us-east-1,None,USR-092141
REQ-00100329,2025-11-11 03:30:03.113161,TNT-01146,PTR-0128,/api/v2/search,502,951.2562136467967,us-west-2,Insufficient permissions,USR-131758
REQ-00100330,2025-11-11 03:30:33.113161,TNT-01109,PTR-0122,/api/v2/upload,200,94.17146076915631,eu-west-1,None,USR-101433
REQ-00100331,2025-11-11 03:31:03.113161,TNT-01095,PTR-0106,/api/v2/versions,404,31.684696212518755,us-east-1,Database connection timeout,USR-100484
REQ-00100332,2025-11-11 03:31:33.113161,TNT-01023,PTR-0128,/api/v2/analytics,200,31.155315830452246,us-east-1,None,USR-102264
REQ-00100333,2025-11-11 03:32:03.113161,TNT-01127,PTR-0123,/api/v2/share,200,49.091255157687094,ap-southeast-1,None,USR-120660
REQ-00100334,2025-11-11 03:32:33.113161,TNT-01139,PTR-0121,/api/v2/upload,200,105.85147166355735,us-east-1,None,USR-070545
REQ-00100335,2025-11-11 03:33:03.113161,TNT-01073,PTR-0132,/api/v2/collections,200,35.56340926370924,eu-west-1,None,USR-104415
REQ-00100336,2025-11-11 03:33:33.113161,TNT-01042,PTR-0100,/api/v2/search,403,79.44686447110658,us-west-2,Invalid query parameters,USR-018203
REQ-00100337,2025-11-11 03:34:03.113161,TNT-01058,PTR-0101,/api/v2/collections,200,23.088130950696293,us-west-2,None,USR-104348
REQ-00100338,2025-11-11 03:34:33.113161,TNT-01117,PTR-0127,/api/v2/collections,200,19.09079545932656,us-west-2,None,USR-126182
REQ-00100339,2025-11-11 03:35:03.113161,TNT-01100,PTR-0138,/api/v2/users,200,87.52071764319241,us-west-2,None,USR-069447
REQ-00100340,2025-11-11 03:35:33.113161,TNT-01128,PTR-0135,/api/v2/export,200,38.82014513237454,ap-southeast-1,None,USR-079084
REQ-00100341,2025-11-11 03:36:03.113161,TNT-01076,PTR-0124,/api/v2/metadata,200,95.46552158907834,us-east-1,None,USR-067468
REQ-00100342,2025-11-11 03:36:33.113161,TNT-01110,PTR-0124,/api/v2/collections,200,105.74735933610563,eu-west-1,None,USR-041618
REQ-00100343,2025-11-11 03:37:03.113161,TNT-01146,PTR-0122,/api/v2/upload,200,49.055692320493776,eu-west-1,None,USR-099820
REQ-00100344,2025-11-11 03:37:33.113161,TNT-01125,PTR-0124,/api/v2/share,200,92.00590155836788,us-east-1,None,USR-092971
REQ-00100345,2025-11-11 03:38:03.113161,TNT-01122,None,/api/v2/upload,200,96.69889871681322,us-east-1,None,USR-014097
REQ-00100346,2025-11-11 03:38:33.113161,TNT-01001,PTR-0103,/api/v2/search,200,34.153483091517835,us-east-1,None,USR-036438
REQ-00100347,2025-11-11 03:39:03.113161,TNT-01008,None,/api/v2/export,200,135.60552331731907,us-west-2,None,USR-099500
REQ-00100348,2025-11-11 03:39:33.113161,TNT-01018,PTR-0138,/api/v2/metadata,200,146.32160463506753,us-east-1,None,USR-045351
REQ-00100349,2025-11-11 03:40:03.113161,TNT-01143,PTR-0116,/api/v2/webhooks,200,39.91571738636883,ap-southeast-1,None,USR-097166
REQ-00100350,2025-11-11 03:40:33.113161,TNT-01104,None,/api/v2/upload,200,276.91901088159864,ap-southeast-1,None,USR-020859
REQ-00100351,2025-11-11 03:41:03.113161,TNT-01142,PTR-0110,/api/v2/metadata,201,58.393710590738316,us-west-2,None,USR-090651
