transaction_id,@timestamp,customer_id,product_id,channel,transaction_amount,payment_method,store_location,campaign_id
TXN00000224,2025-10-19 16:00:20.082623,CUST000187,PROD000037,e-commerce,35.84,cash,Airport,CAMP0017
TXN00000225,2025-10-19 16:15:20.082623,CUST000045,PROD000118,in-store,44.32,buy_now_pay_later,Riverside,CAMP0074
TXN00000226,2025-10-19 16:30:20.082623,CUST000099,PROD000068,e-commerce,363.99,credit_card,Westside Mall,NONE
TXN00000227,2025-10-19 16:45:20.082623,CUST000186,PROD000092,e-commerce,37.2,cash,East Market,CAMP0075
TXN00000228,2025-10-19 17:00:20.082623,CUST000028,PROD000150,e-commerce,46.82,cash,Westside Mall,CAMP0024
TXN00000229,2025-10-19 17:15:20.082623,CUST000047,PROD000098,in-store,150.06,digital_wallet,Uptown,CAMP0016
TXN00000230,2025-10-19 17:30:20.082623,CUST000038,PROD000001,in-store,34.6,debit_card,Downtown,CAMP0020
TXN00000231,2025-10-19 17:45:20.082623,CUST000197,PROD000095,e-commerce,15.29,buy_now_pay_later,South Center,NONE
TXN00000232,2025-10-19 18:00:20.082623,CUST000171,PROD000029,e-commerce,70.61,debit_card,Uptown,CAMP0044
TXN00000233,2025-10-19 18:15:20.082623,CUST000172,PROD000010,e-commerce,17.09,digital_wallet,Westside Mall,CAMP0079
TXN00000234,2025-10-19 18:30:20.082623,CUST000006,PROD000134,in-store,137.0,cash,Riverside,NONE
TXN00000235,2025-10-19 18:45:20.082623,CUST000016,PROD000028,in-store,40.97,buy_now_pay_later,Metro Station,CAMP0038
TXN00000236,2025-10-19 19:00:20.082623,CUST000195,PROD000126,e-commerce,10.1,credit_card,South Center,NONE
TXN00000237,2025-10-19 19:15:20.082623,CUST000066,PROD000085,in-store,209.75,digital_wallet,East Market,CAMP0051
TXN00000238,2025-10-19 19:30:20.082623,CUST000135,PROD000049,e-commerce,70.76,cash,Downtown,CAMP0035
TXN00000239,2025-10-19 19:45:20.082623,CUST000068,PROD000007,e-commerce,34.74,credit_card,Westside Mall,NONE
TXN00000240,2025-10-19 20:00:20.082623,CUST000025,PROD000143,in-store,7.85,debit_card,East Market,NONE
TXN00000241,2025-10-19 20:15:20.082623,CUST000159,PROD000028,e-commerce,28.53,cash,Downtown,CAMP0025
TXN00000242,2025-10-19 20:30:20.082623,CUST000018,PROD000087,e-commerce,42.77,digital_wallet,Riverside,CAMP0031
TXN00000243,2025-10-19 20:45:20.082623,CUST000086,PROD000135,e-commerce,5.63,debit_card,Riverside,CAMP0005
TXN00000244,2025-10-19 21:00:20.082623,CUST000066,PROD000083,in-store,26.6,credit_card,Uptown,CAMP0067
TXN00000245,2025-10-19 21:15:20.082623,CUST000198,PROD000062,e-commerce,70.66,debit_card,Westside Mall,CAMP0054
TXN00000246,2025-10-19 21:30:20.082623,CUST000010,PROD000091,e-commerce,202.25,debit_card,Suburban Center,CAMP0069
TXN00000247,2025-10-19 21:45:20.082623,CUST000170,PROD000087,e-commerce,42.43,credit_card,Riverside,CAMP0064
TXN00000248,2025-10-19 22:00:20.082623,CUST000070,PROD000046,e-commerce,78.26,debit_card,Uptown,CAMP0066
TXN00000249,2025-10-19 22:15:20.082623,CUST000169,PROD000062,in-store,34.23,buy_now_pay_later,Riverside,CAMP0039
TXN00000250,2025-10-19 22:30:20.082623,CUST000083,PROD000100,in-store,27.72,buy_now_pay_later,Westside Mall,CAMP0044
TXN00000251,2025-10-19 22:45:20.082623,CUST000041,PROD000094,in-store,487.01,digital_wallet,Riverside,CAMP0047
TXN00000252,2025-10-19 23:00:20.082623,CUST000123,PROD000084,in-store,129.77,cash,North Plaza,NONE
TXN00000253,2025-10-19 23:15:20.082623,CUST000014,PROD000138,e-commerce,24.64,buy_now_pay_later,East Market,NONE
TXN00000254,2025-10-19 23:30:20.082623,CUST000089,PROD000067,in-store,126.09,credit_card,Suburban Center,NONE
TXN00000255,2025-10-19 23:45:20.082623,CUST000187,PROD000079,e-commerce,66.77,cash,East Market,NONE
TXN00000256,2025-10-20 00:00:20.082623,CUST000023,PROD000002,e-commerce,135.38,credit_card,Metro Station,NONE
TXN00000257,2025-10-20 00:15:20.082623,CUST000031,PROD000029,in-store,78.41,debit_card,Riverside,CAMP0008
TXN00000258,2025-10-20 00:30:20.082623,CUST000183,PROD000120,e-commerce,35.38,cash,Uptown,CAMP0046
TXN00000259,2025-10-20 00:45:20.082623,CUST000031,PROD000109,e-commerce,192.13,buy_now_pay_later,Suburban Center,CAMP0022
TXN00000260,2025-10-20 01:00:20.082623,CUST000017,PROD000073,in-store,21.22,cash,Westside Mall,NONE
TXN00000261,2025-10-20 01:15:20.082623,CUST000153,PROD000071,in-store,76.95,digital_wallet,Downtown,CAMP0031
TXN00000262,2025-10-20 01:30:20.082623,CUST000099,PROD000002,in-store,70.83,buy_now_pay_later,North Plaza,CAMP0010
TXN00000263,2025-10-20 01:45:20.082623,CUST000023,PROD000139,e-commerce,249.85,buy_now_pay_later,Metro Station,CAMP0021
TXN00000264,2025-10-20 02:00:20.082623,CUST000109,PROD000069,e-commerce,57.15,cash,Metro Station,CAMP0049
TXN00000265,2025-10-20 02:15:20.082623,CUST000198,PROD000111,in-store,88.49,buy_now_pay_later,South Center,CAMP0077
TXN00000266,2025-10-20 02:30:20.082623,CUST000188,PROD000076,in-store,13.08,cash,East Market,CAMP0013
TXN00000267,2025-10-20 02:45:20.082623,CUST000138,PROD000049,in-store,78.93,cash,North Plaza,CAMP0027
TXN00000268,2025-10-20 03:00:20.082623,CUST000174,PROD000098,in-store,72.22,cash,Westside Mall,NONE
TXN00000269,2025-10-20 03:15:20.082623,CUST000175,PROD000092,e-commerce,16.27,digital_wallet,Westside Mall,CAMP0013
TXN00000270,2025-10-20 03:30:20.082623,CUST000084,PROD000050,e-commerce,89.87,credit_card,Riverside,CAMP0013
TXN00000271,2025-10-20 03:45:20.082623,CUST000070,PROD000081,e-commerce,87.45,cash,Airport,NONE
TXN00000272,2025-10-20 04:00:20.082623,CUST000006,PROD000137,e-commerce,64.95,cash,East Market,NONE
TXN00000273,2025-10-20 04:15:20.082623,CUST000016,PROD000024,in-store,49.59,cash,Metro Station,CAMP0076
TXN00000274,2025-10-20 04:30:20.082623,CUST000014,PROD000022,in-store,6.66,buy_now_pay_later,Westside Mall,NONE
TXN00000275,2025-10-20 04:45:20.082623,CUST000102,PROD000079,e-commerce,64.23,debit_card,Downtown,CAMP0056
TXN00000276,2025-10-20 05:00:20.082623,CUST000172,PROD000036,in-store,27.74,credit_card,Westside Mall,CAMP0050
TXN00000277,2025-10-20 05:15:20.082623,CUST000101,PROD000086,in-store,66.46,digital_wallet,Downtown,CAMP0044
TXN00000278,2025-10-20 05:30:20.082623,CUST000065,PROD000062,in-store,111.65,digital_wallet,South Center,CAMP0022
TXN00000279,2025-10-20 05:45:20.082623,CUST000047,PROD000150,in-store,49.7,digital_wallet,Westside Mall,CAMP0023
TXN00000280,2025-10-20 06:00:20.082623,CUST000093,PROD000145,in-store,13.52,digital_wallet,Downtown,CAMP0065
TXN00000281,2025-10-20 06:15:20.082623,CUST000099,PROD000137,e-commerce,125.56,digital_wallet,Suburban Center,CAMP0080
TXN00000282,2025-10-20 06:30:20.082623,CUST000192,PROD000045,e-commerce,25.15,cash,Airport,CAMP0019
TXN00000283,2025-10-20 06:45:20.082623,CUST000141,PROD000126,in-store,9.58,debit_card,Airport,CAMP0024
TXN00000284,2025-10-20 07:00:20.082623,CUST000049,PROD000026,e-commerce,459.79,cash,East Market,CAMP0016
TXN00000285,2025-10-20 07:15:20.082623,CUST000154,PROD000102,in-store,6.22,debit_card,Uptown,CAMP0070
TXN00000286,2025-10-20 07:30:20.082623,CUST000083,PROD000026,e-commerce,437.69,cash,Downtown,CAMP0065
TXN00000287,2025-10-20 07:45:20.082623,CUST000088,PROD000053,in-store,22.22,cash,South Center,CAMP0041
TXN00000288,2025-10-20 08:00:20.082623,CUST000142,PROD000117,e-commerce,30.38,digital_wallet,Westside Mall,CAMP0029
TXN00000289,2025-10-20 08:15:20.082623,CUST000179,PROD000114,in-store,19.42,credit_card,Suburban Center,CAMP0001
TXN00000290,2025-10-20 08:30:20.082623,CUST000016,PROD000081,in-store,88.85,cash,East Market,CAMP0077
TXN00000291,2025-10-20 08:45:20.082623,CUST000101,PROD000106,in-store,69.44,digital_wallet,South Center,CAMP0012
TXN00000292,2025-10-20 09:00:20.082623,CUST000011,PROD000054,e-commerce,21.05,digital_wallet,South Center,CAMP0022
TXN00000293,2025-10-20 09:15:20.082623,CUST000109,PROD000079,e-commerce,33.26,cash,Suburban Center,CAMP0057
TXN00000294,2025-10-20 09:30:20.082623,CUST000068,PROD000086,in-store,22.79,credit_card,South Center,NONE
TXN00000295,2025-10-20 09:45:20.082623,CUST000188,PROD000069,e-commerce,113.53,digital_wallet,Westside Mall,NONE
TXN00000296,2025-10-20 10:00:20.082623,CUST000167,PROD000006,in-store,64.7,debit_card,Suburban Center,CAMP0058
TXN00000297,2025-10-20 10:15:20.082623,CUST000184,PROD000054,e-commerce,64.6,credit_card,Suburban Center,CAMP0078
TXN00000298,2025-10-20 10:30:20.082623,CUST000190,PROD000059,e-commerce,108.3,buy_now_pay_later,East Market,CAMP0070
TXN00000299,2025-10-20 10:45:20.082623,CUST000095,PROD000006,e-commerce,33.77,debit_card,Downtown,CAMP0026
TXN00000300,2025-10-20 11:00:20.082623,CUST000037,PROD000096,e-commerce,259.52,buy_now_pay_later,Metro Station,CAMP0006
TXN00000301,2025-10-20 11:15:20.082623,CUST000162,PROD000127,e-commerce,37.11,buy_now_pay_later,Riverside,CAMP0036
TXN00000302,2025-10-20 11:30:20.082623,CUST000080,PROD000034,in-store,6.33,digital_wallet,Downtown,CAMP0005
TXN00000303,2025-10-20 11:45:20.082623,CUST000152,PROD000044,in-store,13.26,cash,Riverside,NONE
TXN00000304,2025-10-20 12:00:20.082623,CUST000170,PROD000022,e-commerce,22.31,cash,Uptown,NONE
TXN00000305,2025-10-20 12:15:20.082623,CUST000131,PROD000084,in-store,57.92,credit_card,Uptown,CAMP0002
TXN00000306,2025-10-20 12:30:20.082623,CUST000087,PROD000133,in-store,31.11,credit_card,Westside Mall,CAMP0025
TXN00000307,2025-10-20 12:45:20.082623,CUST000019,PROD000134,e-commerce,45.57,digital_wallet,Riverside,NONE
TXN00000308,2025-10-20 13:00:20.082623,CUST000080,PROD000130,e-commerce,6.12,cash,East Market,NONE
TXN00000309,2025-10-20 13:15:20.082623,CUST000026,PROD000030,e-commerce,241.26,cash,Westside Mall,CAMP0066
TXN00000310,2025-10-20 13:30:20.082623,CUST000124,PROD000108,e-commerce,26.88,digital_wallet,Riverside,CAMP0077
TXN00000311,2025-10-20 13:45:20.082623,CUST000133,PROD000083,in-store,23.73,buy_now_pay_later,Riverside,CAMP0044
TXN00000312,2025-10-20 14:00:20.082623,CUST000034,PROD000019,e-commerce,10.04,credit_card,Riverside,CAMP0037
TXN00000313,2025-10-20 14:15:20.082623,CUST000112,PROD000068,in-store,362.55,buy_now_pay_later,South Center,NONE
TXN00000314,2025-10-20 14:30:20.082623,CUST000006,PROD000051,e-commerce,15.18,digital_wallet,Downtown,CAMP0020
TXN00000315,2025-10-20 14:45:20.082623,CUST000012,PROD000019,e-commerce,10.16,cash,Uptown,CAMP0015
TXN00000316,2025-10-20 15:00:20.082623,CUST000032,PROD000024,in-store,15.61,digital_wallet,Riverside,CAMP0021
TXN00000317,2025-10-20 15:15:20.082623,CUST000021,PROD000092,in-store,17.19,buy_now_pay_later,North Plaza,CAMP0020
TXN00000318,2025-10-20 15:30:20.082623,CUST000075,PROD000098,in-store,146.44,debit_card,East Market,CAMP0074
TXN00000319,2025-10-20 15:45:20.082623,CUST000094,PROD000074,in-store,315.41,debit_card,South Center,NONE
TXN00000320,2025-10-20 16:00:20.082623,CUST000151,PROD000041,e-commerce,159.35,cash,Westside Mall,CAMP0015
TXN00000321,2025-10-20 16:15:20.082623,CUST000145,PROD000148,e-commerce,33.54,debit_card,Suburban Center,CAMP0038
TXN00000322,2025-10-20 16:30:20.082623,CUST000180,PROD000009,in-store,61.92,debit_card,South Center,CAMP0032
TXN00000323,2025-10-20 16:45:20.082623,CUST000064,PROD000094,e-commerce,308.49,credit_card,East Market,CAMP0059
TXN00000324,2025-10-20 17:00:20.082623,CUST000183,PROD000127,in-store,38.2,buy_now_pay_later,Uptown,CAMP0067
TXN00000325,2025-10-20 17:15:20.082623,CUST000121,PROD000115,in-store,77.31,buy_now_pay_later,Suburban Center,CAMP0001
TXN00000326,2025-10-20 17:30:20.082623,CUST000150,PROD000091,e-commerce,107.3,debit_card,Westside Mall,NONE
TXN00000327,2025-10-20 17:45:20.082623,CUST000004,PROD000149,in-store,52.13,buy_now_pay_later,Metro Station,NONE
TXN00000328,2025-10-20 18:00:20.082623,CUST000168,PROD000130,in-store,11.88,credit_card,Airport,NONE
TXN00000329,2025-10-20 18:15:20.082623,CUST000164,PROD000108,in-store,17.56,cash,Suburban Center,NONE
TXN00000330,2025-10-20 18:30:20.082623,CUST000179,PROD000085,in-store,109.59,cash,Airport,CAMP0013
TXN00000331,2025-10-20 18:45:20.082623,CUST000140,PROD000137,in-store,59.48,digital_wallet,Suburban Center,CAMP0018
TXN00000332,2025-10-20 19:00:20.082623,CUST000176,PROD000119,in-store,11.53,digital_wallet,Downtown,CAMP0073
TXN00000333,2025-10-20 19:15:20.082623,CUST000018,PROD000092,in-store,18.71,debit_card,Riverside,CAMP0007
TXN00000334,2025-10-20 19:30:20.082623,CUST000107,PROD000129,in-store,77.4,digital_wallet,Airport,CAMP0041
TXN00000335,2025-10-20 19:45:20.082623,CUST000131,PROD000085,in-store,91.9,cash,Downtown,NONE
TXN00000336,2025-10-20 20:00:20.082623,CUST000098,PROD000108,e-commerce,28.79,buy_now_pay_later,Downtown,CAMP0075
TXN00000337,2025-10-20 20:15:20.082623,CUST000019,PROD000018,in-store,71.07,debit_card,North Plaza,NONE
TXN00000338,2025-10-20 20:30:20.082623,CUST000184,PROD000021,in-store,36.24,credit_card,South Center,CAMP0051
TXN00000339,2025-10-20 20:45:20.082623,CUST000012,PROD000107,in-store,25.29,debit_card,East Market,NONE
TXN00000340,2025-10-20 21:00:20.082623,CUST000122,PROD000111,e-commerce,93.6,buy_now_pay_later,Downtown,CAMP0069
TXN00000341,2025-10-20 21:15:20.082623,CUST000057,PROD000082,e-commerce,30.8,cash,Suburban Center,CAMP0026
TXN00000342,2025-10-20 21:30:20.082623,CUST000189,PROD000067,e-commerce,182.72,debit_card,Uptown,NONE
TXN00000343,2025-10-20 21:45:20.082623,CUST000101,PROD000091,e-commerce,194.86,debit_card,Suburban Center,NONE
TXN00000344,2025-10-20 22:00:20.082623,CUST000183,PROD000034,in-store,7.65,debit_card,Metro Station,CAMP0078
TXN00000345,2025-10-20 22:15:20.082623,CUST000189,PROD000046,e-commerce,79.64,credit_card,South Center,NONE
TXN00000346,2025-10-20 22:30:20.082623,CUST000185,PROD000096,e-commerce,238.24,debit_card,Uptown,CAMP0077
TXN00000347,2025-10-20 22:45:20.082623,CUST000178,PROD000002,in-store,68.67,digital_wallet,Metro Station,CAMP0017
TXN00000348,2025-10-20 23:00:20.082623,CUST000102,PROD000079,e-commerce,101.36,cash,South Center,CAMP0026
TXN00000349,2025-10-20 23:15:20.082623,CUST000082,PROD000024,in-store,15.8,buy_now_pay_later,Metro Station,CAMP0002
TXN00000350,2025-10-20 23:30:20.082623,CUST000017,PROD000039,e-commerce,81.39,debit_card,East Market,CAMP0055
TXN00000351,2025-10-20 23:45:20.082623,CUST000074,PROD000027,e-commerce,87.05,digital_wallet,Downtown,CAMP0010
TXN00000352,2025-10-21 00:00:20.082623,CUST000012,PROD000110,in-store,4.85,cash,South Center,NONE
TXN00000353,2025-10-21 00:15:20.082623,CUST000036,PROD000049,e-commerce,68.79,cash,Airport,CAMP0068
TXN00000354,2025-10-21 00:30:20.082623,CUST000146,PROD000020,e-commerce,106.77,cash,North Plaza,CAMP0067
TXN00000355,2025-10-21 00:45:20.082623,CUST000110,PROD000145,in-store,15.9,debit_card,Uptown,CAMP0008
TXN00000356,2025-10-21 01:00:20.082623,CUST000053,PROD000101,e-commerce,36.1,digital_wallet,Riverside,CAMP0025
TXN00000357,2025-10-21 01:15:20.082623,CUST000073,PROD000014,e-commerce,22.29,buy_now_pay_later,Suburban Center,CAMP0030
TXN00000358,2025-10-21 01:30:20.082623,CUST000179,PROD000123,in-store,33.56,cash,Downtown,CAMP0048
TXN00000359,2025-10-21 01:45:20.082623,CUST000114,PROD000129,e-commerce,41.63,digital_wallet,Airport,NONE
TXN00000360,2025-10-21 02:00:20.082623,CUST000120,PROD000041,in-store,75.79,digital_wallet,Metro Station,CAMP0065
TXN00000361,2025-10-21 02:15:20.082623,CUST000061,PROD000033,e-commerce,34.83,buy_now_pay_later,Suburban Center,CAMP0021
TXN00000362,2025-10-21 02:30:20.082623,CUST000110,PROD000014,in-store,11.24,digital_wallet,East Market,CAMP0079
TXN00000363,2025-10-21 02:45:20.082623,CUST000121,PROD000143,e-commerce,8.69,buy_now_pay_later,East Market,CAMP0080
TXN00000364,2025-10-21 03:00:20.082623,CUST000058,PROD000108,in-store,19.4,cash,Downtown,CAMP0048
TXN00000365,2025-10-21 03:15:20.082623,CUST000016,PROD000069,e-commerce,63.29,digital_wallet,North Plaza,CAMP0055
TXN00000366,2025-10-21 03:30:20.082623,CUST000135,PROD000102,e-commerce,6.18,buy_now_pay_later,Westside Mall,CAMP0036
TXN00000367,2025-10-21 03:45:20.082623,CUST000042,PROD000053,e-commerce,19.65,digital_wallet,Westside Mall,NONE
TXN00000368,2025-10-21 04:00:20.082623,CUST000096,PROD000015,e-commerce,58.85,credit_card,Uptown,CAMP0018
TXN00000369,2025-10-21 04:15:20.082623,CUST000004,PROD000147,e-commerce,26.82,debit_card,North Plaza,CAMP0047
TXN00000370,2025-10-21 04:30:20.082623,CUST000104,PROD000057,in-store,76.67,buy_now_pay_later,Airport,CAMP0026
TXN00000371,2025-10-21 04:45:20.082623,CUST000042,PROD000102,e-commerce,2.83,digital_wallet,East Market,CAMP0052
TXN00000372,2025-10-21 05:00:20.082623,CUST000126,PROD000114,e-commerce,16.58,credit_card,Westside Mall,CAMP0059
TXN00000373,2025-10-21 05:15:20.082623,CUST000024,PROD000116,e-commerce,53.43,buy_now_pay_later,Metro Station,NONE
TXN00000374,2025-10-21 05:30:20.082623,CUST000150,PROD000030,e-commerce,274.52,cash,East Market,NONE
TXN00000375,2025-10-21 05:45:20.082623,CUST000110,PROD000040,in-store,138.01,buy_now_pay_later,Suburban Center,CAMP0061
TXN00000376,2025-10-21 06:00:20.082623,CUST000091,PROD000068,e-commerce,670.39,credit_card,Uptown,CAMP0054
TXN00000377,2025-10-21 06:15:20.082623,CUST000050,PROD000092,in-store,16.19,digital_wallet,North Plaza,CAMP0028
TXN00000378,2025-10-21 06:30:20.082623,CUST000028,PROD000105,in-store,17.93,cash,Riverside,CAMP0041
TXN00000379,2025-10-21 06:45:20.082623,CUST000173,PROD000075,in-store,67.92,buy_now_pay_later,Suburban Center,NONE
TXN00000380,2025-10-21 07:00:20.082623,CUST000116,PROD000087,e-commerce,41.16,buy_now_pay_later,Downtown,CAMP0035
TXN00000381,2025-10-21 07:15:20.082623,CUST000037,PROD000141,e-commerce,14.99,cash,Riverside,CAMP0024
TXN00000382,2025-10-21 07:30:20.082623,CUST000081,PROD000114,in-store,16.83,credit_card,Uptown,NONE
TXN00000383,2025-10-21 07:45:20.082623,CUST000071,PROD000148,in-store,74.03,debit_card,South Center,NONE
TXN00000384,2025-10-21 08:00:20.082623,CUST000172,PROD000002,in-store,154.97,debit_card,East Market,CAMP0011
TXN00000385,2025-10-21 08:15:20.082623,CUST000111,PROD000133,e-commerce,36.63,buy_now_pay_later,Downtown,CAMP0055
TXN00000386,2025-10-21 08:30:20.082623,CUST000099,PROD000077,in-store,26.18,credit_card,Riverside,CAMP0003
TXN00000387,2025-10-21 08:45:20.082623,CUST000135,PROD000017,in-store,72.86,digital_wallet,East Market,NONE
TXN00000388,2025-10-21 09:00:20.082623,CUST000055,PROD000137,e-commerce,136.87,digital_wallet,Suburban Center,NONE
TXN00000389,2025-10-21 09:15:20.082623,CUST000200,PROD000020,e-commerce,98.38,digital_wallet,Metro Station,CAMP0021
TXN00000390,2025-10-21 09:30:20.082623,CUST000194,PROD000008,e-commerce,554.81,digital_wallet,North Plaza,CAMP0054
TXN00000391,2025-10-21 09:45:20.082623,CUST000129,PROD000139,e-commerce,248.74,cash,Westside Mall,NONE
TXN00000392,2025-10-21 10:00:20.082623,CUST000163,PROD000085,e-commerce,300.33,debit_card,East Market,CAMP0069
TXN00000393,2025-10-21 10:15:20.082623,CUST000141,PROD000129,e-commerce,39.57,digital_wallet,Airport,CAMP0013
TXN00000394,2025-10-21 10:30:20.082623,CUST000109,PROD000075,in-store,35.32,digital_wallet,Metro Station,CAMP0039
TXN00000395,2025-10-21 10:45:20.082623,CUST000063,PROD000132,in-store,39.33,credit_card,South Center,CAMP0037
TXN00000396,2025-10-21 11:00:20.082623,CUST000035,PROD000043,in-store,42.02,cash,North Plaza,CAMP0072
TXN00000397,2025-10-21 11:15:20.082623,CUST000015,PROD000038,in-store,22.85,cash,North Plaza,CAMP0065
TXN00000398,2025-10-21 11:30:20.082623,CUST000153,PROD000012,in-store,7.76,digital_wallet,Downtown,CAMP0040
TXN00000399,2025-10-21 11:45:20.082623,CUST000024,PROD000015,in-store,59.11,digital_wallet,Downtown,CAMP0019
TXN00000400,2025-10-21 12:00:20.082623,CUST000048,PROD000106,e-commerce,67.52,credit_card,Suburban Center,CAMP0050
TXN00000401,2025-10-21 12:15:20.082623,CUST000091,PROD000040,e-commerce,282.34,debit_card,East Market,CAMP0065
TXN00000402,2025-10-21 12:30:20.082623,CUST000192,PROD000132,e-commerce,78.83,debit_card,Riverside,CAMP0026
TXN00000403,2025-10-21 12:45:20.082623,CUST000018,PROD000117,in-store,92.35,credit_card,Metro Station,CAMP0073
TXN00000404,2025-10-21 13:00:20.082623,CUST000089,PROD000011,in-store,46.0,debit_card,Airport,CAMP0012
TXN00000405,2025-10-21 13:15:20.082623,CUST000129,PROD000068,e-commerce,1001.07,credit_card,East Market,CAMP0065
TXN00000406,2025-10-21 13:30:20.082623,CUST000091,PROD000044,in-store,10.89,buy_now_pay_later,Metro Station,CAMP0044
TXN00000407,2025-10-21 13:45:20.082623,CUST000183,PROD000007,in-store,17.35,cash,Westside Mall,CAMP0033
TXN00000408,2025-10-21 14:00:20.082623,CUST000181,PROD000068,in-store,725.48,debit_card,Downtown,CAMP0053
TXN00000409,2025-10-21 14:15:20.082623,CUST000137,PROD000132,in-store,129.3,cash,Uptown,CAMP0029
TXN00000410,2025-10-21 14:30:20.082623,CUST000090,PROD000059,in-store,41.06,cash,Metro Station,NONE
TXN00000411,2025-10-21 14:45:20.082623,CUST000049,PROD000049,in-store,122.15,cash,Metro Station,NONE
TXN00000412,2025-10-21 15:00:20.082623,CUST000046,PROD000030,e-commerce,92.63,digital_wallet,East Market,CAMP0057
