user_id,subscriber_id,preference_vector,liked_themes,disliked_themes,preferred_genres,avoided_genres,preferred_tone,complexity_preference,session_count,profile_maturity,last_updated,cold_start_phase
USER-0000066,SUB-0000066,"0.8081,0.8296,0.1353,0.3238,0.5571,0.9014,0.9629,0.0654,0.4854,0.0812,0.3631,0.1696,0.9594,0.6504,0.8741,0.6036,0.1977,0.3457,0.2043,0.0447","Time travel,Good vs evil,Betrayal,Mental health",Revenge quest,"Animation,Crime",Thriller,Gritty,Complex,15,Established,2025-09-23 04:16:48.711304,False
USER-0000067,SUB-0000067,"0.4006,0.8026,0.9237,0.8614,0.1767,0.7459,0.8611,0.6916,0.5266,0.4372,0.4002,0.4059,0.6926,0.1752,0.8360,0.7497,0.1083,0.4984,0.6947,0.7727","Class struggle,Social justice,Time travel",Survival,"Adventure,Drama",,Intense,Moderate,35,Mature,2025-09-23 04:31:48.711304,False
USER-0000068,SUB-0000068,"0.9961,0.1459,0.8774,0.9266,0.3489,0.4674,0.3877,0.7093,0.1647,0.0065,0.3259,0.8482,0.8037,0.4688,0.9062,0.9051,0.8455,0.6482,0.1421,0.4795","Class struggle,Addiction recovery,Betrayal,Time travel,Redemption arc,Social justice","Mental health,Revenge quest,Post-apocalyptic","Action,Horror,Thriller,Romance","Drama,Thriller",Dark,Simple,15,Established,2025-09-23 04:46:48.711304,False
USER-0000069,SUB-0000069,"0.5799,0.1257,0.3791,0.7178,0.5849,0.0283,0.4087,0.1683,0.1049,0.3674,0.7060,0.0973,0.0574,0.7972,0.6685,0.1637,0.3420,0.9218,0.0982,0.0942","Revenge quest,Redemption arc,Survival,Post-apocalyptic,Parallel universes,Addiction recovery",Political power,"Family,Crime,Thriller",Family,Gritty,Moderate,75,Developing,2025-09-23 05:01:48.711304,False
USER-0000070,SUB-0000070,"0.3381,0.0789,0.7718,0.9322,0.0463,0.7348,0.2220,0.2299,0.8695,0.8044,0.5986,0.7640,0.3478,0.8818,0.7776,0.2273,0.7407,0.1954,0.0590,0.2209","Love triangle,Generational conflict,Class struggle,Addiction recovery,Redemption arc","Identity crisis,Mental health","Crime,Drama,Family,Horror",SciFi,Light,Complex,35,Mature,2025-09-23 05:16:48.711304,False
USER-0000071,SUB-0000071,"0.4953,0.6435,0.5826,0.7530,0.8834,0.8579,0.1522,0.3243,0.7781,0.4085,0.9551,0.2765,0.8243,0.7273,0.1809,0.7877,0.0266,0.6790,0.2738,0.5924","Moral ambiguity,Revenge quest,Class struggle,Addiction recovery,Generational conflict","Artificial intelligence,Revenge quest","Family,Romance",SciFi,Serious,Very Complex,75,Developing,2025-09-23 05:31:48.711304,True
USER-0000072,SUB-0000072,"0.8571,0.9287,0.6646,0.4774,0.8277,0.4652,0.7498,0.9392,0.5062,0.4995,0.2034,0.2059,0.0166,0.0354,0.8055,0.4273,0.1165,0.6681,0.1875,0.8719","Historical drama,Addiction recovery,Betrayal,Artificial intelligence,Political power,Time travel","Redemption arc,Coming of age,Corporate intrigue","Family,Fantasy","Horror,Romance",Uplifting,Very Complex,15,Mature,2025-09-23 05:46:48.711304,False
USER-0000073,SUB-0000073,"0.1367,0.8319,0.8135,0.3747,0.3967,0.8072,0.3128,0.3521,0.5134,0.3866,0.4668,0.0068,0.9466,0.4820,0.3186,0.0411,0.4718,0.3200,0.4893,0.7910","Friendship bonds,Revenge quest,Coming of age,Social justice,Historical drama",Coming of age,"Thriller,SciFi,Family,Adventure",Adventure,Serious,Complex,2,Cold Start,2025-09-23 06:01:48.711304,False
USER-0000074,SUB-0000074,"0.9245,0.4742,0.3534,0.4971,0.4069,0.6582,0.9797,0.6307,0.8870,0.4004,0.9265,0.7716,0.1756,0.5245,0.9764,0.6461,0.5020,0.6774,0.8837,0.1666","Generational conflict,Friendship bonds,Historical drama,Time travel",Social justice,"Crime,Romance,Thriller,Adventure",,Uplifting,Complex,2,Established,2025-09-23 06:16:48.711304,False
USER-0000075,SUB-0000075,"0.9266,0.6899,0.1944,0.4963,0.5119,0.7963,0.7418,0.2817,0.6929,0.6883,0.1990,0.4597,0.4909,0.7043,0.9186,0.5919,0.1835,0.7631,0.9276,0.6924","Love triangle,Coming of age,Corporate intrigue,Post-apocalyptic,Artificial intelligence",Time travel,"Romance,Fantasy,Horror","SciFi,Romance",Light,Simple,35,Established,2025-09-23 06:31:48.711304,True
USER-0000076,SUB-0000076,"0.0673,0.9639,0.8752,0.1277,0.9873,0.6501,0.7560,0.5898,0.1062,0.8013,0.7498,0.7323,0.5840,0.1446,0.6203,0.1007,0.7297,0.9207,0.7539,0.5631","Historical drama,Identity crisis,Revenge quest,Class struggle,Generational conflict,Post-apocalyptic","Moral ambiguity,Historical drama,Mental health","Fantasy,SciFi",,Serious,Very Complex,15,Established,2025-09-23 06:46:48.711304,False
USER-0000077,SUB-0000077,"0.5406,0.6775,0.9628,0.2594,0.3465,0.9890,0.1739,0.8612,0.9094,0.6381,0.9934,0.6958,0.9079,0.4526,0.9741,0.6195,0.2469,0.1617,0.8846,0.8647","Parallel universes,Moral ambiguity,Artificial intelligence,Class struggle,Political power","Redemption arc,Artificial intelligence,Political power","Action,Family,Thriller",,Intense,Moderate,5,Cold Start,2025-09-23 07:01:48.711304,False
USER-0000078,SUB-0000078,"0.8261,0.6960,0.9262,0.4825,0.1604,0.1233,0.0294,0.6197,0.0730,0.3762,0.4936,0.0570,0.8367,0.7667,0.5823,0.7263,0.6995,0.2591,0.3805,0.9344","Friendship bonds,Class struggle,Generational conflict","Coming of age,Historical drama","Family,SciFi","Crime,Mystery",Uplifting,Very Complex,15,Mature,2025-09-23 07:16:48.711304,False
USER-0000079,SUB-0000079,"0.0524,0.4644,0.0173,0.8335,0.6364,0.0902,0.0252,0.5163,0.9640,0.4349,0.3597,0.0776,0.5868,0.2772,0.8154,0.2374,0.7035,0.8756,0.6725,0.9544","Class struggle,Identity crisis,Good vs evil,Historical drama,Post-apocalyptic,Survival","Identity crisis,Post-apocalyptic","Horror,Comedy,Romance,Fantasy",,Intense,Simple,35,Mature,2025-09-23 07:31:48.711304,False
USER-0000080,SUB-0000080,"0.1095,0.0664,0.0649,0.1334,0.9683,0.7151,0.2431,0.8741,0.6281,0.1452,0.6600,0.8643,0.6986,0.3976,0.6064,0.1926,0.3024,0.5634,0.1775,0.6143","Coming of age,Post-apocalyptic,Social justice,Corporate intrigue,Time travel","Artificial intelligence,Good vs evil","Thriller,Action,Horror","Crime,Adventure",Whimsical,Complex,2,Established,2025-09-23 07:46:48.711304,False
USER-0000081,SUB-0000081,"0.9653,0.7332,0.8557,0.1618,0.9004,0.1509,0.1258,0.0397,0.3823,0.3868,0.4992,0.4651,0.2964,0.2626,0.4891,0.9419,0.7899,0.9370,0.5236,0.0122","Betrayal,Friendship bonds,Moral ambiguity,Post-apocalyptic,Time travel,Revenge quest","Historical drama,Parallel universes,Family dynamics","Crime,SciFi,Thriller","Drama,SciFi",Whimsical,Simple,35,Developing,2025-09-23 08:01:48.711304,False
USER-0000082,SUB-0000082,"0.3912,0.5908,0.6346,0.2921,0.5776,0.4304,0.2553,0.4009,0.6561,0.1881,0.6163,0.5049,0.4915,0.0503,0.8988,0.2483,0.6979,0.6951,0.6278,0.2661","Class struggle,Parallel universes,Good vs evil,Love triangle","Mental health,Coming of age","Comedy,Documentary","Mystery,Adventure",Dark,Very Complex,35,Mature,2025-09-23 08:16:48.711304,False
USER-0000083,SUB-0000083,"0.8321,0.4624,0.9886,0.1467,0.4320,0.9972,0.0924,0.5099,0.9015,0.7877,0.5373,0.8996,0.2288,0.7684,0.4850,0.8690,0.7662,0.5973,0.2925,0.8914","Social justice,Moral ambiguity,Betrayal,Class struggle","Time travel,Good vs evil,Parallel universes","Action,Drama,Fantasy,Horror",Thriller,Whimsical,Very Complex,75,Established,2025-09-23 08:31:48.711304,False
USER-0000084,SUB-0000084,"0.4450,0.8141,0.2806,0.9855,0.9945,0.0785,0.7367,0.0008,0.3711,0.7051,0.6643,0.2617,0.4810,0.0139,0.3820,0.4685,0.4570,0.3705,0.6100,0.6962","Class struggle,Mental health,Social justice","Friendship bonds,Artificial intelligence,Class struggle","Family,Action,SciFi,Documentary",,Uplifting,Simple,5,Established,2025-09-23 08:46:48.711304,False
USER-0000085,SUB-0000085,"0.4527,0.0087,0.7343,0.3404,0.6013,0.4573,0.7554,0.5521,0.6011,0.7948,0.9676,0.2443,0.9664,0.7386,0.0069,0.1705,0.2487,0.8850,0.1599,0.5720","Mental health,Time travel,Coming of age",Political power,"Crime,Animation,Adventure",Comedy,Intense,Very Complex,15,Cold Start,2025-09-23 09:01:48.711304,False
USER-0000086,SUB-0000086,"0.2332,0.0213,0.4408,0.0294,0.8485,0.7678,0.1184,0.6181,0.5380,0.0691,0.0290,0.5412,0.0201,0.2466,0.9310,0.1294,0.2686,0.1659,0.3108,0.1853","Love triangle,Generational conflict,Corporate intrigue","Time travel,Parallel universes","Animation,Fantasy,Comedy,Adventure",SciFi,Uplifting,Moderate,35,Mature,2025-09-23 09:16:48.711304,False
USER-0000087,SUB-0000087,"0.6845,0.5403,0.6350,0.0014,0.3885,0.0579,0.9948,0.5569,0.4912,0.1512,0.1677,0.7867,0.9607,0.5230,0.5606,0.7830,0.3409,0.7751,0.1185,0.5463","Coming of age,Political power,Revenge quest","Redemption arc,Political power","Action,Fantasy","Documentary,Fantasy",Gritty,Complex,15,Mature,2025-09-23 09:31:48.711304,True
USER-0000088,SUB-0000088,"0.5225,0.3239,0.0772,0.4055,0.8456,0.2327,0.2071,0.7434,0.2101,0.9618,0.0169,0.9254,0.4864,0.5298,0.0063,0.9096,0.5780,0.8757,0.2453,0.7569","Artificial intelligence,Addiction recovery,Generational conflict,Family dynamics,Political power","Family dynamics,Betrayal,Post-apocalyptic","Thriller,Drama,Fantasy,Documentary","Horror,Romance",Dark,Simple,5,Developing,2025-09-23 09:46:48.711304,False
USER-0000089,SUB-0000089,"0.0845,0.0302,0.3460,0.7609,0.3341,0.8914,0.7595,0.2201,0.1857,0.6001,0.1173,0.2395,0.0586,0.8287,0.2161,0.1175,0.3989,0.1615,0.3768,0.2181","Revenge quest,Mental health,Corporate intrigue,Class struggle,Addiction recovery","Identity crisis,Artificial intelligence","Adventure,Mystery,Comedy,Crime",,Light,Very Complex,15,Cold Start,2025-09-23 10:01:48.711304,False
USER-0000090,SUB-0000090,"0.0432,0.2474,0.5503,0.7373,0.7075,0.6594,0.4593,0.3987,0.9090,0.2463,0.2890,0.3156,0.7160,0.4853,0.9119,0.2555,0.2888,0.7316,0.2569,0.9155","Political power,Corporate intrigue,Good vs evil,Historical drama,Class struggle,Love triangle",Survival,"Romance,Comedy,Animation,Family","Fantasy,Drama",Serious,Moderate,5,Developing,2025-09-23 10:16:48.711304,False
USER-0000091,SUB-0000091,"0.0515,0.8147,0.6871,0.2922,0.7908,0.3782,0.0803,0.6641,0.1043,0.5192,0.8793,0.4374,0.3470,0.9888,0.1945,0.8974,0.2235,0.9517,0.3477,0.1715","Good vs evil,Identity crisis,Political power,Coming of age","Revenge quest,Historical drama,Addiction recovery","Family,Action,SciFi,Crime","Crime,Mystery",Intense,Very Complex,2,Cold Start,2025-09-23 10:31:48.711304,False
USER-0000092,SUB-0000092,"0.3430,0.9174,0.7964,0.4978,0.3568,0.0202,0.4953,0.4534,0.0843,0.3551,0.7528,0.8571,0.2431,0.0081,0.8964,0.6788,0.3726,0.1633,0.0457,0.2291","Betrayal,Historical drama,Identity crisis",Revenge quest,"Fantasy,Documentary,Crime,Comedy",,Light,Very Complex,75,Cold Start,2025-09-23 10:46:48.711304,False
USER-0000093,SUB-0000093,"0.3920,0.6343,0.5936,0.9145,0.8316,0.5716,0.6142,0.2570,0.0239,0.9031,0.4893,0.3102,0.2473,0.7518,0.9288,0.5203,0.6061,0.8968,0.2481,0.8123","Friendship bonds,Political power,Family dynamics,Time travel,Betrayal","Class struggle,Family dynamics,Political power","Comedy,Animation,Thriller,SciFi",,Whimsical,Complex,75,Mature,2025-09-23 11:01:48.711304,False
USER-0000094,SUB-0000094,"0.9208,0.7859,0.8411,0.7235,0.9124,0.1854,0.2397,0.7343,0.4785,0.8085,0.5392,0.0167,0.0492,0.4961,0.5313,0.5818,0.3874,0.1000,0.4091,0.7392","Parallel universes,Love triangle,Betrayal,Survival,Revenge quest","Mental health,Corporate intrigue","Crime,Romance,Thriller",,Whimsical,Simple,35,Mature,2025-09-23 11:16:48.711304,False
USER-0000095,SUB-0000095,"0.1570,0.5898,0.8649,0.7542,0.2502,0.3605,0.5275,0.5234,0.9338,0.0956,0.1263,0.4146,0.4022,0.1730,0.9995,0.1626,0.8508,0.5211,0.6077,0.7057","Identity crisis,Redemption arc,Love triangle,Addiction recovery","Time travel,Betrayal,Historical drama","Action,Adventure,Thriller",Fantasy,Uplifting,Very Complex,5,Established,2025-09-23 11:31:48.711304,False
USER-0000096,SUB-0000096,"0.8559,0.5735,0.4941,0.5338,0.4367,0.0368,0.7975,0.4381,0.7607,0.7422,0.6171,0.5064,0.9503,0.6491,0.9919,0.9732,0.9723,0.5012,0.4811,0.2071","Addiction recovery,Love triangle,Survival,Redemption arc,Generational conflict","Love triangle,Betrayal","Documentary,Family","Adventure,Mystery",Uplifting,Complex,15,Mature,2025-09-23 11:46:48.711304,False
USER-0000097,SUB-0000097,"0.8011,0.4284,0.5067,0.3643,0.3155,0.5836,0.3741,0.8902,0.8770,0.1697,0.5600,0.4288,0.2042,0.5712,0.8073,0.2385,0.5206,0.0041,0.8315,0.5967","Family dynamics,Good vs evil,Addiction recovery,Revenge quest","Good vs evil,Addiction recovery","Mystery,Thriller,Adventure",Documentary,Dark,Very Complex,2,Developing,2025-09-23 12:01:48.711304,False
USER-0000098,SUB-0000098,"0.4308,0.0165,0.0106,0.6744,0.0354,0.2758,0.6924,0.9292,0.1809,0.8927,0.3608,0.8042,0.6814,0.9066,0.6722,0.4707,0.8002,0.5611,0.0561,0.1409","Historical drama,Moral ambiguity,Redemption arc,Political power","Good vs evil,Parallel universes,Post-apocalyptic","Drama,Fantasy,Comedy,Family","Comedy,Romance",Whimsical,Moderate,35,Established,2025-09-23 12:16:48.711304,False
USER-0000099,SUB-0000099,"0.3053,0.7250,0.2527,0.1838,0.2069,0.6764,0.9602,0.9610,0.5130,0.4976,0.9728,0.1232,0.8700,0.0002,0.2990,0.2255,0.1024,0.4725,0.3806,0.3101","Redemption arc,Love triangle,Social justice,Coming of age,Moral ambiguity,Class struggle","Family dynamics,Mental health,Time travel","Mystery,SciFi,Crime,Horror",Thriller,Intense,Complex,35,Mature,2025-09-23 12:31:48.711304,True
USER-0000100,SUB-0000100,"0.9948,0.4759,0.5835,0.6365,0.5587,0.9697,0.2182,0.2134,0.9351,0.1188,0.8817,0.0866,0.6069,0.3487,0.3755,0.8388,0.2331,0.0604,0.7349,0.8768","Class struggle,Moral ambiguity,Artificial intelligence",Generational conflict,"Fantasy,Crime",Animation,Intense,Moderate,15,Mature,2025-09-23 12:46:48.711304,False
USER-0000101,SUB-0000101,"0.6095,0.4457,0.5910,0.5416,0.9557,0.8778,0.6044,0.0638,0.0931,0.1850,0.2806,0.0224,0.2994,0.6872,0.6349,0.9096,0.2520,0.5260,0.0607,0.6990","Betrayal,Parallel universes,Coming of age,Political power,Revenge quest,Mental health","Identity crisis,Artificial intelligence,Time travel","Crime,SciFi,Documentary",Action,Intense,Complex,15,Established,2025-09-23 13:01:48.711304,True
USER-0000102,SUB-0000102,"0.6618,0.9902,0.9773,0.9769,0.7165,0.9660,0.2151,0.7856,0.6138,0.1895,0.2766,0.0409,0.5009,0.0952,0.6083,0.1709,0.0979,0.7779,0.1559,0.5089","Mental health,Betrayal,Time travel,Love triangle,Generational conflict,Addiction recovery",Love triangle,"Horror,Drama,Fantasy",Action,Intense,Very Complex,5,Mature,2025-09-23 13:16:48.711304,False
USER-0000103,SUB-0000103,"0.3312,0.9014,0.1758,0.5826,0.5159,0.7180,0.0464,0.2350,0.9098,0.4891,0.9430,0.9519,0.7374,0.8433,0.2990,0.2571,0.1434,0.3430,0.6800,0.5444","Class struggle,Coming of age,Redemption arc,Revenge quest,Generational conflict,Love triangle","Addiction recovery,Revenge quest","Fantasy,Drama,Animation","Mystery,Animation",Dark,Simple,15,Developing,2025-09-23 13:31:48.711304,False
USER-0000104,SUB-0000104,"0.7047,0.9508,0.1812,0.2115,0.4216,0.8222,0.2573,0.3617,0.6136,0.1498,0.0754,0.5017,0.5366,0.4288,0.7939,0.0896,0.2460,0.1263,0.7819,0.8932","Social justice,Historical drama,Parallel universes,Family dynamics,Time travel","Historical drama,Artificial intelligence,Corporate intrigue","Comedy,Romance,Family",,Uplifting,Complex,35,Mature,2025-09-23 13:46:48.711304,False
USER-0000105,SUB-0000105,"0.1593,0.3100,0.2175,0.8219,0.6684,0.8134,0.8198,0.5897,0.1391,0.2952,0.7553,0.6672,0.1807,0.3516,0.1760,0.0347,0.4395,0.5055,0.3589,0.4242","Political power,Post-apocalyptic,Survival,Family dynamics,Identity crisis,Coming of age","Generational conflict,Time travel,Survival","Mystery,Crime",Adventure,Whimsical,Simple,35,Developing,2025-09-23 14:01:48.711304,False
USER-0000106,SUB-0000106,"0.6567,0.9925,0.9796,0.0921,0.9520,0.4260,0.3492,0.5110,0.7449,0.2474,0.7906,0.3412,0.5738,0.8843,0.5960,0.9872,0.7680,0.8370,0.4712,0.1679","Family dynamics,Love triangle,Good vs evil,Identity crisis","Redemption arc,Social justice","Thriller,Action,Romance",Adventure,Uplifting,Very Complex,5,Developing,2025-09-23 14:16:48.711304,False
USER-0000107,SUB-0000107,"0.6866,0.7577,0.0003,0.4097,0.4362,0.3746,0.5257,0.1730,0.8515,0.8253,0.0944,0.9028,0.2059,0.9202,0.8201,0.5620,0.7790,0.8356,0.3626,0.2620","Mental health,Political power,Class struggle,Revenge quest,Coming of age,Artificial intelligence","Post-apocalyptic,Parallel universes","Documentary,Fantasy,Animation",,Uplifting,Complex,35,Established,2025-09-23 14:31:48.711304,False
USER-0000108,SUB-0000108,"0.5318,0.1837,0.6031,0.6813,0.3825,0.1824,0.2652,0.8903,0.7454,0.7170,0.4662,0.4854,0.4293,0.3195,0.5922,0.7182,0.9752,0.0058,0.1037,0.4078","Parallel universes,Identity crisis,Coming of age,Social justice","Good vs evil,Historical drama","Animation,Drama,Mystery,Romance",Horror,Gritty,Moderate,15,Cold Start,2025-09-23 14:46:48.711304,False
USER-0000109,SUB-0000109,"0.6969,0.4197,0.0352,0.7539,0.4051,0.4119,0.9153,0.8705,0.5508,0.1114,0.8722,0.2431,0.2420,0.4448,0.2292,0.7462,0.9663,0.0981,0.1062,0.4828","Artificial intelligence,Betrayal,Historical drama,Survival,Good vs evil,Redemption arc",Good vs evil,"SciFi,Crime,Thriller",Romance,Serious,Complex,2,Established,2025-09-23 15:01:48.711304,False
USER-0000110,SUB-0000110,"0.4600,0.9341,0.0867,0.3771,0.0371,0.3873,0.7300,0.4164,0.8433,0.7215,0.0144,0.0124,0.8691,0.8083,0.8020,0.4928,0.5166,0.3201,0.4783,0.1942","Social justice,Family dynamics,Good vs evil","Historical drama,Identity crisis","Horror,Comedy",,Serious,Simple,35,Established,2025-09-23 15:16:48.711304,False
USER-0000111,SUB-0000111,"0.1764,0.3347,0.1804,0.1616,0.5699,0.7932,0.8574,0.9741,0.5563,0.0708,0.9249,0.8150,0.4689,0.3395,0.8123,0.7623,0.1717,0.2900,0.9884,0.7676","Social justice,Good vs evil,Addiction recovery,Family dynamics,Moral ambiguity","Generational conflict,Addiction recovery","Horror,Adventure,Thriller","Romance,Action",Gritty,Complex,5,Cold Start,2025-09-23 15:31:48.711304,False
USER-0000112,SUB-0000112,"0.2364,0.9309,0.6411,0.1621,0.0116,0.4398,0.5011,0.0981,0.1876,0.8252,0.8920,0.8363,0.7464,0.2902,0.3366,0.0262,0.5340,0.0694,0.4096,0.7631","Betrayal,Political power,Corporate intrigue,Love triangle","Revenge quest,Coming of age,Parallel universes","Fantasy,Crime,Family","Crime,Fantasy",Serious,Complex,15,Cold Start,2025-09-23 15:46:48.711304,False
USER-0000113,SUB-0000113,"0.1610,0.6437,0.6763,0.4328,0.8355,0.7986,0.7103,0.7364,0.3074,0.2802,0.8279,0.0440,0.9167,0.0514,0.7456,0.9115,0.0100,0.3385,0.7014,0.6314","Post-apocalyptic,Parallel universes,Time travel","Moral ambiguity,Friendship bonds","Family,Adventure,Mystery,Romance","Thriller,Crime",Whimsical,Complex,75,Developing,2025-09-23 16:01:48.711304,False
USER-0000114,SUB-0000114,"0.2694,0.0073,0.5614,0.7280,0.0983,0.4038,0.6008,0.6153,0.3077,0.2395,0.3050,0.2391,0.7925,0.7775,0.0095,0.8569,0.5885,0.7522,0.7894,0.8822","Class struggle,Friendship bonds,Redemption arc,Survival,Betrayal,Addiction recovery",Historical drama,"Family,Horror,Fantasy",,Dark,Simple,2,Developing,2025-09-23 16:16:48.711304,True
USER-0000115,SUB-0000115,"0.9129,0.8367,0.0167,0.1029,0.4467,0.5138,0.7181,0.4776,0.3450,0.1465,0.6882,0.3808,0.9075,0.0100,0.0664,0.1888,0.3062,0.5234,0.7935,0.1387","Class struggle,Social justice,Generational conflict,Historical drama","Historical drama,Coming of age","Horror,Adventure,Comedy,Family",,Light,Simple,15,Cold Start,2025-09-23 16:31:48.711304,False
USER-0000116,SUB-0000116,"0.4180,0.9789,0.0710,0.0726,0.3416,0.6831,0.3442,0.2811,0.1957,0.7221,0.5483,0.7633,0.6691,0.8390,0.7556,0.1865,0.0606,0.0994,0.5502,0.8564","Identity crisis,Mental health,Post-apocalyptic,Social justice,Corporate intrigue","Love triangle,Post-apocalyptic","Thriller,Documentary",Horror,Intense,Complex,2,Established,2025-09-23 16:46:48.711304,True
USER-0000117,SUB-0000117,"0.3695,0.8798,0.2049,0.9490,0.5034,0.8467,0.5680,0.0148,0.9654,0.9409,0.0639,0.7300,0.6564,0.2834,0.7740,0.9423,0.9182,0.8888,0.6610,0.3509","Time travel,Addiction recovery,Friendship bonds,Redemption arc,Corporate intrigue,Post-apocalyptic",Mental health,"Romance,Action",Comedy,Dark,Complex,75,Mature,2025-09-23 17:01:48.711304,False
USER-0000118,SUB-0000118,"0.6467,0.7516,0.7419,0.7131,0.2024,0.5655,0.3267,0.1881,0.8943,0.2405,0.6274,0.2319,0.6708,0.7948,0.3255,0.3935,0.2376,0.2477,0.2078,0.6425","Artificial intelligence,Political power,Love triangle,Social justice,Corporate intrigue,Historical drama","Corporate intrigue,Addiction recovery","Horror,Crime","Comedy,Documentary",Intense,Simple,5,Mature,2025-09-23 17:16:48.711304,False
USER-0000119,SUB-0000119,"0.9775,0.7239,0.3423,0.8375,0.3733,0.9419,0.9607,0.3658,0.5772,0.0989,0.1596,0.2761,0.5136,0.0976,0.2267,0.5688,0.0453,0.1971,0.7682,0.7424","Time travel,Love triangle,Friendship bonds,Betrayal,Family dynamics,Revenge quest","Revenge quest,Post-apocalyptic,Redemption arc","Animation,Comedy",,Light,Complex,5,Established,2025-09-23 17:31:48.711304,False
USER-0000120,SUB-0000120,"0.0421,0.0699,0.8924,0.1720,0.2131,0.4574,0.4690,0.1658,0.3702,0.9638,0.9811,0.3549,0.3176,0.6746,0.9864,0.0771,0.8396,0.9138,0.0669,0.8806","Mental health,Parallel universes,Revenge quest","Family dynamics,Artificial intelligence,Betrayal","Drama,Thriller",Action,Serious,Very Complex,5,Established,2025-09-23 17:46:48.711304,False
USER-0000121,SUB-0000121,"0.2822,0.4320,0.8441,0.2859,0.8048,0.5955,0.3439,0.0160,0.5153,0.3386,0.9412,0.1350,0.0150,0.5878,0.2009,0.5770,0.6768,0.0803,0.7943,0.6524","Artificial intelligence,Political power,Redemption arc,Family dynamics,Good vs evil","Love triangle,Betrayal,Class struggle","Drama,Mystery,Comedy,SciFi",Adventure,Dark,Very Complex,5,Established,2025-09-23 18:01:48.711304,False
