@timestamp,handoff_id,handoff_type,source_cell_id,target_cell_id,handoff_result,failure_reason,handoff_latency_ms,imsi_hash,mme_host,ue_signal_strength_dbm
2025-11-10 20:12:36.924484,ho-00000220,intra-cell,cell-00412,cell-00341,success,none,187,imsi-587898,mme-so-43,-96
2025-11-10 20:13:16.924484,ho-00000221,S1,cell-00488,cell-00463,success,none,18,imsi-592849,mme-no-16,-111
2025-11-10 20:13:56.924484,ho-00000222,X2,cell-00278,cell-00041,success,none,69,imsi-309933,mme-ce-21,-89
2025-11-10 20:14:36.924484,ho-00000223,S1,cell-00216,cell-00133,success,none,144,imsi-302646,mme-ce-19,-63
2025-11-10 20:15:16.924484,ho-00000224,S1,cell-00459,cell-00276,success,none,27,imsi-506103,mme-so-11,-83
2025-11-10 20:15:56.924484,ho-00000225,X2,cell-00343,cell-00011,success,none,72,imsi-916777,mme-no-22,-100
2025-11-10 20:16:36.924484,ho-00000226,X2,cell-00096,cell-00176,success,weak_signal,59,imsi-520759,mme-no-34,-91
2025-11-10 20:17:16.924484,ho-00000227,X2,cell-00163,cell-00238,success,none,136,imsi-850367,mme-ce-46,-74
2025-11-10 20:17:56.924484,ho-00000228,S1,cell-00126,cell-00158,success,none,65,imsi-568835,mme-no-27,-96
2025-11-10 20:18:36.924484,ho-00000229,X2,cell-00234,cell-00472,success,none,22,imsi-213777,mme-so-14,-79
2025-11-10 20:19:16.924484,ho-00000230,X2,cell-00397,cell-00069,success,none,74,imsi-909617,mme-no-04,-120
2025-11-10 20:19:56.924484,ho-00000231,inter-freq,cell-00402,cell-00326,success,handoff_timeout,59,imsi-869652,mme-so-28,-100
2025-11-10 20:20:36.924484,ho-00000232,intra-cell,cell-00429,cell-00036,success,none,64,imsi-850573,mme-so-28,-95
2025-11-10 20:21:16.924484,ho-00000233,X2,cell-00322,cell-00474,success,none,162,imsi-348260,mme-so-10,-74
2025-11-10 20:21:56.924484,ho-00000234,inter-freq,cell-00328,cell-00253,success,none,37,imsi-769771,mme-so-42,-113
2025-11-10 20:22:36.924484,ho-00000235,S1,cell-00027,cell-00109,success,none,116,imsi-262554,mme-no-22,-104
2025-11-10 20:23:16.924484,ho-00000236,X2,cell-00216,cell-00484,success,none,71,imsi-247827,mme-so-30,-119
2025-11-10 20:23:56.924484,ho-00000237,S1,cell-00381,cell-00387,success,none,44,imsi-890295,mme-no-13,-97
2025-11-10 20:24:36.924484,ho-00000238,X2,cell-00273,cell-00405,timeout,none,66,imsi-740357,mme-so-14,-61
2025-11-10 20:25:16.924484,ho-00000239,inter-freq,cell-00092,cell-00117,success,none,57,imsi-799407,mme-no-31,-71
2025-11-10 20:25:56.924484,ho-00000240,intra-cell,cell-00115,cell-00475,success,none,68,imsi-293087,mme-no-31,-111
2025-11-10 20:26:36.924484,ho-00000241,X2,cell-00494,cell-00173,timeout,none,22,imsi-765628,mme-so-03,-91
2025-11-10 20:27:16.924484,ho-00000242,inter-freq,cell-00165,cell-00411,success,none,27,imsi-998872,mme-no-04,-97
2025-11-10 20:27:56.924484,ho-00000243,X2,cell-00172,cell-00076,success,none,239,imsi-683913,mme-no-47,-106
2025-11-10 20:28:36.924484,ho-00000244,X2,cell-00104,cell-00066,success,none,41,imsi-506089,mme-ce-19,-65
2025-11-10 20:29:16.924484,ho-00000245,X2,cell-00203,cell-00029,success,none,30,imsi-426298,mme-ce-46,-84
2025-11-10 20:29:56.924484,ho-00000246,S1,cell-00162,cell-00244,success,none,126,imsi-831439,mme-so-05,-103
2025-11-10 20:30:36.924484,ho-00000247,S1,cell-00013,cell-00055,success,none,19,imsi-154778,mme-so-32,-90
2025-11-10 20:31:16.924484,ho-00000248,X2,cell-00429,cell-00381,success,none,90,imsi-884721,mme-no-22,-79
2025-11-10 20:31:56.924484,ho-00000249,X2,cell-00044,cell-00287,success,none,13,imsi-714505,mme-no-47,-76
2025-11-10 20:32:36.924484,ho-00000250,S1,cell-00199,cell-00090,success,none,81,imsi-422880,mme-so-02,-69
2025-11-10 20:33:16.924484,ho-00000251,intra-cell,cell-00375,cell-00409,success,none,26,imsi-378609,mme-so-32,-69
2025-11-10 20:33:56.924484,ho-00000252,X2,cell-00070,cell-00438,success,none,39,imsi-394291,mme-ce-21,-99
2025-11-10 20:34:36.924484,ho-00000253,intra-cell,cell-00360,cell-00317,success,none,74,imsi-846597,mme-no-31,-96
2025-11-10 20:35:16.924484,ho-00000254,S1,cell-00442,cell-00081,success,none,101,imsi-101251,mme-so-32,-86
2025-11-10 20:35:56.924484,ho-00000255,inter-freq,cell-00031,cell-00207,success,none,14,imsi-724415,mme-so-10,-104
2025-11-10 20:36:36.924484,ho-00000256,intra-cell,cell-00145,cell-00311,success,none,52,imsi-363885,mme-so-03,-87
2025-11-10 20:37:16.924484,ho-00000257,X2,cell-00407,cell-00366,success,none,83,imsi-442432,mme-ce-20,-113
2025-11-10 20:37:56.924484,ho-00000258,intra-cell,cell-00169,cell-00055,success,none,73,imsi-129783,mme-no-33,-106
2025-11-10 20:38:36.924484,ho-00000259,intra-cell,cell-00472,cell-00355,success,weak_signal,25,imsi-437997,mme-no-01,-67
2025-11-10 20:39:16.924484,ho-00000260,intra-cell,cell-00298,cell-00207,failure,none,14,imsi-728237,mme-so-42,-87
2025-11-10 20:39:56.924484,ho-00000261,X2,cell-00253,cell-00227,success,none,71,imsi-155844,mme-so-09,-99
2025-11-10 20:40:36.924484,ho-00000262,X2,cell-00149,cell-00030,success,none,39,imsi-870981,mme-so-50,-109
2025-11-10 20:41:16.924484,ho-00000263,S1,cell-00457,cell-00288,success,none,56,imsi-832500,mme-so-05,-120
2025-11-10 20:41:56.924484,ho-00000264,X2,cell-00058,cell-00446,success,none,109,imsi-170071,mme-no-34,-93
2025-11-10 20:42:36.924484,ho-00000265,X2,cell-00419,cell-00104,success,none,74,imsi-100804,mme-so-14,-65
2025-11-10 20:43:16.924484,ho-00000266,S1,cell-00118,cell-00127,success,none,35,imsi-571095,mme-no-01,-84
2025-11-10 20:43:56.924484,ho-00000267,intra-cell,cell-00427,cell-00267,success,none,62,imsi-348149,mme-so-10,-102
2025-11-10 20:44:36.924484,ho-00000268,X2,cell-00063,cell-00205,success,none,30,imsi-732274,mme-no-06,-120
2025-11-10 20:45:16.924484,ho-00000269,X2,cell-00486,cell-00335,success,none,177,imsi-890923,mme-so-23,-76
2025-11-10 20:45:56.924484,ho-00000270,S1,cell-00147,cell-00239,success,none,55,imsi-713360,mme-so-30,-96
2025-11-10 20:46:36.924484,ho-00000271,X2,cell-00443,cell-00489,success,none,18,imsi-614703,mme-no-34,-93
2025-11-10 20:47:16.924484,ho-00000272,X2,cell-00450,cell-00444,success,none,70,imsi-222531,mme-no-15,-70
2025-11-10 20:47:56.924484,ho-00000273,X2,cell-00249,cell-00423,success,target_cell_congestion,55,imsi-854007,mme-so-18,-112
2025-11-10 20:48:36.924484,ho-00000274,S1,cell-00122,cell-00027,success,none,59,imsi-440769,mme-no-17,-80
2025-11-10 20:49:16.924484,ho-00000275,S1,cell-00354,cell-00468,timeout,none,48,imsi-483082,mme-no-12,-89
2025-11-10 20:49:56.924484,ho-00000276,S1,cell-00293,cell-00153,success,none,39,imsi-586853,mme-so-09,-78
2025-11-10 20:50:36.924484,ho-00000277,S1,cell-00089,cell-00407,success,none,77,imsi-379609,mme-so-05,-85
2025-11-10 20:51:16.924484,ho-00000278,X2,cell-00137,cell-00410,success,none,69,imsi-794304,mme-so-28,-98
2025-11-10 20:51:56.924484,ho-00000279,X2,cell-00077,cell-00471,success,none,30,imsi-514935,mme-no-33,-66
2025-11-10 20:52:36.924484,ho-00000280,S1,cell-00233,cell-00054,failure,none,42,imsi-476254,mme-ce-26,-115
2025-11-10 20:53:16.924484,ho-00000281,X2,cell-00336,cell-00127,success,none,78,imsi-814727,mme-no-45,-120
2025-11-10 20:53:56.924484,ho-00000282,intra-cell,cell-00276,cell-00361,success,none,64,imsi-748687,mme-no-27,-104
2025-11-10 20:54:36.924484,ho-00000283,S1,cell-00434,cell-00399,success,none,43,imsi-737386,mme-ce-46,-100
2025-11-10 20:55:16.924484,ho-00000284,S1,cell-00252,cell-00329,success,none,10,imsi-515839,mme-no-34,-86
2025-11-10 20:55:56.924484,ho-00000285,X2,cell-00498,cell-00267,success,handoff_timeout,132,imsi-363383,mme-no-16,-106
2025-11-10 20:56:36.924484,ho-00000286,X2,cell-00084,cell-00170,success,none,43,imsi-428599,mme-no-06,-88
2025-11-10 20:57:16.924484,ho-00000287,X2,cell-00163,cell-00376,success,none,34,imsi-642943,mme-ce-19,-114
2025-11-10 20:57:56.924484,ho-00000288,X2,cell-00157,cell-00409,success,weak_signal,169,imsi-541816,mme-so-35,-61
2025-11-10 20:58:36.924484,ho-00000289,intra-cell,cell-00015,cell-00030,success,none,59,imsi-344292,mme-so-11,-87
2025-11-10 20:59:16.924484,ho-00000290,X2,cell-00077,cell-00244,success,none,17,imsi-284282,mme-ce-44,-115
2025-11-10 20:59:56.924484,ho-00000291,X2,cell-00403,cell-00389,success,none,26,imsi-190680,mme-no-40,-96
2025-11-10 21:00:36.924484,ho-00000292,S1,cell-00273,cell-00101,success,none,45,imsi-920649,mme-so-03,-86
2025-11-10 21:01:16.924484,ho-00000293,inter-freq,cell-00072,cell-00459,success,none,87,imsi-806688,mme-no-38,-119
2025-11-10 21:01:56.924484,ho-00000294,S1,cell-00455,cell-00182,success,none,58,imsi-748732,mme-so-02,-82
2025-11-10 21:02:36.924484,ho-00000295,intra-cell,cell-00237,cell-00155,success,none,20,imsi-486466,mme-ce-26,-101
2025-11-10 21:03:16.924484,ho-00000296,X2,cell-00465,cell-00302,success,none,82,imsi-347449,mme-no-12,-118
2025-11-10 21:03:56.924484,ho-00000297,X2,cell-00333,cell-00046,success,none,73,imsi-612698,mme-no-22,-102
2025-11-10 21:04:36.924484,ho-00000298,S1,cell-00377,cell-00163,success,none,74,imsi-293309,mme-so-11,-103
2025-11-10 21:05:16.924484,ho-00000299,S1,cell-00176,cell-00377,success,none,130,imsi-560357,mme-no-40,-118
2025-11-10 21:05:56.924484,ho-00000300,S1,cell-00458,cell-00179,success,none,51,imsi-579443,mme-ce-24,-66
2025-11-10 21:06:36.924484,ho-00000301,S1,cell-00451,cell-00004,success,none,36,imsi-833176,mme-no-47,-95
2025-11-10 21:07:16.924484,ho-00000302,S1,cell-00093,cell-00026,success,handoff_timeout,67,imsi-961577,mme-no-13,-111
2025-11-10 21:07:56.924484,ho-00000303,S1,cell-00246,cell-00141,success,none,118,imsi-211297,mme-no-47,-93
2025-11-10 21:08:36.924484,ho-00000304,X2,cell-00375,cell-00048,success,none,232,imsi-901877,mme-so-09,-102
2025-11-10 21:09:16.924484,ho-00000305,X2,cell-00308,cell-00414,success,none,54,imsi-283592,mme-so-02,-63
2025-11-10 21:09:56.924484,ho-00000306,X2,cell-00211,cell-00344,success,none,118,imsi-353788,mme-no-45,-80
2025-11-10 21:10:36.924484,ho-00000307,X2,cell-00400,cell-00485,success,none,50,imsi-623445,mme-no-34,-61
2025-11-10 21:11:16.924484,ho-00000308,S1,cell-00393,cell-00022,success,none,56,imsi-427855,mme-no-29,-81
2025-11-10 21:11:56.924484,ho-00000309,X2,cell-00136,cell-00475,success,none,35,imsi-489100,mme-no-06,-115
2025-11-10 21:12:36.924484,ho-00000310,S1,cell-00222,cell-00330,timeout,none,82,imsi-319647,mme-no-34,-95
2025-11-10 21:13:16.924484,ho-00000311,X2,cell-00386,cell-00089,success,none,92,imsi-232277,mme-ce-26,-101
2025-11-10 21:13:56.924484,ho-00000312,inter-freq,cell-00174,cell-00002,success,target_cell_congestion,51,imsi-254115,mme-so-03,-120
2025-11-10 21:14:36.924484,ho-00000313,S1,cell-00207,cell-00310,success,none,83,imsi-900724,mme-so-09,-72
2025-11-10 21:15:16.924484,ho-00000314,S1,cell-00231,cell-00182,success,none,27,imsi-400016,mme-so-43,-104
2025-11-10 21:15:56.924484,ho-00000315,S1,cell-00483,cell-00013,success,none,64,imsi-769239,mme-no-01,-77
2025-11-10 21:16:36.924484,ho-00000316,S1,cell-00365,cell-00332,success,none,64,imsi-119188,mme-so-23,-97
2025-11-10 21:17:16.924484,ho-00000317,X2,cell-00484,cell-00219,success,none,13,imsi-909541,mme-so-32,-120
2025-11-10 21:17:56.924484,ho-00000318,X2,cell-00036,cell-00240,success,none,50,imsi-742245,mme-so-23,-85
2025-11-10 21:18:36.924484,ho-00000319,X2,cell-00213,cell-00319,success,none,148,imsi-100611,mme-no-12,-88
2025-11-10 21:19:16.924484,ho-00000320,S1,cell-00102,cell-00065,success,none,47,imsi-785715,mme-no-13,-95
2025-11-10 21:19:56.924484,ho-00000321,S1,cell-00349,cell-00169,timeout,target_cell_congestion,77,imsi-795460,mme-ce-24,-109
2025-11-10 21:20:36.924484,ho-00000322,X2,cell-00466,cell-00100,success,target_cell_congestion,58,imsi-217158,mme-no-16,-84
2025-11-10 21:21:16.924484,ho-00000323,S1,cell-00302,cell-00367,success,none,83,imsi-613936,mme-so-18,-82
2025-11-10 21:21:56.924484,ho-00000324,X2,cell-00184,cell-00215,success,none,21,imsi-251440,mme-so-05,-81
2025-11-10 21:22:36.924484,ho-00000325,intra-cell,cell-00242,cell-00366,success,target_cell_congestion,224,imsi-654482,mme-so-18,-95
2025-11-10 21:23:16.924484,ho-00000326,S1,cell-00021,cell-00495,failure,none,20,imsi-548641,mme-no-33,-115
2025-11-10 21:23:56.924484,ho-00000327,X2,cell-00412,cell-00236,failure,none,294,imsi-435060,mme-ce-46,-85
2025-11-10 21:24:36.924484,ho-00000328,X2,cell-00192,cell-00261,success,none,10,imsi-297647,mme-so-14,-83
2025-11-10 21:25:16.924484,ho-00000329,X2,cell-00017,cell-00101,success,none,34,imsi-853138,mme-no-31,-96
2025-11-10 21:25:56.924484,ho-00000330,intra-cell,cell-00161,cell-00347,success,none,78,imsi-403501,mme-so-10,-107
2025-11-10 21:26:36.924484,ho-00000331,X2,cell-00396,cell-00299,success,none,4,imsi-569384,mme-so-32,-114
2025-11-10 21:27:16.924484,ho-00000332,X2,cell-00434,cell-00220,success,none,17,imsi-200236,mme-no-17,-90
2025-11-10 21:27:56.924484,ho-00000333,X2,cell-00401,cell-00062,success,none,56,imsi-238655,mme-so-14,-65
2025-11-10 21:28:36.924484,ho-00000334,S1,cell-00326,cell-00263,success,none,141,imsi-326460,mme-no-01,-63
2025-11-10 21:29:16.924484,ho-00000335,S1,cell-00260,cell-00188,success,resource_unavailable,64,imsi-387359,mme-ce-20,-65
2025-11-10 21:29:56.924484,ho-00000336,X2,cell-00340,cell-00134,success,none,35,imsi-706757,mme-so-28,-106
2025-11-10 21:30:36.924484,ho-00000337,inter-freq,cell-00387,cell-00213,success,none,60,imsi-486950,mme-so-05,-67
2025-11-10 21:31:16.924484,ho-00000338,X2,cell-00091,cell-00386,success,none,80,imsi-961930,mme-so-09,-100
2025-11-10 21:31:56.924484,ho-00000339,X2,cell-00231,cell-00261,success,none,38,imsi-431349,mme-no-34,-64
2025-11-10 21:32:36.924484,ho-00000340,X2,cell-00381,cell-00444,success,none,51,imsi-235073,mme-no-39,-104
2025-11-10 21:33:16.924484,ho-00000341,X2,cell-00448,cell-00102,success,none,48,imsi-226871,mme-no-38,-112
2025-11-10 21:33:56.924484,ho-00000342,intra-cell,cell-00282,cell-00277,success,none,28,imsi-411200,mme-no-15,-72
2025-11-10 21:34:36.924484,ho-00000343,S1,cell-00288,cell-00490,success,handoff_timeout,36,imsi-236196,mme-so-32,-114
2025-11-10 21:35:16.924484,ho-00000344,intra-cell,cell-00234,cell-00295,failure,none,31,imsi-596891,mme-so-28,-74
2025-11-10 21:35:56.924484,ho-00000345,inter-freq,cell-00367,cell-00428,success,none,29,imsi-671410,mme-ce-44,-99
2025-11-10 21:36:36.924484,ho-00000346,X2,cell-00158,cell-00090,success,none,25,imsi-219196,mme-so-23,-76
2025-11-10 21:37:16.924484,ho-00000347,S1,cell-00426,cell-00194,success,none,58,imsi-984822,mme-so-02,-92
2025-11-10 21:37:56.924484,ho-00000348,X2,cell-00126,cell-00391,success,target_cell_congestion,29,imsi-625282,mme-no-16,-72
2025-11-10 21:38:36.924484,ho-00000349,S1,cell-00229,cell-00169,success,none,30,imsi-975916,mme-so-18,-61
2025-11-10 21:39:16.924484,ho-00000350,X2,cell-00287,cell-00323,success,none,33,imsi-928149,mme-no-33,-73
2025-11-10 21:39:56.924484,ho-00000351,X2,cell-00093,cell-00227,success,weak_signal,17,imsi-563365,mme-no-17,-119
2025-11-10 21:40:36.924484,ho-00000352,S1,cell-00171,cell-00077,success,none,111,imsi-593901,mme-no-01,-87
2025-11-10 21:41:16.924484,ho-00000353,X2,cell-00010,cell-00169,timeout,none,80,imsi-477838,mme-no-40,-98
2025-11-10 21:41:56.924484,ho-00000354,inter-freq,cell-00298,cell-00035,success,weak_signal,40,imsi-378364,mme-ce-46,-109
2025-11-10 21:42:36.924484,ho-00000355,S1,cell-00155,cell-00406,success,resource_unavailable,115,imsi-241137,mme-no-12,-107
2025-11-10 21:43:16.924484,ho-00000356,X2,cell-00323,cell-00251,success,none,260,imsi-472731,mme-no-39,-94
2025-11-10 21:43:56.924484,ho-00000357,S1,cell-00302,cell-00293,success,none,126,imsi-596096,mme-no-40,-91
2025-11-10 21:44:36.924484,ho-00000358,X2,cell-00234,cell-00332,success,none,16,imsi-773487,mme-so-42,-108
2025-11-10 21:45:16.924484,ho-00000359,inter-freq,cell-00461,cell-00203,success,none,101,imsi-565222,mme-so-23,-69
2025-11-10 21:45:56.924484,ho-00000360,inter-freq,cell-00116,cell-00459,failure,none,97,imsi-616667,mme-no-47,-99
2025-11-10 21:46:36.924484,ho-00000361,X2,cell-00229,cell-00027,success,none,15,imsi-346723,mme-ce-41,-97
2025-11-10 21:47:16.924484,ho-00000362,S1,cell-00372,cell-00305,success,none,59,imsi-557245,mme-so-18,-107
2025-11-10 21:47:56.924484,ho-00000363,X2,cell-00379,cell-00213,success,none,160,imsi-879549,mme-no-27,-101
2025-11-10 21:48:36.924484,ho-00000364,X2,cell-00352,cell-00149,success,none,131,imsi-749513,mme-so-36,-120
2025-11-10 21:49:16.924484,ho-00000365,intra-cell,cell-00108,cell-00162,success,none,34,imsi-360555,mme-no-06,-115
2025-11-10 21:49:56.924484,ho-00000366,X2,cell-00303,cell-00412,success,none,112,imsi-981982,mme-so-09,-65
2025-11-10 21:50:36.924484,ho-00000367,X2,cell-00147,cell-00245,success,none,14,imsi-463921,mme-so-35,-77
2025-11-10 21:51:16.924484,ho-00000368,inter-freq,cell-00489,cell-00098,success,none,54,imsi-787591,mme-so-35,-120
2025-11-10 21:51:56.924484,ho-00000369,S1,cell-00211,cell-00009,success,none,45,imsi-138369,mme-so-43,-76
2025-11-10 21:52:36.924484,ho-00000370,X2,cell-00314,cell-00255,success,none,97,imsi-260648,mme-no-16,-117
2025-11-10 21:53:16.924484,ho-00000371,S1,cell-00404,cell-00084,success,target_cell_congestion,64,imsi-214891,mme-no-01,-108
2025-11-10 21:53:56.924484,ho-00000372,S1,cell-00394,cell-00344,success,none,35,imsi-518000,mme-so-14,-86
2025-11-10 21:54:36.924484,ho-00000373,X2,cell-00344,cell-00254,success,none,75,imsi-426104,mme-so-35,-107
2025-11-10 21:55:16.924484,ho-00000374,X2,cell-00191,cell-00058,success,none,15,imsi-444195,mme-ce-46,-72
2025-11-10 21:55:56.924484,ho-00000375,S1,cell-00316,cell-00271,timeout,none,27,imsi-214521,mme-so-02,-87
2025-11-10 21:56:36.924484,ho-00000376,S1,cell-00084,cell-00474,success,none,50,imsi-408112,mme-no-25,-120
2025-11-10 21:57:16.924484,ho-00000377,S1,cell-00384,cell-00317,success,weak_signal,143,imsi-189545,mme-so-14,-89
2025-11-10 21:57:56.924484,ho-00000378,S1,cell-00284,cell-00494,success,none,129,imsi-279054,mme-no-13,-120
2025-11-10 21:58:36.924484,ho-00000379,intra-cell,cell-00266,cell-00375,success,none,83,imsi-832301,mme-no-40,-68
2025-11-10 21:59:16.924484,ho-00000380,intra-cell,cell-00490,cell-00364,success,target_cell_congestion,34,imsi-893138,mme-no-16,-70
2025-11-10 21:59:56.924484,ho-00000381,S1,cell-00338,cell-00188,success,none,151,imsi-923578,mme-so-09,-81
2025-11-10 22:00:36.924484,ho-00000382,X2,cell-00018,cell-00310,success,none,99,imsi-420225,mme-ce-26,-115
2025-11-10 22:01:16.924484,ho-00000383,S1,cell-00189,cell-00036,success,target_cell_congestion,43,imsi-822753,mme-ce-24,-62
2025-11-10 22:01:56.924484,ho-00000384,intra-cell,cell-00172,cell-00072,success,none,40,imsi-904705,mme-ce-20,-98
2025-11-10 22:02:36.924484,ho-00000385,intra-cell,cell-00413,cell-00437,success,target_cell_congestion,79,imsi-936395,mme-so-35,-89
2025-11-10 22:03:16.924484,ho-00000386,X2,cell-00079,cell-00446,success,none,38,imsi-358193,mme-no-07,-108
2025-11-10 22:03:56.924484,ho-00000387,S1,cell-00211,cell-00339,success,none,15,imsi-573644,mme-so-36,-106
2025-11-10 22:04:36.924484,ho-00000388,intra-cell,cell-00273,cell-00026,failure,none,140,imsi-934318,mme-no-38,-74
2025-11-10 22:05:16.924484,ho-00000389,intra-cell,cell-00034,cell-00487,success,none,60,imsi-163311,mme-no-49,-84
2025-11-10 22:05:56.924484,ho-00000390,X2,cell-00176,cell-00219,success,handoff_timeout,66,imsi-633672,mme-ce-20,-113
2025-11-10 22:06:36.924484,ho-00000391,X2,cell-00042,cell-00470,success,none,46,imsi-769730,mme-no-16,-117
2025-11-10 22:07:16.924484,ho-00000392,X2,cell-00045,cell-00231,success,none,44,imsi-619243,mme-so-03,-81
2025-11-10 22:07:56.924484,ho-00000393,X2,cell-00438,cell-00229,success,none,44,imsi-350002,mme-so-11,-86
2025-11-10 22:08:36.924484,ho-00000394,S1,cell-00257,cell-00096,success,none,55,imsi-497750,mme-so-50,-93
2025-11-10 22:09:16.924484,ho-00000395,X2,cell-00230,cell-00181,success,none,39,imsi-580310,mme-no-13,-76
2025-11-10 22:09:56.924484,ho-00000396,S1,cell-00411,cell-00339,success,none,95,imsi-259013,mme-so-18,-87
2025-11-10 22:10:36.924484,ho-00000397,X2,cell-00445,cell-00225,timeout,none,16,imsi-587576,mme-so-32,-66
2025-11-10 22:11:16.924484,ho-00000398,X2,cell-00490,cell-00299,success,none,86,imsi-135222,mme-ce-41,-63
2025-11-10 22:11:56.924484,ho-00000399,X2,cell-00253,cell-00314,failure,target_cell_congestion,23,imsi-193318,mme-so-14,-98
2025-11-10 22:12:36.924484,ho-00000400,X2,cell-00107,cell-00270,success,none,121,imsi-858268,mme-no-04,-79
2025-11-10 22:13:16.924484,ho-00000401,X2,cell-00434,cell-00151,success,none,42,imsi-555697,mme-no-25,-107
2025-11-10 22:13:56.924484,ho-00000402,S1,cell-00308,cell-00416,success,none,75,imsi-281919,mme-so-09,-116
2025-11-10 22:14:36.924484,ho-00000403,X2,cell-00235,cell-00258,success,none,114,imsi-885561,mme-ce-19,-95
2025-11-10 22:15:16.924484,ho-00000404,X2,cell-00188,cell-00166,success,none,18,imsi-603962,mme-so-03,-109
2025-11-10 22:15:56.924484,ho-00000405,X2,cell-00335,cell-00269,success,none,113,imsi-794978,mme-no-47,-66
2025-11-10 22:16:36.924484,ho-00000406,S1,cell-00319,cell-00212,timeout,none,21,imsi-561429,mme-no-45,-86
2025-11-10 22:17:16.924484,ho-00000407,X2,cell-00285,cell-00361,success,none,52,imsi-134293,mme-ce-24,-63
2025-11-10 22:17:56.924484,ho-00000408,X2,cell-00482,cell-00211,success,none,90,imsi-186702,mme-no-49,-82
