@timestamp,event_id,mme_host,cluster_id,datacenter,procedure_type,procedure_result,procedure_latency_ms,cell_id,tracking_area_code,imsi_hash,reject_cause,s1ap_message_type,signaling_interface,message_direction
2025-11-11 00:31:16.875763,evt-00000144,mme-so-28,cluster-east-1,dc-chicago,Attach,success,87,cell-00381,tac-0058,imsi-499318,no_reject,UplinkNASTransport,S10,downlink
2025-11-11 00:31:46.875763,evt-00000145,mme-so-30,cluster-east-2,dc-seattle,Service Request,success,61,cell-00211,tac-0081,imsi-940219,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 00:32:16.875763,evt-00000146,mme-no-08,cluster-west-2,dc-atlanta,Bearer Modification,success,57,cell-00376,tac-0094,imsi-415682,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 00:32:46.875763,evt-00000147,mme-no-38,cluster-west-2,dc-newyork,TAU,success,80,cell-00136,tac-0055,imsi-341879,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 00:33:16.875763,evt-00000148,mme-so-42,cluster-west-1,dc-newyork,Attach,success,244,cell-00275,tac-0040,imsi-447167,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 00:33:46.875763,evt-00000149,mme-no-04,cluster-east-1,dc-seattle,TAU,success,46,cell-00343,tac-0087,imsi-747115,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 00:34:16.875763,evt-00000150,mme-no-07,cluster-east-2,dc-atlanta,Attach,success,87,cell-00392,tac-0093,imsi-734744,no_reject,UplinkNASTransport,S11,uplink
2025-11-11 00:34:46.875763,evt-00000151,mme-ce-48,cluster-central,dc-seattle,Service Request,success,213,cell-00130,tac-0093,imsi-624123,roaming_not_allowed,UplinkNASTransport,S10,downlink
2025-11-11 00:35:16.875763,evt-00000152,mme-no-01,cluster-west-2,dc-atlanta,Attach,success,39,cell-00270,tac-0024,imsi-181019,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 00:35:46.875763,evt-00000153,mme-so-02,cluster-east-1,dc-dallas,Attach,success,362,cell-00405,tac-0023,imsi-663326,no_reject,InitialContextSetup,S6a,downlink
2025-11-11 00:36:16.875763,evt-00000154,mme-so-23,cluster-west-1,dc-newyork,Attach,success,277,cell-00048,tac-0097,imsi-150530,no_reject,UplinkNASTransport,S11,uplink
2025-11-11 00:36:46.875763,evt-00000155,mme-ce-44,cluster-central,dc-seattle,Attach,success,118,cell-00252,tac-0100,imsi-237455,no_reject,UEContextRelease,S6a,downlink
2025-11-11 00:37:16.875763,evt-00000156,mme-so-42,cluster-west-2,dc-chicago,Service Request,success,150,cell-00067,tac-0096,imsi-193516,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 00:37:46.875763,evt-00000157,mme-so-42,cluster-central,dc-dallas,TAU,success,39,cell-00385,tac-0098,imsi-918804,congestion,UEContextRelease,S1-MME,downlink
2025-11-11 00:38:16.875763,evt-00000158,mme-ce-26,cluster-west-1,dc-chicago,Attach,success,136,cell-00073,tac-0002,imsi-801589,no_reject,InitialContextSetup,S6a,uplink
2025-11-11 00:38:46.875763,evt-00000159,mme-no-29,cluster-west-1,dc-chicago,Service Request,success,48,cell-00386,tac-0071,imsi-145580,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 00:39:16.875763,evt-00000160,mme-no-22,cluster-east-1,dc-newyork,Detach,success,58,cell-00040,tac-0036,imsi-165380,congestion,InitialContextSetup,S10,downlink
2025-11-11 00:39:46.875763,evt-00000161,mme-so-09,cluster-west-2,dc-atlanta,TAU,success,74,cell-00272,tac-0023,imsi-358256,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 00:40:16.875763,evt-00000162,mme-so-18,cluster-central,dc-dallas,TAU,success,215,cell-00011,tac-0017,imsi-169943,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-11 00:40:46.875763,evt-00000163,mme-ce-46,cluster-east-2,dc-seattle,Attach,success,24,cell-00096,tac-0066,imsi-568233,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-11 00:41:16.875763,evt-00000164,mme-so-14,cluster-west-2,dc-dallas,Attach,success,81,cell-00227,tac-0091,imsi-410367,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-11 00:41:46.875763,evt-00000165,mme-so-09,cluster-east-1,dc-newyork,Attach,success,16,cell-00062,tac-0013,imsi-907628,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 00:42:16.875763,evt-00000166,mme-so-28,cluster-east-1,dc-seattle,TAU,success,82,cell-00316,tac-0099,imsi-355109,network_failure,DownlinkNASTransport,S11,uplink
2025-11-11 00:42:46.875763,evt-00000167,mme-so-35,cluster-east-1,dc-chicago,Detach,success,209,cell-00020,tac-0073,imsi-879180,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 00:43:16.875763,evt-00000168,mme-no-34,cluster-west-2,dc-chicago,Attach,success,197,cell-00251,tac-0080,imsi-720489,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-11 00:43:46.875763,evt-00000169,mme-so-43,cluster-west-2,dc-dallas,Detach,success,86,cell-00424,tac-0098,imsi-512207,no_reject,UEContextRelease,S6a,downlink
2025-11-11 00:44:16.875763,evt-00000170,mme-so-50,cluster-east-1,dc-chicago,Bearer Modification,success,37,cell-00163,tac-0073,imsi-765109,no_reject,InitialUEMessage,S10,uplink
2025-11-11 00:44:46.875763,evt-00000171,mme-ce-21,cluster-east-1,dc-seattle,Bearer Modification,success,65,cell-00430,tac-0099,imsi-308099,no_reject,InitialUEMessage,S6a,uplink
2025-11-11 00:45:16.875763,evt-00000172,mme-no-06,cluster-central,dc-newyork,Attach,success,213,cell-00006,tac-0024,imsi-819052,no_reject,UplinkNASTransport,S6a,downlink
2025-11-11 00:45:46.875763,evt-00000173,mme-no-12,cluster-east-1,dc-newyork,TAU,success,19,cell-00340,tac-0001,imsi-857169,auth_failure,UEContextRelease,S6a,downlink
2025-11-11 00:46:16.875763,evt-00000174,mme-no-39,cluster-west-1,dc-atlanta,Service Request,success,101,cell-00477,tac-0043,imsi-252817,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 00:46:46.875763,evt-00000175,mme-no-34,cluster-central,dc-dallas,Attach,success,88,cell-00417,tac-0037,imsi-391381,congestion,InitialUEMessage,S10,downlink
2025-11-11 00:47:16.875763,evt-00000176,mme-no-47,cluster-east-1,dc-newyork,Attach,success,31,cell-00382,tac-0094,imsi-213196,no_reject,DownlinkNASTransport,S11,downlink
2025-11-11 00:47:46.875763,evt-00000177,mme-no-08,cluster-east-1,dc-seattle,PDN Connectivity,success,173,cell-00378,tac-0041,imsi-378464,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-11 00:48:16.875763,evt-00000178,mme-ce-41,cluster-west-1,dc-newyork,TAU,success,128,cell-00305,tac-0055,imsi-329794,no_reject,UEContextRelease,S6a,uplink
2025-11-11 00:48:46.875763,evt-00000179,mme-no-49,cluster-west-2,dc-atlanta,Detach,success,140,cell-00297,tac-0038,imsi-139668,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 00:49:16.875763,evt-00000180,mme-no-22,cluster-central,dc-chicago,Attach,success,74,cell-00201,tac-0082,imsi-634697,no_reject,InitialUEMessage,S6a,downlink
2025-11-11 00:49:46.875763,evt-00000181,mme-no-16,cluster-east-2,dc-dallas,Detach,success,375,cell-00428,tac-0075,imsi-201832,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 00:50:16.875763,evt-00000182,mme-ce-44,cluster-west-2,dc-atlanta,Attach,success,23,cell-00223,tac-0001,imsi-141408,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 00:50:46.875763,evt-00000183,mme-no-40,cluster-central,dc-atlanta,TAU,success,171,cell-00016,tac-0064,imsi-769205,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 00:51:16.875763,evt-00000184,mme-ce-46,cluster-east-1,dc-dallas,Attach,failure,32,cell-00325,tac-0034,imsi-411220,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 00:51:46.875763,evt-00000185,mme-so-50,cluster-west-1,dc-dallas,Attach,timeout,41,cell-00336,tac-0047,imsi-836736,network_failure,DownlinkNASTransport,S6a,downlink
2025-11-11 00:52:16.875763,evt-00000186,mme-no-17,cluster-east-1,dc-newyork,Attach,success,17,cell-00205,tac-0071,imsi-731192,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-11 00:52:46.875763,evt-00000187,mme-no-27,cluster-west-2,dc-dallas,TAU,success,54,cell-00393,tac-0092,imsi-979539,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-11 00:53:16.875763,evt-00000188,mme-ce-21,cluster-east-1,dc-dallas,Attach,failure,130,cell-00327,tac-0066,imsi-764176,congestion,DownlinkNASTransport,S1-MME,downlink
2025-11-11 00:53:46.875763,evt-00000189,mme-so-09,cluster-central,dc-seattle,Service Request,success,83,cell-00471,tac-0090,imsi-512062,no_reject,InitialUEMessage,S11,downlink
2025-11-11 00:54:16.875763,evt-00000190,mme-no-27,cluster-west-1,dc-newyork,Detach,success,187,cell-00275,tac-0096,imsi-615456,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 00:54:46.875763,evt-00000191,mme-no-47,cluster-central,dc-atlanta,Attach,success,24,cell-00026,tac-0001,imsi-299906,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 00:55:16.875763,evt-00000192,mme-so-11,cluster-central,dc-newyork,Service Request,success,36,cell-00450,tac-0008,imsi-790918,no_reject,UplinkNASTransport,S11,uplink
2025-11-11 00:55:46.875763,evt-00000193,mme-so-23,cluster-west-1,dc-atlanta,TAU,success,207,cell-00163,tac-0017,imsi-535449,roaming_not_allowed,UEContextRelease,S1-MME,uplink
2025-11-11 00:56:16.875763,evt-00000194,mme-no-38,cluster-east-1,dc-atlanta,TAU,success,35,cell-00468,tac-0005,imsi-765268,no_reject,InitialContextSetup,S6a,uplink
2025-11-11 00:56:46.875763,evt-00000195,mme-no-17,cluster-west-2,dc-chicago,Attach,success,33,cell-00436,tac-0092,imsi-641012,no_reject,InitialUEMessage,S11,downlink
2025-11-11 00:57:16.875763,evt-00000196,mme-no-08,cluster-west-1,dc-chicago,Service Request,success,56,cell-00232,tac-0004,imsi-609778,no_reject,UEContextRelease,S6a,downlink
2025-11-11 00:57:46.875763,evt-00000197,mme-no-07,cluster-west-2,dc-newyork,TAU,success,73,cell-00197,tac-0022,imsi-173370,auth_failure,UplinkNASTransport,S1-MME,uplink
2025-11-11 00:58:16.875763,evt-00000198,mme-so-36,cluster-west-1,dc-dallas,Detach,success,77,cell-00084,tac-0045,imsi-547615,no_reject,UEContextRelease,S6a,uplink
2025-11-11 00:58:46.875763,evt-00000199,mme-so-30,cluster-east-1,dc-seattle,Service Request,success,180,cell-00455,tac-0017,imsi-301856,network_failure,UplinkNASTransport,S11,uplink
2025-11-11 00:59:16.875763,evt-00000200,mme-no-29,cluster-central,dc-dallas,Attach,failure,114,cell-00111,tac-0077,imsi-136729,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 00:59:46.875763,evt-00000201,mme-no-08,cluster-east-1,dc-newyork,Attach,success,43,cell-00105,tac-0076,imsi-213863,no_reject,UplinkNASTransport,S11,uplink
2025-11-11 01:00:16.875763,evt-00000202,mme-so-50,cluster-east-1,dc-newyork,Attach,success,70,cell-00389,tac-0015,imsi-619266,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 01:00:46.875763,evt-00000203,mme-no-45,cluster-central,dc-dallas,Service Request,success,87,cell-00419,tac-0001,imsi-905422,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-11 01:01:16.875763,evt-00000204,mme-no-34,cluster-west-2,dc-dallas,Service Request,success,182,cell-00101,tac-0050,imsi-266018,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-11 01:01:46.875763,evt-00000205,mme-so-30,cluster-west-2,dc-newyork,PDN Connectivity,success,237,cell-00203,tac-0044,imsi-576652,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-11 01:02:16.875763,evt-00000206,mme-ce-41,cluster-east-2,dc-newyork,Detach,failure,59,cell-00184,tac-0044,imsi-472282,no_reject,InitialUEMessage,S6a,uplink
2025-11-11 01:02:46.875763,evt-00000207,mme-so-28,cluster-west-2,dc-newyork,Attach,success,29,cell-00282,tac-0059,imsi-198463,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 01:03:16.875763,evt-00000208,mme-so-42,cluster-east-2,dc-chicago,PDN Connectivity,success,98,cell-00042,tac-0039,imsi-351059,no_reject,InitialUEMessage,S6a,uplink
2025-11-11 01:03:46.875763,evt-00000209,mme-so-11,cluster-east-1,dc-newyork,PDN Connectivity,success,81,cell-00167,tac-0036,imsi-356867,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 01:04:16.875763,evt-00000210,mme-no-45,cluster-west-2,dc-dallas,Detach,success,68,cell-00476,tac-0059,imsi-833636,no_reject,UEContextRelease,S11,downlink
2025-11-11 01:04:46.875763,evt-00000211,mme-no-07,cluster-west-1,dc-atlanta,Attach,success,15,cell-00273,tac-0008,imsi-826235,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 01:05:16.875763,evt-00000212,mme-no-08,cluster-east-2,dc-dallas,Attach,success,22,cell-00074,tac-0001,imsi-394175,congestion,UEContextRelease,S1-MME,uplink
2025-11-11 01:05:46.875763,evt-00000213,mme-no-13,cluster-east-2,dc-dallas,Attach,success,63,cell-00463,tac-0017,imsi-397367,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 01:06:16.875763,evt-00000214,mme-so-03,cluster-west-1,dc-seattle,TAU,success,86,cell-00394,tac-0005,imsi-804556,no_reject,InitialUEMessage,S10,downlink
2025-11-11 01:06:46.875763,evt-00000215,mme-so-32,cluster-west-2,dc-chicago,Attach,success,115,cell-00236,tac-0081,imsi-933693,no_reject,UplinkNASTransport,S6a,downlink
2025-11-11 01:07:16.875763,evt-00000216,mme-no-39,cluster-west-2,dc-chicago,Detach,success,124,cell-00098,tac-0044,imsi-431929,network_failure,UEContextRelease,S1-MME,uplink
2025-11-11 01:07:46.875763,evt-00000217,mme-no-34,cluster-east-1,dc-atlanta,Attach,success,243,cell-00173,tac-0030,imsi-962579,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 01:08:16.875763,evt-00000218,mme-no-13,cluster-east-1,dc-chicago,PDN Connectivity,success,63,cell-00273,tac-0094,imsi-224595,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 01:08:46.875763,evt-00000219,mme-no-25,cluster-central,dc-newyork,Attach,failure,124,cell-00446,tac-0037,imsi-513307,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 01:09:16.875763,evt-00000220,mme-no-01,cluster-east-1,dc-chicago,TAU,success,44,cell-00076,tac-0042,imsi-725094,no_reject,UEContextRelease,S6a,uplink
2025-11-11 01:09:46.875763,evt-00000221,mme-ce-21,cluster-east-2,dc-dallas,Attach,failure,160,cell-00162,tac-0015,imsi-582642,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-11 01:10:16.875763,evt-00000222,mme-no-25,cluster-east-2,dc-seattle,PDN Connectivity,success,224,cell-00344,tac-0087,imsi-143215,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 01:10:46.875763,evt-00000223,mme-ce-20,cluster-west-1,dc-seattle,Attach,success,74,cell-00329,tac-0045,imsi-916176,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 01:11:16.875763,evt-00000224,mme-so-18,cluster-west-2,dc-chicago,Attach,success,55,cell-00206,tac-0069,imsi-914398,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 01:11:46.875763,evt-00000225,mme-no-12,cluster-east-1,dc-chicago,Attach,success,15,cell-00238,tac-0046,imsi-116250,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 01:12:16.875763,evt-00000226,mme-ce-41,cluster-east-1,dc-atlanta,Attach,success,419,cell-00018,tac-0061,imsi-471942,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 01:12:46.875763,evt-00000227,mme-so-10,cluster-west-2,dc-chicago,Attach,success,100,cell-00261,tac-0012,imsi-557479,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 01:13:16.875763,evt-00000228,mme-ce-19,cluster-west-1,dc-dallas,Attach,success,87,cell-00377,tac-0093,imsi-560738,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 01:13:46.875763,evt-00000229,mme-no-29,cluster-west-1,dc-newyork,Bearer Modification,success,124,cell-00016,tac-0063,imsi-241067,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 01:14:16.875763,evt-00000230,mme-ce-21,cluster-east-1,dc-newyork,TAU,failure,323,cell-00096,tac-0073,imsi-808755,no_reject,InitialUEMessage,S11,downlink
2025-11-11 01:14:46.875763,evt-00000231,mme-no-16,cluster-west-1,dc-chicago,Attach,success,297,cell-00375,tac-0070,imsi-922382,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-11 01:15:16.875763,evt-00000232,mme-no-15,cluster-east-2,dc-dallas,PDN Connectivity,failure,141,cell-00020,tac-0050,imsi-441871,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-11 01:15:46.875763,evt-00000233,mme-ce-48,cluster-west-2,dc-newyork,TAU,timeout,28,cell-00045,tac-0060,imsi-590214,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-11 01:16:16.875763,evt-00000234,mme-so-05,cluster-east-1,dc-newyork,Detach,success,104,cell-00273,tac-0024,imsi-842931,no_reject,UEContextRelease,S11,downlink
2025-11-11 01:16:46.875763,evt-00000235,mme-no-33,cluster-west-2,dc-dallas,Attach,success,11,cell-00038,tac-0059,imsi-329336,network_failure,UEContextRelease,S1-MME,uplink
2025-11-11 01:17:16.875763,evt-00000236,mme-so-28,cluster-east-2,dc-atlanta,Service Request,success,131,cell-00437,tac-0029,imsi-591623,no_reject,UEContextRelease,S6a,uplink
2025-11-11 01:17:46.875763,evt-00000237,mme-so-05,cluster-east-1,dc-chicago,Bearer Modification,failure,143,cell-00157,tac-0070,imsi-137449,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-11 01:18:16.875763,evt-00000238,mme-no-34,cluster-west-2,dc-seattle,TAU,success,107,cell-00201,tac-0053,imsi-518931,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 01:18:46.875763,evt-00000239,mme-so-11,cluster-west-1,dc-seattle,Detach,success,134,cell-00205,tac-0020,imsi-699183,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 01:19:16.875763,evt-00000240,mme-no-31,cluster-east-1,dc-seattle,Service Request,rejected,296,cell-00075,tac-0013,imsi-150364,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 01:19:46.875763,evt-00000241,mme-no-17,cluster-east-2,dc-dallas,TAU,rejected,42,cell-00419,tac-0006,imsi-820436,no_reject,UplinkNASTransport,S11,downlink
2025-11-11 01:20:16.875763,evt-00000242,mme-no-31,cluster-east-1,dc-chicago,Attach,success,126,cell-00488,tac-0086,imsi-950844,no_reject,InitialContextSetup,S11,uplink
2025-11-11 01:20:46.875763,evt-00000243,mme-so-35,cluster-west-2,dc-dallas,TAU,success,26,cell-00401,tac-0083,imsi-820230,no_reject,InitialContextSetup,S6a,downlink
2025-11-11 01:21:16.875763,evt-00000244,mme-so-09,cluster-east-1,dc-dallas,Attach,success,12,cell-00392,tac-0032,imsi-931173,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 01:21:46.875763,evt-00000245,mme-so-50,cluster-west-1,dc-dallas,Detach,success,319,cell-00208,tac-0085,imsi-429209,no_reject,UplinkNASTransport,S10,uplink
2025-11-11 01:22:16.875763,evt-00000246,mme-so-32,cluster-central,dc-seattle,TAU,timeout,36,cell-00220,tac-0028,imsi-187720,auth_failure,InitialUEMessage,S1-MME,downlink
2025-11-11 01:22:46.875763,evt-00000247,mme-no-07,cluster-west-1,dc-seattle,TAU,failure,91,cell-00076,tac-0042,imsi-865740,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-11 01:23:16.875763,evt-00000248,mme-no-38,cluster-east-1,dc-dallas,TAU,success,78,cell-00260,tac-0001,imsi-508137,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-11 01:23:46.875763,evt-00000249,mme-no-39,cluster-east-1,dc-seattle,TAU,failure,40,cell-00032,tac-0027,imsi-946517,no_reject,InitialUEMessage,S6a,uplink
2025-11-11 01:24:16.875763,evt-00000250,mme-so-35,cluster-east-1,dc-seattle,Attach,success,23,cell-00391,tac-0044,imsi-260893,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-11 01:24:46.875763,evt-00000251,mme-so-32,cluster-east-2,dc-seattle,Attach,success,183,cell-00454,tac-0063,imsi-661492,no_reject,UEContextRelease,S1-MME,downlink
2025-11-11 01:25:16.875763,evt-00000252,mme-no-34,cluster-west-2,dc-chicago,Attach,success,65,cell-00273,tac-0006,imsi-639840,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-11 01:25:46.875763,evt-00000253,mme-so-09,cluster-west-1,dc-seattle,Service Request,timeout,289,cell-00141,tac-0030,imsi-364915,no_reject,DownlinkNASTransport,S11,downlink
2025-11-11 01:26:16.875763,evt-00000254,mme-so-50,cluster-east-2,dc-newyork,Attach,success,53,cell-00048,tac-0026,imsi-480761,no_reject,UplinkNASTransport,S6a,downlink
2025-11-11 01:26:46.875763,evt-00000255,mme-so-11,cluster-central,dc-chicago,Bearer Modification,success,42,cell-00302,tac-0024,imsi-467220,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-11 01:27:16.875763,evt-00000256,mme-no-22,cluster-east-1,dc-dallas,TAU,timeout,92,cell-00081,tac-0074,imsi-327878,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 01:27:46.875763,evt-00000257,mme-no-37,cluster-east-1,dc-seattle,TAU,success,180,cell-00460,tac-0065,imsi-808762,congestion,UEContextRelease,S11,uplink
2025-11-11 01:28:16.875763,evt-00000258,mme-no-12,cluster-west-2,dc-dallas,PDN Connectivity,success,23,cell-00482,tac-0007,imsi-566569,no_reject,UEContextRelease,S1-MME,uplink
2025-11-11 01:28:46.875763,evt-00000259,mme-ce-44,cluster-east-2,dc-chicago,PDN Connectivity,success,386,cell-00076,tac-0071,imsi-776708,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-11 01:29:16.875763,evt-00000260,mme-no-49,cluster-east-1,dc-newyork,Bearer Modification,success,72,cell-00332,tac-0032,imsi-505968,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-11 01:29:46.875763,evt-00000261,mme-no-25,cluster-east-1,dc-chicago,Service Request,success,100,cell-00382,tac-0066,imsi-883512,no_reject,InitialContextSetup,S10,uplink
2025-11-11 01:30:16.875763,evt-00000262,mme-ce-26,cluster-west-2,dc-chicago,TAU,success,53,cell-00059,tac-0067,imsi-185030,no_reject,UplinkNASTransport,S1-MME,uplink
